frequency_hz,eq_detail_db,eq_faithful_db,pipeline_version,smoothing
29.629612131829866,-0.47649590211102427,-0.32479752173499876,V16.0-faithful,none
29.67963577935131,-0.4764214221911329,-0.32472304181510736,V16.0-faithful,none
29.72974388175189,-0.47634496209374677,-0.3246465817177212,V16.0-faithful,none
29.7799365816167,-0.47626850199636056,-0.32457012162033505,V16.0-faithful,none
29.830214021771557,-0.47619204189897435,-0.3244936615229488,V16.0-faithful,none
29.880576345283426,-0.47611558180158814,-0.32441720142556263,V16.0-faithful,none
29.931023695460798,-0.47603912170420193,-0.32434074132817636,V16.0-faithful,none
29.981556215854113,-0.4759609117445567,-0.3242625313685311,V16.0-faithful,none
30.032174050256177,-0.4758825722651584,-0.32418419188913283,V16.0-faithful,none
30.08287734270255,-0.4758042327857601,-0.32410585240973455,V16.0-faithful,none
30.133666237471967,-0.4757258933063618,-0.32402751293033627,V16.0-faithful,none
30.18454087908676,-0.4756475538269635,-0.323949173450938,V16.0-faithful,none
30.23550141231325,-0.47556773399267704,-0.3238693536166515,V16.0-faithful,none
30.286547982162165,-0.4754876446860552,-0.32378926431002963,V16.0-faithful,none
30.33768073388906,-0.4754075553794334,-0.3237091750034079,V16.0-faithful,none
30.38889981299472,-0.4753274660728115,-0.32362908569678595,V16.0-faithful,none
30.44020536522558,-0.47524737676618967,-0.3235489963901641,V16.0-faithful,none
30.491597536574144,-0.47516605177438503,-0.3234676713983595,V16.0-faithful,none
30.54307647327939,-0.4750843385263634,-0.3233859581503379,V16.0-faithful,none
30.594642321827184,-0.4750026252783417,-0.32330424490231613,V16.0-faithful,none
30.646295228950716,-0.47492091203032,-0.3232225316542945,V16.0-faithful,none
30.698035341630906,-0.47483919878229836,-0.32314081840627285,V16.0-faithful,none
30.749862807096815,-0.47475647069086896,-0.32305809031484345,V16.0-faithful,none
30.801777772826068,-0.4746732558266656,-0.3229748754506401,V16.0-faithful,none
30.853780386545285,-0.4745900409624622,-0.3228916605864367,V16.0-faithful,none
30.905870796230484,-0.4745068260982588,-0.3228084457222332,V16.0-faithful,none
30.958049150107524,-0.47442361123405546,-0.32272523085802995,V16.0-faithful,none
31.010315596652493,-0.47433957951131595,-0.32264119913529044,V16.0-faithful,none
31.062670284592176,-0.4742549819008045,-0.32255660152477894,V16.0-faithful,none
31.11511336290443,-0.474170384290293,-0.32247200391426745,V16.0-faithful,none
31.167644980818647,-0.4740857866797815,-0.32238740630375595,V16.0-faithful,none
31.220265287816158,-0.47400118906927,-0.32230280869324446,V16.0-faithful,none
31.272974433630658,-0.4739159506618653,-0.32221757028583975,V16.0-faithful,none
31.32577256824865,-0.47383008582181335,-0.32213170544578784,V16.0-faithful,none
31.37865984190984,-0.47374422098176144,-0.32204584060573593,V16.0-faithful,none
31.4316364051076,-0.47365835614170954,-0.321959975765684,V16.0-faithful,none
31.484702408589374,-0.4735724913016576,-0.3218741109256321,V16.0-faithful,none
31.537858003357115,-0.47348614070076916,-0.32178776032474365,V16.0-faithful,none
31.591103340667708,-0.47339912089413677,-0.32170074051811126,V16.0-faithful,none
31.64443857203341,-0.4733121010875044,-0.32161372071147887,V16.0-faithful,none
31.69786384922227,-0.47322508128087193,-0.32152670090484636,V16.0-faithful,none
31.751379324258572,-0.47313806147423954,-0.32143968109821397,V16.0-faithful,none
31.804985149423263,-0.473050690780139,-0.3213523104041135,V16.0-faithful,none
31.85868147725438,-0.4729626251125429,-0.3212642447365174,V16.0-faithful,none
31.912468460547494,-0.4728745594449468,-0.32117617906892126,V16.0-faithful,none
31.96634625235614,-0.47278649377735066,-0.32108811340132515,V16.0-faithful,none
32.02031500599225,-0.4726984281097546,-0.32100004773372903,V16.0-faithful,none
32.074374875026606,-0.4726101270947434,-0.3209117467187179,V16.0-faithful,none
32.128526013289246,-0.4725211216081484,-0.32082274123212284,V16.0-faithful,none
32.18276857486992,-0.47243211612155345,-0.3207337357455279,V16.0-faithful,none
32.23710271411854,-0.4723431106349585,-0.3206447302589329,V16.0-faithful,none
32.29152858564561,-0.4722541051483635,-0.32055572477233796,V16.0-faithful,none
32.34604634432264,-0.47216496131813546,-0.3204665809421099,V16.0-faithful,none
32.40065614528262,-0.4720751190818688,-0.32037673870584327,V16.0-faithful,none
32.45535814392046,-0.47198527684560215,-0.32028689646957664,V16.0-faithful,none
32.51015249589342,-0.4718954346093355,-0.3201970542333099,V16.0-faithful,none
32.56503935712155,-0.47180559237306885,-0.3201072119970433,V16.0-faithful,none
32.62001888378814,-0.4717156910265392,-0.32001731065051364,V16.0-faithful,none
32.675091232340165,-0.47162511222568926,-0.3199267318496637,V16.0-faithful,none
32.73025655948874,-0.47153453342483936,-0.31983615304881385,V16.0-faithful,none
32.78551502220953,-0.4714439546239894,-0.3197455742479639,V16.0-faithful,none
32.84086677774327,-0.4713533758231394,-0.31965499544711384,V16.0-faithful,none
32.89631198359609,-0.4712627970222895,-0.319564416646264,V16.0-faithful,none
32.951850797540104,-0.47117158213206317,-0.31947320175603766,V16.0-faithful,none
33.00748337761376,-0.47108036415335525,-0.31938198377732974,V16.0-faithful,none
33.06320988212234,-0.4709891461746474,-0.3192907657986218,V16.0-faithful,none
33.11903046963837,-0.47089792819593945,-0.3191995478199139,V16.0-faithful,none
33.17494529900211,-0.4708067102172316,-0.3191083298412061,V16.0-faithful,none
33.230954529322,-0.470714996691819,-0.3190166163157935,V16.0-faithful,none
33.287058319975074,-0.470623234207024,-0.31892485383099844,V16.0-faithful,none
33.34325683060746,-0.47053147172222903,-0.3188330913462035,V16.0-faithful,none
33.399550221134824,-0.47043970923743406,-0.3187413288614085,V16.0-faithful,none
33.4559386517428,-0.4703479467526391,-0.31864956637661357,V16.0-faithful,none
33.512422282887464,-0.47025581098086155,-0.318557430604836,V16.0-faithful,none
33.56900127529581,-0.4701635960278347,-0.3184652156518092,V16.0-faithful,none
33.62567578996617,-0.4700713810748079,-0.3183730006987824,V16.0-faithful,none
33.68244598816868,-0.46997916612178103,-0.31828078574575547,V16.0-faithful,none
33.73931203144578,-0.4698869511687542,-0.31818857079272866,V16.0-faithful,none
33.796274081612616,-0.4697944676360546,-0.318096087260029,V16.0-faithful,none
33.85333230075753,-0.4697018896974345,-0.318003509321409,V16.0-faithful,none
33.910486851242524,-0.4696093117588144,-0.3179109313827888,V16.0-faithful,none
33.96773789570371,-0.46951673382019427,-0.31781835344416876,V16.0-faithful,none
34.025085597051785,-0.46942415588157416,-0.3177257755055486,V16.0-faithful,none
34.08253011847249,-0.4693313972204709,-0.31763301684444534,V16.0-faithful,none
34.140071623427055,-0.4692385433001471,-0.31754016292412157,V16.0-faithful,none
34.197710275652696,-0.46914568937982315,-0.3174473090037976,V16.0-faithful,none
34.255446239163064,-0.46905283545949933,-0.3173544550834738,V16.0-faithful,none
34.31327967824872,-0.46895998153917545,-0.31726160116314994,V16.0-faithful,none
34.371210757477584,-0.46886701857845026,-0.3171686382024247,V16.0-faithful,none
34.42923964169542,-0.4687739732758277,-0.31707559289980214,V16.0-faithful,none
34.487366496026304,-0.46868092797320504,-0.3169825475971795,V16.0-faithful,none
34.545591485873096,-0.46858788267058243,-0.3168895022945569,V16.0-faithful,none
34.60391477691789,-0.4684948373679599,-0.31679645699193437,V16.0-faithful,none
34.66233653512252,-0.46840173918063194,-0.3167033588046064,V16.0-faithful,none
34.720856926729,-0.4683085847627995,-0.316610204386774,V16.0-faithful,none
34.77947611826001,-0.4682154303449671,-0.3165170499689416,V16.0-faithful,none
34.83819427651937,-0.46812227592713473,-0.31642389555110917,V16.0-faithful,none
