frequency_hz,eq_copy_db,source_variant,smoothing,pipeline_version
23.239750482396303,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.27898613224029,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.318288023596637,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.357656268300822,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.397090978377143,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.43659226603903,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.476160243689357,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.515795023920777,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.555496719516025,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.595265443448252,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.63510130888133,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.675004429170208,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.71497491786119,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.75501288869229,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.795118455593546,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.835291732687338,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.87553283428873,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.915841874905773,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.956218969239846,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.99666423218598,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.037177778833183,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.07775972446476,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.11841018455866,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.159129274787787,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.199917111020337,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.24077380932012,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.281699485946913,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.322694257356755,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.363758240202312,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.404891551333183,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.44609430779625,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.48736662683601,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.528708625894897,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.570120422613623,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.611602134831514,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.653153880586842,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.694775778117172,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.736467945859694,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.778230502451514,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.820063566730077,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.86196725773345,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.903941694700666,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.945986997072076,-1.3463090044622958,v15_faithful,none,V16.0-operative
24.98810328448967,-1.3463090044622958,v15_faithful,none,V16.0-operative
25.03029067679745,-1.346511382711684,v15_faithful,none,V16.0-operative
25.07254929404173,-1.3467933124398044,v15_faithful,none,V16.0-operative
25.114879256471504,-1.3470752421679248,v15_faithful,none,V16.0-operative
25.157280684538794,-1.3473571718960455,v15_faithful,none,V16.0-operative
25.19975369889896,-1.347639101624166,v15_faithful,none,V16.0-operative
25.242298420411085,-1.3479116986599544,v15_faithful,none,V16.0-operative
25.284914970138285,-1.3481788789494915,v15_faithful,none,V16.0-operative
25.327603469348073,-1.3484460592390286,v15_faithful,none,V16.0-operative
25.370364039512694,-1.3487132395285657,v15_faithful,none,V16.0-operative
25.413196802309475,-1.3489804198181026,v15_faithful,none,V16.0-operative
25.456101879621176,-1.3492397293000962,v15_faithful,none,V16.0-operative
25.499079393536324,-1.3494925380357934,v15_faithful,none,V16.0-operative
25.542129466349575,-1.3497453467714904,v15_faithful,none,V16.0-operative
25.585252220562047,-1.3499981555071876,v15_faithful,none,V16.0-operative
25.628447778881682,-1.3502509642428846,v15_faithful,none,V16.0-operative
25.671716264223594,-1.3504972946292884,v15_faithful,none,V16.0-operative
25.7150577997104,-1.3507360986206538,v15_faithful,none,V16.0-operative
25.758472508672604,-1.3509749026120197,v15_faithful,none,V16.0-operative
25.80196051464891,-1.3512137066033851,v15_faithful,none,V16.0-operative
25.845521941386608,-1.3514525105947508,v15_faithful,none,V16.0-operative
25.889156912841898,-1.3516861622071017,v15_faithful,none,V16.0-operative
25.93286555318026,-1.3519113174840822,v15_faithful,none,V16.0-operative
25.97664798677681,-1.3521364727610627,v15_faithful,none,V16.0-operative
26.020504338216632,-1.3523616280380433,v15_faithful,none,V16.0-operative
26.06443473229516,-1.3525867833150238,v15_faithful,none,V16.0-operative
26.108439294018513,-1.352808048530875,v15_faithful,none,V16.0-operative
26.152518148603853,-1.3530199006314492,v15_faithful,none,V16.0-operative
26.19667142147976,-1.353231752732023,v15_faithful,none,V16.0-operative
26.240899238286566,-1.353443604832597,v15_faithful,none,V16.0-operative
26.285201724876718,-1.3536554569331711,v15_faithful,none,V16.0-operative
26.329579007315147,-1.353864620374183,v15_faithful,none,V16.0-operative
26.37403121187962,-1.354063504624117,v15_faithful,none,V16.0-operative
26.418558465061086,-1.3542623888740508,v15_faithful,none,V16.0-operative
26.463160893564062,-1.354461273123985,v15_faithful,none,V16.0-operative
26.507838624306977,-1.3546601573739183,v15_faithful,none,V16.0-operative
26.55259178442254,-1.35485749608947,v15_faithful,none,V16.0-operative
26.59742050125808,-1.3550437378744338,v15_faithful,none,V16.0-operative
26.64232490237595,-1.3552299796593978,v15_faithful,none,V16.0-operative
26.687305115553855,-1.355416221444362,v15_faithful,none,V16.0-operative
26.732361268785223,-1.3556024632293258,v15_faithful,none,V16.0-operative
26.777493490279582,-1.355788246875744,v15_faithful,none,V16.0-operative
26.822701908462907,-1.3559621619060032,v15_faithful,none,V16.0-operative
26.867986651978004,-1.3561360769362625,v15_faithful,none,V16.0-operative
26.913347849684865,-1.3563099919665214,v15_faithful,none,V16.0-operative
26.958785630661023,-1.3564839069967805,v15_faithful,none,V16.0-operative
27.004300124201954,-1.356657822027039,v15_faithful,none,V16.0-operative
27.049891459821403,-1.3143215831655557,v15_faithful,none,V16.0-operative
27.09555976725179,-1.2698458650067412,v15_faithful,none,V16.0-operative
27.141305176444547,-1.2253701468479388,v15_faithful,none,V16.0-operative
27.187127817570513,-1.1808944286891243,v15_faithful,none,V16.0-operative
27.233027821020293,-1.13641871053031,v15_faithful,none,V16.0-operative
27.27900531740463,-1.1282857135545177,v15_faithful,none,V16.0-operative
27.325060437554768,-1.125727797679596,v15_faithful,none,V16.0-operative
27.37119331252285,-1.1231698818046747,v15_faithful,none,V16.0-operative
27.417404073582258,-1.1206119659297538,v15_faithful,none,V16.0-operative
27.463692852228018,-1.1180540500548322,v15_faithful,none,V16.0-operative
27.510059780177144,-1.1166173957284888,v15_faithful,none,V16.0-operative
