frequency_hz,eq_faithful_db,eq_faithful_raw_db,eq_smooth_diagnostic_db,pair_mad_db,n_pairs,attack_sustain_disagreement_db,pipeline_version,eq_observed_detail_db,presence_scale
78.23654426947937,-0.3960667507369335,-0.1450203303911128,-0.7691226973631727,2.4046725292322177,14,0.07859950857782927,V15.0-faithful,-0.5332376010917004,0.42
78.91053630386332,-0.3960286713581089,-0.14498207437370625,-0.7781022778360812,2.4036864738271455,14,0.07903845147656274,V15.0-faithful,-0.5331993450742938,0.42
79.59033464355713,-0.3959875132064141,-0.14494069541703655,-0.7873988334473812,2.4025420062681793,14,0.07949795325264919,V15.0-faithful,-0.5331579661176241,0.42
80.27598930870877,-0.39594891286421546,-0.14490182847472186,-0.7969842171263355,2.4013096847130067,14,0.07997885384199943,V15.0-faithful,-0.5331190991753094,0.42
80.96755075037981,-0.39592458730415747,-0.1448773781382152,-0.8068279361253492,2.400010030639354,14,0.08048202780313429,V15.0-faithful,-0.5330946488388028,0.42
81.66506985425755,-0.3959424295106738,-0.14489520168372333,-0.8168972701587114,2.3986201885581795,14,0.08100838575636082,V15.0-faithful,-0.5331124723843108,0.42
82.36859794439906,-0.3960746049122679,-0.1450226522377735,-0.8271566184560908,2.397274591443058,14,0.08155887588327415,V15.0-faithful,-0.5332399229383611,0.42
83.07818678700797,-0.39649165880253734,-0.14542413775660842,-0.8375697322193658,2.3958807355483795,14,0.08213448548913249,V15.0-faithful,-0.533641408457196,0.42
83.79388859424324,-0.39756446194913453,-0.14650223593390474,-0.8480980351461855,2.3934757568485625,14,0.08273624263075507,V15.0-faithful,-0.5347195066344923,0.42
84.51575602806098,-0.3991621032288651,-0.14797213994062236,-0.8587017994698267,2.3904829060459756,14,0.08336521781267847,V15.0-faithful,-0.53618941064121,0.42
85.24384220408949,-0.40364013490691264,-0.1525882627298497,-0.8693398194762143,2.3828189383538385,14,0.08372692659085978,V15.0-faithful,-0.5408055334304372,0.42
85.97820069553754,-0.4095787609067673,-0.15731007803624125,-0.8799698933234955,2.374991933646848,14,0.08367773455169436,V15.0-faithful,-0.5455273487368288,0.42
86.71888553713609,-0.44463053749293435,-0.1870033587936641,-0.8905491076849166,2.360356975336806,14,0.08396372221710613,V15.0-faithful,-0.5752206294942517,0.42
87.46595122911457,-0.6141515174769735,-0.35861651848104903,-0.901034092132609,2.3286419147543618,14,0.08426412044317755,V15.0-faithful,-0.7468337891816366,0.42
88.21945274121087,-0.8816735181857254,-0.6398239109653349,-0.9113828075184178,2.2852222393350083,14,0.7355576534022148,V15.0-faithful,-1.0280411816659223,0.42
88.97944551671601,-0.8907555612509367,-0.6397089145261486,-0.9215503112498862,2.285087378871217,14,0.7357202720717515,V15.0-faithful,-1.027926185226736,0.42
89.74598547655367,-0.8906367648148088,-0.6395900655388664,-0.931493711916838,2.284952947527063,14,0.7359025235254193,V15.0-faithful,-1.027807336239454,0.42
90.51912902339532,-0.8905138998341023,-0.639467204999818,-0.9411712611664502,2.2848190140366698,14,0.7361050315712869,V15.0-faithful,-1.0276844757004056,0.42
91.29893304580978,-0.8903868006272257,-0.6393401673244967,-0.9505420108011491,2.2846853420075024,14,0.7363284050485484,V15.0-faithful,-1.0275574380250843,0.42
92.08545492244939,-0.9061336708782445,-0.6392087800728956,-0.9595665910545133,2.262924472449266,14,0.7365732258728415,V15.0-faithful,-1.0274260507734831,0.42
92.8787525262722,-1.349055137965589,-1.1177629536267746,-0.9682072307907401,2.34942071916728,14,0.7368400334395571,V15.0-faithful,-1.5059802243273621,0.42
93.67888422879999,-1.3689269287006958,-1.1178813835660515,-0.9764272387541271,2.3495564040035286,14,0.7371293043609659,V15.0-faithful,-1.506098654266639,0.42
94.48590890441336,-1.3690189774675658,-1.11797436915304,-0.9841927419466248,2.3496876014423878,14,0.531869045864424,V15.0-faithful,-1.5061916398536275,0.42
95.29988593468393,-1.3690672202131136,-1.118024046254806,-0.9914727532145922,2.3498139022339157,14,0.4729889548865994,V15.0-faithful,-1.5062413169553934,0.42
