frequency_hz,eq_observed_detail_db,eq_faithful_db,eq_faithful_fit_db,pipeline_version
25.413196802309475,-1.4861509606397239,-1.3489804198181026,1.490336667861149,V15.0-faithful
25.456101879621176,-1.4864102701217174,-1.3492397293000962,1.490327177926415,V15.0-faithful
25.499079393536324,-1.4866630788574147,-1.3494925380357934,1.4903176879916809,V15.0-faithful
25.542129466349575,-1.4869158875931117,-1.3497453467714904,1.4903081980569468,V15.0-faithful
25.585252220562047,-1.4871686963288089,-1.3499981555071876,1.4902987081222128,V15.0-faithful
25.628447778881682,-1.4874215050645059,-1.3502509642428846,1.4902892181874787,V15.0-faithful
25.671716264223594,-1.4876678354509096,-1.3504972946292884,1.4902797282527447,V15.0-faithful
25.7150577997104,-1.487906639442275,-1.3507360986206538,1.4902702383180106,V15.0-faithful
25.758472508672604,-1.4881454434336407,-1.3509749026120195,1.4902607483832766,V15.0-faithful
25.80196051464891,-1.4883842474250064,-1.3512137066033851,1.4902512584485426,V15.0-faithful
25.845521941386608,-1.488623051416372,-1.3514525105947508,1.4902417685138085,V15.0-faithful
25.889156912841898,-1.488856703028723,-1.3516861622071017,1.4902322785790745,V15.0-faithful
25.93286555318026,-1.4890818583057035,-1.3519113174840822,1.4902227886443404,V15.0-faithful
25.97664798677681,-1.489307013582684,-1.3521364727610627,1.4902132987096064,V15.0-faithful
26.020504338216632,-1.4895321688596646,-1.3523616280380433,1.4902038087748724,V15.0-faithful
26.06443473229516,-1.489757324136645,-1.3525867833150238,1.4901943188401383,V15.0-faithful
26.108439294018513,-1.4899785893524964,-1.352808048530875,1.4901848289054043,V15.0-faithful
26.152518148603853,-1.4901904414530704,-1.3530199006314492,1.4901753389706704,V15.0-faithful
26.19667142147976,-1.4904022935536443,-1.353231752732023,1.4901658490359364,V15.0-faithful
26.240899238286566,-1.4906141456542183,-1.353443604832597,1.4901563591012024,V15.0-faithful
26.285201724876718,-1.4908259977547924,-1.3536554569331711,1.4901468691664683,V15.0-faithful
26.329579007315147,-1.4910351611958044,-1.353864620374183,1.4901373792317343,V15.0-faithful
26.37403121187962,-1.4912340454457382,-1.354063504624117,1.4901278892970002,V15.0-faithful
26.418558465061086,-1.491432929695672,-1.3542623888740508,1.4901183993622662,V15.0-faithful
26.463160893564062,-1.491631813945606,-1.3544612731239847,1.4901089094275322,V15.0-faithful
26.507838624306977,-1.4918306981955398,-1.3546601573739185,1.4900994194927981,V15.0-faithful
26.55259178442254,-1.4920280369110912,-1.35485749608947,1.490089929558064,V15.0-faithful
26.59742050125808,-1.492214278696055,-1.3550437378744338,1.49008043962333,V15.0-faithful
26.64232490237595,-1.4924005204810191,-1.3552299796593978,1.490070949688596,V15.0-faithful
26.687305115553855,-1.4925867622659832,-1.355416221444362,1.490061459753862,V15.0-faithful
26.732361268785223,-1.492773004050947,-1.3556024632293258,1.490051969819128,V15.0-faithful
26.777493490279582,-1.4929587876973653,-1.355788246875744,1.4900424798843939,V15.0-faithful
26.822701908462907,-1.4931327027276244,-1.3559621619060032,1.4900329899496598,V15.0-faithful
26.867986651978004,-1.4933066177578835,-1.3561360769362623,1.4900235000149258,V15.0-faithful
26.913347849684865,-1.4934805327881426,-1.3563099919665214,1.4900140100801917,V15.0-faithful
26.958785630661023,-1.4936544478184017,-1.3564839069967805,1.4900045201454577,V15.0-faithful
27.004300124201954,-1.4938283628486606,-1.3566578220270393,1.4899950302107237,V15.0-faithful
27.049891459821403,-1.451492123987177,-1.3143215831655557,1.4899855402759896,V15.0-faithful
27.09555976725179,-1.4070164058283625,-1.2698458650067412,1.4899760503412556,V15.0-faithful
27.141305176444547,-1.36254068766956,-1.2253701468479388,1.4899665604065215,V15.0-faithful
27.187127817570513,-1.3180649695107456,-1.1808944286891243,1.4899570704717875,V15.0-faithful
27.233027821020293,-1.2735892513519311,-1.1364187105303099,1.4899475805370535,V15.0-faithful
27.27900531740463,-1.265456254376139,-1.1282857135545177,1.4899380906023194,V15.0-faithful
27.325060437554768,-1.2628983385012174,-1.125727797679596,1.4899286006675854,V15.0-faithful
27.37119331252285,-1.260340422626296,-1.1231698818046747,1.4899191107328513,V15.0-faithful
27.417404073582258,-1.257782506751375,-1.1206119659297538,1.4899096207981173,V15.0-faithful
27.463692852228018,-1.2552245908764534,-1.1180540500548322,1.4899001308633832,V15.0-faithful
27.510059780177144,-1.2537879365501101,-1.1166173957284888,1.4898906409286492,V15.0-faithful
27.556504989369035,-1.2526640122299282,-1.115493471408307,1.4898811509939154,V15.0-faithful
27.603028611965847,-1.251540087909746,-1.1143695470881247,1.4898716610591813,V15.0-faithful
27.649630780352858,-1.2504161635895639,-1.1132456227679426,1.4898621711244473,V15.0-faithful
27.696311627138854,-1.2492922392693822,-1.1121216984477609,1.4898526811897133,V15.0-faithful
27.74307128515651,-1.2481738849296447,-1.1110033441080234,1.4898431912549792,V15.0-faithful
27.789909887462752,-1.2470579538863373,-1.109887413064716,1.4898337013202452,V15.0-faithful
27.836827567339153,-1.2459420228430302,-1.108771482021409,1.4898242113855111,V15.0-faithful
27.883824458292306,-1.244826091799723,-1.1076555509781016,1.489814721450777,V15.0-faithful
27.930900694054202,-1.2437101607564156,-1.1065396199347943,1.489805231516043,V15.0-faithful
27.978056408582603,-1.242599039692842,-1.1054284988712206,1.489795741581309,V15.0-faithful
28.025291736061448,-1.2414909713065527,-1.1043204304849314,1.4896160387313901,V15.0-faithful
28.0726068109012,-1.2403829029202635,-1.1032123620986423,1.4892885313050825,V15.0-faithful
28.120001767739264,-1.2392748345339746,-1.1021042937123533,1.4889610238787752,V15.0-faithful
28.167476741440343,-1.2381667661476852,-1.100996225326064,1.4886335164524676,V15.0-faithful
28.215031867096837,-1.237062770435829,-1.0998922296142077,1.48830600902616,V15.0-faithful
28.26266728002922,-1.235962434975851,-1.0987918941542296,1.4879785015998526,V15.0-faithful
28.310383115786422,-1.2348620995158726,-1.0976915586942513,1.487650994173545,V15.0-faithful
28.358179510146233,-1.233761764055894,-1.0965912232342727,1.4873234867472374,V15.0-faithful
