frequency_hz,attack_db,attack_n_eff,stabilization_db,stabilization_n_eff,body_db,body_n_eff,sustain_db,sustain_n_eff,decay_db,decay_n_eff,attack_minus_body_db,stabilization_minus_body_db,sustain_minus_body_db,decay_minus_body_db,pipeline_version
23.20058096241767,-4.150954016994439,98.77909564326545,-4.457373192583799,98.326614375771,-4.107706085127768,99.08093045377338,-4.0232805610494955,98.2158615218185,-4.231841888517766,97.81024695409708,-0.043247931866670974,-0.3496671074560309,0.08442552407827275,-0.12413580338999797,V13.0
23.239750482396303,-4.15091595895147,98.77874153979896,-4.457286706145783,98.3262143856457,-4.107703271377044,99.08060551477472,-4.023274307507196,98.21546382535595,-4.231848931999847,97.80985973904433,-0.043212687574425424,-0.3495834347687383,0.08442896386984788,-0.12414566062280308,V13.0
23.27898613224029,-4.150877818555309,98.77840254616068,-4.457200067229163,98.32582751882781,-4.107700039526614,99.08029340514625,-4.023267831685076,98.21507983164294,-4.23185583326636,97.8094837021849,-0.04317777902869491,-0.3495000277025486,0.08443220784153826,-0.12415579373974595,V13.0
23.318288023596637,-4.150839592234309,98.77807929824588,-4.45711327053095,98.32545434005092,-4.107696376175481,99.07999470011828,-4.023261126530616,98.21471015601126,-4.231862588365884,97.80911938658784,-0.043143216058828315,-0.3494168943554694,0.08443524964486482,-0.1241662121904028,V13.0
23.357656268300822,-4.150801276282328,98.77777245587997,-4.457026310545567,98.32509543526257,-4.10769226741193,99.07970999645117,-4.023254184722262,98.21435543677867,-4.231869193196258,97.8087673554948,-0.043109008870398036,-0.3493340431336369,0.08443808268966801,-0.12417692578432771,V13.0
23.397090978377143,-4.1507628668536585,98.7774827037193,-4.45693918155717,98.32475141242341,-4.107687698794219,99.07943991324585,-4.023246998659174,98.21401633611447,-4.231875643498927,97.8084281930798,-0.04307516805943923,-0.34925148276295115,0.0844407001350449,-0.1241879447047074,V13.0
23.43659226603903,-4.150724359957766,98.77721075218582,-4.456851877631767,98.32442290233543,-4.1076826553304375,99.07918509278545,-4.023239560450668,98.21369354093845,-4.231881934853067,97.80810250523757,-0.04304170462732859,-0.3491692223013292,0.0844430948797692,-0.12419927952262988,V13.0
23.476160243689357,-4.150685751453793,98.7769573384368,-4.4567643926089895,98.32411055950195,-4.107677121457683,99.0789462014083,-4.023231861905156,98.21338776385286,-4.231888062669491,97.80779092040171,-0.04300862999610988,-0.34908727115130667,0.08444525955252669,-0.12421094121180776,V13.0
23.515795023920777,-4.1506470370449176,98.7767232273712,-4.456676720093549,98.32381506301984,-4.107671081020411,99.07872393041387,-4.023223894518737,98.21309974411007,-4.231894022184332,97.80749409039323,-0.04297595602450688,-0.3490056390731384,0.0844471865016736,-0.12422294116392152,V13.0
23.555496719516025,-4.15060821227244,98.7765092126738,-4.456588853446411,98.3235371175052,-4.10766451724797,99.0785189970031,-4.02321564946333,98.21283024861617,-4.23189980845247,97.8072126913015,-0.042943695024469264,-0.3489243361984409,0.08444886778464067,-0.12423529120449928,V13.0
