frequency_hz,delta_db,n_eff
26.958785630661023,-4.019585031564278,98.42828150411009
27.004300124201954,-4.019445045063437,98.43880257768427
27.049891459821403,-4.019299873465076,98.44975654205547
27.09555976725179,-4.019149320962698,98.4611597711862
27.141305176444547,-4.018993184303248,98.47302925448034
27.187127817570513,-4.01883125250386,98.48538261987345
27.233027821020293,-4.018663306557855,98.49823815778406
27.27900531740463,-4.018489119129507,98.5116148459599
27.325060437554768,-4.018308454237236,98.52553237524958
27.37119331252285,-4.01812106692472,98.54001117633634
27.417404073582258,-4.017926702919487,98.55507244746708
27.463692852228018,-4.017725098278556,98.57073818321454
27.510059780177144,-4.01751597902054,98.58703120431002
27.556504989369035,-4.0172990607437855,98.60397518858592
27.603028611965847,-4.017074048229982,98.62159470306854
27.649630780352858,-4.016840635032658,98.6399152372634
27.696311627138854,-4.016598503050033,98.65896323767643
27.74307128515651,-4.016347322081647,98.6787661436158
27.789909887462752,-4.016086749368046,98.6993524243212
27.836827567339153,-4.015816429113015,98.72075161746815
27.883824458292306,-4.01553599198761,98.74299436909794
27.930900694054202,-4.015245054615287,98.76611247502372
27.978056408582603,-4.014943219037475,98.790138923766
28.025291736061448,-4.014630072158789,98.81510794107328
28.0726068109012,-4.014305185171136,98.84105503608347
28.120001767739264,-4.013968112955897,98.86801704918483
28.167476741440343,-4.013618393463358,98.89603220163792
28.215031867096837,-4.013255547068539,98.9251401470193
28.26266728002922,-4.01287907590246,98.95538202455263
28.310383115786422,-4.012488463158031,98.98680051439332
28.358179510146233,-4.012083172369427,99.0194398949343
28.40605659911567,-4.011662646664129,99.05334610220454
28.454014518931363,-4.011226307986429,99.08856679143244
28.502053406059957,-4.010773556291416,99.12515140084851
28.550173397198503,-4.010303768708252,99.16315121780482
28.598374629274822,-4.009816298671645,99.20261944728976
28.646657239447915,-4.009310475020211,99.24361128291979
28.69502136510835,-4.008785601060559,99.2861839804911
28.743467143878654,-4.008240953595723,99.33039693417746
28.791994713613697,-4.007675781916605,99.37631175546048
28.84060421240109,-4.0070893067550735,99.42399235488413
28.889295778561582,-4.006480719197156,99.47350502672391
28.938069550649455,-4.005849179554883,99.5249185366645
28.986925667452876,-4.0051938161952,99.57830421258294
29.03586426799437,-4.004513724324263,99.63373603853344
29.084885491531157,-4.003807964725505,99.69129075203456
29.133989477555563,-4.00307556244961,99.7510479447585
29.183176365795422,-4.002315505454649,99.81309016672569
29.232446296214473,-4.001526743194439,99.87750303410817
29.281799409012752,-4.000708185153157,99.94437534074555
29.331235844626992,-3.999858699324173,100.01379917347995
29.38075574373103,-3.998977110630959,100.08587003141432
29.4303592472362,-3.998062199287905,100.16068694920124
