pair,event,window,band,delta_db,match_cost
G_open,11,5-10ms,500-2000,-5.751831856546069,1.1730103788218906
G_open,11,5-10ms,2000-5000,8.978964316339713,1.1730103788218906
G_open,11,5-10ms,5000-10000,-13.457532942605908,1.1730103788218906
G_open,11,10-20ms,20-60,-10.939717304690973,1.1730103788218906
G_open,11,10-20ms,60-150,-8.903346651565329,1.1730103788218906
G_open,11,10-20ms,150-500,-8.04669029640933,1.1730103788218906
G_open,11,10-20ms,500-2000,-6.28105566424253,1.1730103788218906
G_open,11,10-20ms,2000-5000,15.97830930926142,1.1730103788218906
G_open,11,10-20ms,5000-10000,-7.441676473150949,1.1730103788218906
G_open,11,20-40ms,20-60,-9.81029612631275,1.1730103788218906
G_open,11,20-40ms,60-150,-8.24744353093827,1.1730103788218906
G_open,11,20-40ms,150-500,-8.650499979767766,1.1730103788218906
G_open,11,20-40ms,500-2000,-4.103343518434166,1.1730103788218906
G_open,11,20-40ms,2000-5000,18.124989347303497,1.1730103788218906
G_open,11,20-40ms,5000-10000,-6.410358392815908,1.1730103788218906
G_open,11,40-80ms,20-60,-8.757472342693518,1.1730103788218906
G_open,11,40-80ms,60-150,-8.527895605706611,1.1730103788218906
G_open,11,40-80ms,150-500,-7.599435728572786,1.1730103788218906
G_open,11,40-80ms,500-2000,-3.235714149563826,1.1730103788218906
G_open,11,40-80ms,2000-5000,19.731302323960108,1.1730103788218906
G_open,11,40-80ms,5000-10000,-2.4881502161042874,1.1730103788218906
G_open,11,80-160ms,20-60,-14.340738098516084,1.1730103788218906
G_open,11,80-160ms,60-150,-9.159921514786994,1.1730103788218906
G_open,11,80-160ms,150-500,-7.249380950878425,1.1730103788218906
G_open,11,80-160ms,500-2000,-2.320370200291471,1.1730103788218906
G_open,11,80-160ms,2000-5000,-1.1591381061300154,1.1730103788218906
G_open,11,80-160ms,5000-10000,-6.489558357663512,1.1730103788218906
G_open,12,0-5ms,20-60,-16.805198528125175,1.4059831625144426
G_open,12,0-5ms,60-150,-19.015997679313315,1.4059831625144426
G_open,12,0-5ms,150-500,-19.889710875528003,1.4059831625144426
G_open,12,0-5ms,500-2000,-14.336522413121152,1.4059831625144426
G_open,12,0-5ms,2000-5000,-3.6317250840437225,1.4059831625144426
G_open,12,0-5ms,5000-10000,-12.07801091495655,1.4059831625144426
G_open,12,5-10ms,20-60,-15.806423055890761,1.4059831625144426
G_open,12,5-10ms,60-150,-15.31722815438799,1.4059831625144426
G_open,12,5-10ms,150-500,-12.47733165967626,1.4059831625144426
G_open,12,5-10ms,500-2000,-10.99330868971262,1.4059831625144426
G_open,12,5-10ms,2000-5000,-6.396757157644174,1.4059831625144426
G_open,12,5-10ms,5000-10000,-18.585626425786458,1.4059831625144426
G_open,12,10-20ms,20-60,-4.296871253924252,1.4059831625144426
G_open,12,10-20ms,60-150,-4.500970717689839,1.4059831625144426
G_open,12,10-20ms,150-500,-6.550014559136827,1.4059831625144426
G_open,12,10-20ms,500-2000,-5.329540430019897,1.4059831625144426
G_open,12,10-20ms,2000-5000,-1.815807253332423,1.4059831625144426
G_open,12,10-20ms,5000-10000,-24.549539257909302,1.4059831625144426
G_open,12,20-40ms,20-60,-8.356064372668655,1.4059831625144426
G_open,12,20-40ms,60-150,-10.974427082367875,1.4059831625144426
G_open,12,20-40ms,150-500,-11.427076851120177,1.4059831625144426
G_open,12,20-40ms,500-2000,-9.309784993432025,1.4059831625144426
G_open,12,20-40ms,2000-5000,0.29708888743860484,1.4059831625144426
G_open,12,20-40ms,5000-10000,-29.57756736326631,1.4059831625144426
G_open,12,40-80ms,20-60,-11.13280674906406,1.4059831625144426
G_open,12,40-80ms,60-150,-10.093514857629678,1.4059831625144426
G_open,12,40-80ms,150-500,-13.723774421360567,1.4059831625144426
G_open,12,40-80ms,500-2000,-10.303106864374364,1.4059831625144426
G_open,12,40-80ms,2000-5000,-3.7376789656551352,1.4059831625144426
G_open,12,40-80ms,5000-10000,-28.572413781592772,1.4059831625144426
G_open,12,80-160ms,20-60,-15.572774303033384,1.4059831625144426
G_open,12,80-160ms,60-150,-10.135933213402211,1.4059831625144426
G_open,12,80-160ms,150-500,-12.876233390947455,1.4059831625144426
G_open,12,80-160ms,500-2000,-8.528602983636233,1.4059831625144426
G_open,12,80-160ms,2000-5000,-4.851212738952398,1.4059831625144426
G_open,12,80-160ms,5000-10000,-13.05548145804336,1.4059831625144426
G_open,13,0-5ms,20-60,-14.937806852459595,1.1292570592272773
G_open,13,0-5ms,60-150,-13.259513330071044,1.1292570592272773
G_open,13,0-5ms,150-500,-14.17623711573453,1.1292570592272773
G_open,13,0-5ms,500-2000,-16.669844874898935,1.1292570592272773
G_open,13,0-5ms,2000-5000,-4.180926713909457,1.1292570592272773
G_open,13,0-5ms,5000-10000,-11.64176311095298,1.1292570592272773
G_open,13,5-10ms,20-60,-7.645467281613662,1.1292570592272773
G_open,13,5-10ms,60-150,-8.050223291815009,1.1292570592272773
G_open,13,5-10ms,150-500,-9.074295438355072,1.1292570592272773
G_open,13,5-10ms,500-2000,-7.369769233791011,1.1292570592272773
G_open,13,5-10ms,2000-5000,3.607268342310512,1.1292570592272773
G_open,13,5-10ms,5000-10000,-16.460160315233082,1.1292570592272773
G_open,13,10-20ms,20-60,-9.304465001088417,1.1292570592272773
G_open,13,10-20ms,60-150,-7.923812737937219,1.1292570592272773
G_open,13,10-20ms,150-500,-6.494387284828356,1.1292570592272773
G_open,13,10-20ms,500-2000,-4.952116641198742,1.1292570592272773
G_open,13,10-20ms,2000-5000,4.9966814231474075,1.1292570592272773
G_open,13,10-20ms,5000-10000,-20.19123768341194,1.1292570592272773
G_open,13,20-40ms,20-60,-8.523135348963052,1.1292570592272773
G_open,13,20-40ms,60-150,-10.035405457647926,1.1292570592272773
G_open,13,20-40ms,150-500,-9.330749820358072,1.1292570592272773
G_open,13,20-40ms,500-2000,-6.272434089325664,1.1292570592272773
G_open,13,20-40ms,2000-5000,-1.0166230139284664,1.1292570592272773
G_open,13,20-40ms,5000-10000,-28.255729380151905,1.1292570592272773
G_open,13,40-80ms,20-60,-8.732232998663292,1.1292570592272773
G_open,13,40-80ms,60-150,-8.898788167471643,1.1292570592272773
G_open,13,40-80ms,150-500,-10.104230330224489,1.1292570592272773
G_open,13,40-80ms,500-2000,-6.409768143410027,1.1292570592272773
G_open,13,40-80ms,2000-5000,-2.029670275769078,1.1292570592272773
G_open,13,40-80ms,5000-10000,-21.328221545949134,1.1292570592272773
G_open,13,80-160ms,20-60,-18.215880198408257,1.1292570592272773
G_open,13,80-160ms,60-150,-9.09552985196514,1.1292570592272773
G_open,13,80-160ms,150-500,-9.710149411217614,1.1292570592272773
G_open,13,80-160ms,500-2000,-5.134466040442199,1.1292570592272773
G_open,13,80-160ms,2000-5000,-1.233673937137624,1.1292570592272773
G_open,13,80-160ms,5000-10000,-5.126489577494127,1.1292570592272773
G_open,14,0-5ms,20-60,-5.919543006911702,0.9918828793855612
G_open,14,0-5ms,60-150,-8.164419489058957,0.9918828793855612
G_open,14,0-5ms,150-500,-5.461204203376539,0.9918828793855612
G_open,14,0-5ms,500-2000,6.446919145769975,0.9918828793855612
G_open,14,0-5ms,2000-5000,11.959174388994981,0.9918828793855612
G_open,14,0-5ms,5000-10000,1.9815994617569572,0.9918828793855612
G_open,14,5-10ms,20-60,-10.052812387737518,0.9918828793855612
G_open,14,5-10ms,60-150,-10.855020786484182,0.9918828793855612
G_open,14,5-10ms,150-500,-10.139231366993883,0.9918828793855612
G_open,14,5-10ms,500-2000,-9.835439376803556,0.9918828793855612
G_open,14,5-10ms,2000-5000,-2.626702420011412,0.9918828793855612
G_open,14,5-10ms,5000-10000,-5.4499927821507015,0.9918828793855612
G_open,14,10-20ms,20-60,0.03650391842745648,0.9918828793855612
G_open,14,10-20ms,60-150,-2.109801153841566,0.9918828793855612
G_open,14,10-20ms,150-500,-6.206681637368604,0.9918828793855612
G_open,14,10-20ms,500-2000,-4.26942483481352,0.9918828793855612
G_open,14,10-20ms,2000-5000,6.115933953112105,0.9918828793855612
G_open,14,10-20ms,5000-10000,-17.646936568525035,0.9918828793855612
G_open,14,20-40ms,20-60,-9.221026316053518,0.9918828793855612
G_open,14,20-40ms,60-150,-7.679754223722568,0.9918828793855612
G_open,14,20-40ms,150-500,-7.407038646781203,0.9918828793855612
G_open,14,20-40ms,500-2000,-5.528825275430911,0.9918828793855612
G_open,14,20-40ms,2000-5000,1.148593877858815,0.9918828793855612
G_open,14,20-40ms,5000-10000,-29.71174627902738,0.9918828793855612
G_open,14,40-80ms,20-60,-9.407095654391377,0.9918828793855612
G_open,14,40-80ms,60-150,-9.92133512142744,0.9918828793855612
G_open,14,40-80ms,150-500,-9.332638724775734,0.9918828793855612
G_open,14,40-80ms,500-2000,-6.913850776535426,0.9918828793855612
G_open,14,40-80ms,2000-5000,-0.2909275984600441,0.9918828793855612
G_open,14,40-80ms,5000-10000,-26.909164074448995,0.9918828793855612
G_open,14,80-160ms,20-60,-3.3360077318079675,0.9918828793855612
G_open,14,80-160ms,60-150,-10.35830746447818,0.9918828793855612
G_open,14,80-160ms,150-500,-8.494285266615591,0.9918828793855612
G_open,14,80-160ms,500-2000,-5.5451858396457965,0.9918828793855612
G_open,14,80-160ms,2000-5000,1.5709521437445773,0.9918828793855612
G_open,14,80-160ms,5000-10000,-7.852148876723831,0.9918828793855612
G_open,15,0-5ms,20-60,-8.114668656432372,1.2614907380089972
G_open,15,0-5ms,60-150,-10.070151872091927,1.2614907380089972
G_open,15,0-5ms,150-500,-12.079581802365752,1.2614907380089972
G_open,15,0-5ms,500-2000,-18.038751678731877,1.2614907380089972
G_open,15,0-5ms,2000-5000,-12.075278666440823,1.2614907380089972
G_open,15,0-5ms,5000-10000,-19.758085964639392,1.2614907380089972
G_open,15,5-10ms,20-60,-6.378754498309064,1.2614907380089972
G_open,15,5-10ms,60-150,-6.507328748849567,1.2614907380089972
G_open,15,5-10ms,150-500,-6.180456989785583,1.2614907380089972
G_open,15,5-10ms,500-2000,-4.41161812180539,1.2614907380089972
G_open,15,5-10ms,2000-5000,5.350224984898546,1.2614907380089972
G_open,15,5-10ms,5000-10000,-24.18522182877588,1.2614907380089972
G_open,15,10-20ms,20-60,-7.844143791746106,1.2614907380089972
G_open,15,10-20ms,60-150,-4.484384712204971,1.2614907380089972
G_open,15,10-20ms,150-500,-2.688601112691636,1.2614907380089972
G_open,15,10-20ms,500-2000,-0.7835929988996071,1.2614907380089972
G_open,15,10-20ms,2000-5000,6.210508477583929,1.2614907380089972
G_open,15,10-20ms,5000-10000,-21.847523832256968,1.2614907380089972
G_open,15,20-40ms,20-60,-8.860346080237711,1.2614907380089972
G_open,15,20-40ms,60-150,-8.760078706710622,1.2614907380089972
G_open,15,20-40ms,150-500,-7.706270865081734,1.2614907380089972
G_open,15,20-40ms,500-2000,-2.8462468532048746,1.2614907380089972
G_open,15,20-40ms,2000-5000,10.243663641961703,1.2614907380089972
G_open,15,20-40ms,5000-10000,-22.020047605450173,1.2614907380089972
G_open,15,40-80ms,20-60,-9.47104126792236,1.2614907380089972
G_open,15,40-80ms,60-150,-9.279920676870255,1.2614907380089972
G_open,15,40-80ms,150-500,-8.301080965944344,1.2614907380089972
G_open,15,40-80ms,500-2000,-2.6368640612253955,1.2614907380089972
G_open,15,40-80ms,2000-5000,3.5377231130606788,1.2614907380089972
G_open,15,40-80ms,5000-10000,-14.472998446157561,1.2614907380089972
G_open,15,80-160ms,20-60,-11.71127721456233,1.2614907380089972
G_open,15,80-160ms,60-150,-9.403228919154515,1.2614907380089972
G_open,15,80-160ms,150-500,-7.764828452804764,1.2614907380089972
G_open,15,80-160ms,500-2000,-0.8168864678628154,1.2614907380089972
G_open,15,80-160ms,2000-5000,0.3176125811690156,1.2614907380089972
G_open,15,80-160ms,5000-10000,-6.63438292202288,1.2614907380089972
G_open,16,0-5ms,20-60,-8.023021751616696,1.04374340229398
G_open,16,0-5ms,60-150,-6.500331457233976,1.04374340229398
G_open,16,0-5ms,150-500,-1.3303117218789424,1.04374340229398
G_open,16,0-5ms,500-2000,2.9328766806747524,1.04374340229398
G_open,16,0-5ms,2000-5000,0.9945028339198245,1.04374340229398
G_open,16,0-5ms,5000-10000,-9.78196361792341,1.04374340229398
G_open,16,5-10ms,20-60,-12.003177317780441,1.04374340229398
G_open,16,5-10ms,60-150,-11.787146230378184,1.04374340229398
G_open,16,5-10ms,150-500,-11.628279603007101,1.04374340229398
G_open,16,5-10ms,500-2000,-9.837359640816935,1.04374340229398
G_open,16,5-10ms,2000-5000,-2.6063477525868564,1.04374340229398
G_open,16,5-10ms,5000-10000,-11.904386326263662,1.04374340229398
G_open,16,10-20ms,20-60,-3.7906511794820688,1.04374340229398
G_open,16,10-20ms,60-150,-4.416164875108727,1.04374340229398
G_open,16,10-20ms,150-500,-4.930650451313376,1.04374340229398
G_open,16,10-20ms,500-2000,-2.4471934399013975,1.04374340229398
G_open,16,10-20ms,2000-5000,-1.811890411575206,1.04374340229398
G_open,16,10-20ms,5000-10000,-32.44524028405715,1.04374340229398
G_open,16,20-40ms,20-60,-9.980570164380822,1.04374340229398
G_open,16,20-40ms,60-150,-7.770970868351952,1.04374340229398
G_open,16,20-40ms,150-500,-7.350991714061784,1.04374340229398
G_open,16,20-40ms,500-2000,-2.9908635677297326,1.04374340229398
G_open,16,20-40ms,2000-5000,0.2743960148107334,1.04374340229398
G_open,16,20-40ms,5000-10000,-26.956917188720425,1.04374340229398
G_open,16,40-80ms,20-60,-9.975136002555907,1.04374340229398
G_open,16,40-80ms,60-150,-9.978575477576506,1.04374340229398
G_open,16,40-80ms,150-500,-9.822476459099903,1.04374340229398
G_open,16,40-80ms,500-2000,-4.817505107545777,1.04374340229398
G_open,16,40-80ms,2000-5000,0.22020973093216867,1.04374340229398
G_open,16,40-80ms,5000-10000,-21.379978251645994,1.04374340229398
G_open,16,80-160ms,20-60,-11.205442130637906,1.04374340229398
G_open,16,80-160ms,60-150,-10.24884750592274,1.04374340229398
G_open,16,80-160ms,150-500,-8.815541785080185,1.04374340229398
G_open,16,80-160ms,500-2000,-3.2232012106722507,1.04374340229398
G_open,16,80-160ms,2000-5000,-7.659592561650186,1.04374340229398
G_open,16,80-160ms,5000-10000,-19.540135642788954,1.04374340229398
G_open,17,0-5ms,20-60,-9.659528824232808,1.4047084985379366
G_open,17,0-5ms,60-150,-9.51994512386701,1.4047084985379366
G_open,17,0-5ms,150-500,-10.237229550422143,1.4047084985379366
G_open,17,0-5ms,500-2000,-9.797447647654991,1.4047084985379366
G_open,17,0-5ms,2000-5000,0.9794391746869735,1.4047084985379366
G_open,17,0-5ms,5000-10000,-10.861921855874016,1.4047084985379366
G_open,17,5-10ms,20-60,-12.34836209023694,1.4047084985379366
G_open,17,5-10ms,60-150,-11.390356237241178,1.4047084985379366
G_open,17,5-10ms,150-500,-11.274816382364293,1.4047084985379366
G_open,17,5-10ms,500-2000,-10.156770530574718,1.4047084985379366
G_open,17,5-10ms,2000-5000,3.8300598173071734,1.4047084985379366
G_open,17,5-10ms,5000-10000,0.14241937963565476,1.4047084985379366
G_open,17,10-20ms,20-60,-11.166320638348132,1.4047084985379366
G_open,17,10-20ms,60-150,-11.440424446338334,1.4047084985379366
G_open,17,10-20ms,150-500,-12.075243476986635,1.4047084985379366
G_open,17,10-20ms,500-2000,-9.2302308841222,1.4047084985379366
G_open,17,10-20ms,2000-5000,-1.3399588217018987,1.4047084985379366
G_open,17,10-20ms,5000-10000,-7.990274157196097,1.4047084985379366
G_open,17,20-40ms,20-60,-4.84112908979651,1.4047084985379366
G_open,17,20-40ms,60-150,-10.419359748843078,1.4047084985379366
G_open,17,20-40ms,150-500,-10.812809777777517,1.4047084985379366
G_open,17,20-40ms,500-2000,-8.160162688318977,1.4047084985379366
G_open,17,20-40ms,2000-5000,-2.287721711240394,1.4047084985379366
G_open,17,20-40ms,5000-10000,-10.131701003200874,1.4047084985379366
G_open,17,40-80ms,20-60,-9.669691745280794,1.4047084985379366
G_open,17,40-80ms,60-150,-7.896706968594835,1.4047084985379366
G_open,17,40-80ms,150-500,-10.635354487001585,1.4047084985379366
G_open,17,40-80ms,500-2000,-7.025370696863881,1.4047084985379366
G_open,17,40-80ms,2000-5000,-0.30512774680641996,1.4047084985379366
G_open,17,40-80ms,5000-10000,-11.616767789233734,1.4047084985379366
G_open,17,80-160ms,20-60,-14.803034180010819,1.4047084985379366
G_open,17,80-160ms,60-150,-7.153368947956523,1.4047084985379366
G_open,17,80-160ms,150-500,-10.234724445332361,1.4047084985379366
G_open,17,80-160ms,500-2000,-5.6143850580056665,1.4047084985379366
G_open,17,80-160ms,2000-5000,14.040765857034572,1.4047084985379366
G_open,17,80-160ms,5000-10000,-7.601455887940531,1.4047084985379366
G_open,18,0-5ms,20-60,-26.610165598343983,1.3500924484481729
G_open,18,0-5ms,60-150,-25.370226077358154,1.3500924484481729
G_open,18,0-5ms,150-500,-26.566546040443782,1.3500924484481729
G_open,18,0-5ms,500-2000,-18.136037469182618,1.3500924484481729
G_open,18,0-5ms,2000-5000,-20.64259898666286,1.3500924484481729
G_open,18,0-5ms,5000-10000,-32.97803943255191,1.3500924484481729
G_open,18,5-10ms,20-60,-6.127990547500701,1.3500924484481729
G_open,18,5-10ms,60-150,-6.749783842412526,1.3500924484481729
G_open,18,5-10ms,150-500,-8.477215153332985,1.3500924484481729
G_open,18,5-10ms,500-2000,-7.408001742955342,1.3500924484481729
G_open,18,5-10ms,2000-5000,-2.782399766777317,1.3500924484481729
G_open,18,5-10ms,5000-10000,-32.96986358359554,1.3500924484481729
G_open,18,10-20ms,20-60,-12.623097772430143,1.3500924484481729
G_open,18,10-20ms,60-150,-7.590970084195966,1.3500924484481729
G_open,18,10-20ms,150-500,-4.684044973838489,1.3500924484481729
G_open,18,10-20ms,500-2000,-6.181511571692816,1.3500924484481729
G_open,18,10-20ms,2000-5000,-3.1106149219293115,1.3500924484481729
G_open,18,10-20ms,5000-10000,-33.621405097986994,1.3500924484481729
G_open,18,20-40ms,20-60,-13.434035754710862,1.3500924484481729
G_open,18,20-40ms,60-150,-11.034350642159673,1.3500924484481729
G_open,18,20-40ms,150-500,-10.834744129152469,1.3500924484481729
G_open,18,20-40ms,500-2000,-8.13628935632925,1.3500924484481729
G_open,18,20-40ms,2000-5000,0.6899557364318412,1.3500924484481729
G_open,18,20-40ms,5000-10000,-27.947964963540258,1.3500924484481729
G_open,18,40-80ms,20-60,-14.656112736621964,1.3500924484481729
G_open,18,40-80ms,60-150,-14.156516361836779,1.3500924484481729
G_open,18,40-80ms,150-500,-11.614929859907306,1.3500924484481729
G_open,18,40-80ms,500-2000,-8.865193691949735,1.3500924484481729
G_open,18,40-80ms,2000-5000,-1.3266337886065998,1.3500924484481729
G_open,18,40-80ms,5000-10000,-26.4096473177715,1.3500924484481729
G_open,18,80-160ms,20-60,-12.301094143700922,1.3500924484481729
G_open,18,80-160ms,60-150,-14.21079610391412,1.3500924484481729
G_open,18,80-160ms,150-500,-11.024329298627798,1.3500924484481729
G_open,18,80-160ms,500-2000,-7.6181158939354106,1.3500924484481729
G_open,18,80-160ms,2000-5000,-7.166735396163816,1.3500924484481729
G_open,18,80-160ms,5000-10000,-12.034361482599905,1.3500924484481729
G_open,19,0-5ms,20-60,-29.524492189111534,1.3954504603490114
G_open,19,0-5ms,60-150,-29.50029673171599,1.3954504603490114
G_open,19,0-5ms,150-500,-29.86346844603616,1.3954504603490114
G_open,19,0-5ms,500-2000,-32.347020738338,1.3954504603490114
G_open,19,0-5ms,2000-5000,-20.37669648628527,1.3954504603490114
G_open,19,0-5ms,5000-10000,-20.21982028070302,1.3954504603490114
G_open,19,5-10ms,20-60,-5.0515925801854635,1.3954504603490114
G_open,19,5-10ms,60-150,-6.022488306841744,1.3954504603490114
G_open,19,5-10ms,150-500,-6.578769017395047,1.3954504603490114
G_open,19,5-10ms,500-2000,-3.80933975236551,1.3954504603490114
G_open,19,5-10ms,2000-5000,-0.6757539490158138,1.3954504603490114
G_open,19,5-10ms,5000-10000,-26.831576793940386,1.3954504603490114
G_open,19,10-20ms,20-60,-12.881165415421073,1.3954504603490114
G_open,19,10-20ms,60-150,-7.069952781056678,1.3954504603490114
G_open,19,10-20ms,150-500,-4.425393115337265,1.3954504603490114
G_open,19,10-20ms,500-2000,-4.834860817262729,1.3954504603490114
G_open,19,10-20ms,2000-5000,-4.0008993191597995,1.3954504603490114
G_open,19,10-20ms,5000-10000,-30.879797824577253,1.3954504603490114
G_open,19,20-40ms,20-60,-2.9626779101260823,1.3954504603490114
G_open,19,20-40ms,60-150,-12.313272491350233,1.3954504603490114
G_open,19,20-40ms,150-500,-11.135180995779216,1.3954504603490114
G_open,19,20-40ms,500-2000,-8.29374000880511,1.3954504603490114
G_open,19,20-40ms,2000-5000,-3.0358301537229835,1.3954504603490114
G_open,19,20-40ms,5000-10000,-35.51088202675909,1.3954504603490114
G_open,19,40-80ms,20-60,-7.886202554102439,1.3954504603490114
G_open,19,40-80ms,60-150,-6.972660405720319,1.3954504603490114
G_open,19,40-80ms,150-500,-12.074196352899534,1.3954504603490114
G_open,19,40-80ms,500-2000,-8.091259083832512,1.3954504603490114
G_open,19,40-80ms,2000-5000,2.1786126282169533,1.3954504603490114
G_open,19,40-80ms,5000-10000,-22.591037286704847,1.3954504603490114
G_open,19,80-160ms,20-60,-13.51712041526249,1.3954504603490114
G_open,19,80-160ms,60-150,-5.897577999332988,1.3954504603490114
G_open,19,80-160ms,150-500,-11.617758250458557,1.3954504603490114
G_open,19,80-160ms,500-2000,-6.3183346441087025,1.3954504603490114
G_open,19,80-160ms,2000-5000,10.774195822394205,1.3954504603490114
G_open,19,80-160ms,5000-10000,-0.3772087318999695,1.3954504603490114
G_open,20,0-5ms,20-60,-32.47191039354404,1.291492542963449
G_open,20,0-5ms,60-150,-32.26457271086113,1.291492542963449
G_open,20,0-5ms,150-500,-33.9915122187215,1.291492542963449
G_open,20,0-5ms,500-2000,-26.132986379313635,1.291492542963449
G_open,20,0-5ms,2000-5000,-15.225844496002964,1.291492542963449
G_open,20,0-5ms,5000-10000,-26.604215213184702,1.291492542963449
G_open,20,5-10ms,20-60,-7.499142540903499,1.291492542963449
G_open,20,5-10ms,60-150,-8.456123811286965,1.291492542963449
G_open,20,5-10ms,150-500,-8.008985820898701,1.291492542963449
G_open,20,5-10ms,500-2000,-5.651722243715959,1.291492542963449
G_open,20,5-10ms,2000-5000,5.457499569179554,1.291492542963449
G_open,20,5-10ms,5000-10000,-18.927466332109375,1.291492542963449
G_open,20,10-20ms,20-60,-7.500725569575195,1.291492542963449
G_open,20,10-20ms,60-150,-3.5590201999769775,1.291492542963449
G_open,20,10-20ms,150-500,-3.3697024843487355,1.291492542963449
G_open,20,10-20ms,500-2000,-4.3892084852133735,1.291492542963449
G_open,20,10-20ms,2000-5000,8.54840186606694,1.291492542963449
G_open,20,10-20ms,5000-10000,-20.688564527481716,1.291492542963449
G_open,20,20-40ms,20-60,-7.149105335568763,1.291492542963449
G_open,20,20-40ms,60-150,-9.582712188846322,1.291492542963449
G_open,20,20-40ms,150-500,-10.694406174858216,1.291492542963449
G_open,20,20-40ms,500-2000,-7.13986698876537,1.291492542963449
G_open,20,20-40ms,2000-5000,1.4727575689574905,1.291492542963449
G_open,20,20-40ms,5000-10000,-30.211120413001964,1.291492542963449
G_open,20,40-80ms,20-60,-11.318381619986056,1.291492542963449
G_open,20,40-80ms,60-150,-8.259046160982813,1.291492542963449
G_open,20,40-80ms,150-500,-11.341531360253036,1.291492542963449
G_open,20,40-80ms,500-2000,-7.47758589604117,1.291492542963449
G_open,20,40-80ms,2000-5000,0.1142000068234239,1.291492542963449
G_open,20,40-80ms,5000-10000,-17.421784327230824,1.291492542963449
G_open,20,80-160ms,20-60,-14.386178855548607,1.291492542963449
G_open,20,80-160ms,60-150,-7.891937043368188,1.291492542963449
G_open,20,80-160ms,150-500,-10.736209176128604,1.291492542963449
G_open,20,80-160ms,500-2000,-6.250122469335075,1.291492542963449
G_open,20,80-160ms,2000-5000,2.650991674759041,1.291492542963449
G_open,20,80-160ms,5000-10000,-1.8532742053873221,1.291492542963449
G_open,21,0-5ms,20-60,-23.21756536000794,1.3651714941773225
G_open,21,0-5ms,60-150,-22.884564946125856,1.3651714941773225
G_open,21,0-5ms,150-500,-25.711522495554718,1.3651714941773225
G_open,21,0-5ms,500-2000,-28.409420574667713,1.3651714941773225
G_open,21,0-5ms,2000-5000,-23.562563304288624,1.3651714941773225
G_open,21,0-5ms,5000-10000,-20.801671828433015,1.3651714941773225
G_open,21,5-10ms,20-60,-2.325135704925806,1.3651714941773225
G_open,21,5-10ms,60-150,-2.568749682795996,1.3651714941773225
G_open,21,5-10ms,150-500,-3.654351123162378,1.3651714941773225
G_open,21,5-10ms,500-2000,-2.4699845390405955,1.3651714941773225
G_open,21,5-10ms,2000-5000,-1.7758450521081812,1.3651714941773225
G_open,21,5-10ms,5000-10000,-13.64452001665201,1.3651714941773225
G_open,21,10-20ms,20-60,-16.703446947646334,1.3651714941773225
G_open,21,10-20ms,60-150,-12.126944494342133,1.3651714941773225
G_open,21,10-20ms,150-500,-8.734601696029237,1.3651714941773225
G_open,21,10-20ms,500-2000,-7.774800776887616,1.3651714941773225
G_open,21,10-20ms,2000-5000,-3.5017153345642953,1.3651714941773225
G_open,21,10-20ms,5000-10000,-11.173047774190422,1.3651714941773225
G_open,21,20-40ms,20-60,-8.152633513455257,1.3651714941773225
G_open,21,20-40ms,60-150,-12.295868115773466,1.3651714941773225
G_open,21,20-40ms,150-500,-11.177351187787558,1.3651714941773225
G_open,21,20-40ms,500-2000,-8.14042371956868,1.3651714941773225
G_open,21,20-40ms,2000-5000,1.7984398511695758,1.3651714941773225
G_open,21,20-40ms,5000-10000,-10.852126022126612,1.3651714941773225
G_open,21,40-80ms,20-60,-10.45551791373353,1.3651714941773225
G_open,21,40-80ms,60-150,-10.097860910698039,1.3651714941773225
G_open,21,40-80ms,150-500,-10.95101171878349,1.3651714941773225
G_open,21,40-80ms,500-2000,-7.002152990903696,1.3651714941773225
G_open,21,40-80ms,2000-5000,8.773178418702145,1.3651714941773225
G_open,21,40-80ms,5000-10000,-1.9768541848316374,1.3651714941773225
G_open,21,80-160ms,20-60,-15.3937698691743,1.3651714941773225
G_open,21,80-160ms,60-150,-10.304928008086108,1.3651714941773225
G_open,21,80-160ms,150-500,-10.706976432608506,1.3651714941773225
G_open,21,80-160ms,500-2000,-5.674909446798992,1.3651714941773225
G_open,21,80-160ms,2000-5000,7.767072360356735,1.3651714941773225
G_open,21,80-160ms,5000-10000,1.1325092664486789,1.3651714941773225
G_open,22,0-5ms,20-60,-17.054754923413668,1.292385023357855
G_open,22,0-5ms,60-150,-17.218840633454178,1.292385023357855
G_open,22,0-5ms,150-500,-13.887893364225341,1.292385023357855
G_open,22,0-5ms,500-2000,-7.48789569401054,1.292385023357855
G_open,22,0-5ms,2000-5000,0.6447123137731978,1.292385023357855
G_open,22,0-5ms,5000-10000,-4.456431675021932,1.292385023357855
G_open,22,5-10ms,20-60,-17.075124787521574,1.292385023357855
G_open,22,5-10ms,60-150,-15.971636148421865,1.292385023357855
G_open,22,5-10ms,150-500,-13.322528619122352,1.292385023357855
G_open,22,5-10ms,500-2000,-10.946917403671144,1.292385023357855
G_open,22,5-10ms,2000-5000,-3.6083111440108198,1.292385023357855
G_open,22,5-10ms,5000-10000,-10.527419716955677,1.292385023357855
G_open,22,10-20ms,20-60,-6.17580893948405,1.292385023357855
G_open,22,10-20ms,60-150,-5.387360088481742,1.292385023357855
G_open,22,10-20ms,150-500,-6.820646080424751,1.292385023357855
G_open,22,10-20ms,500-2000,-4.764510275292565,1.292385023357855
