pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base
C_open,open,C,low,44,sustain,130.93840257510965,130.93840257510965,-18.93163719798867,47.64205620032563,2.103489537694975,fundamental,0.3
C_open,open,C,low,44,decay,130.93840257510965,130.93840257510965,-18.56678906802931,38.76501745581801,2.103489537694975,fundamental,0.08
C_open,open,C,low,45,attack,130.97552576988485,130.97552576988485,-15.634052232482604,40.638464324637376,2.1563701412823275,fundamental,0.08
C_open,open,C,low,45,stabilization,130.97552576988485,130.97552576988485,-16.79945762258764,39.90707614759981,2.1563701412823275,fundamental,0.14
C_open,open,C,low,45,body,130.97552576988485,130.97552576988485,-17.61017185105885,44.28042802999959,2.1563701412823275,fundamental,0.4
C_open,open,C,low,45,sustain,130.97552576988485,130.97552576988485,-18.898558177923988,46.055577548140484,2.1563701412823275,fundamental,0.3
C_open,open,C,low,45,decay,130.97552576988485,130.97552576988485,-19.566324323181263,37.69271971072713,2.1563701412823275,fundamental,0.08
C_open,open,C,low,46,attack,130.95280200832306,130.95280200832306,-15.6766566279205,38.884133570909256,2.1591008294948337,fundamental,0.08
C_open,open,C,low,46,stabilization,130.95280200832306,130.95280200832306,-16.83419783865162,39.01153068778666,2.1591008294948337,fundamental,0.14
C_open,open,C,low,46,body,130.95280200832306,130.95280200832306,-16.628808316785026,43.37814732486855,2.1591008294948337,fundamental,0.4
C_open,open,C,low,46,sustain,130.95280200832306,130.95280200832306,-17.19035951889903,46.06950489255462,2.1591008294948337,fundamental,0.3
C_open,open,C,low,46,decay,130.95280200832306,130.95280200832306,-18.7575688734454,37.68245907597296,2.1591008294948337,fundamental,0.08
C_open,open,C,low,47,attack,130.94716555962748,130.94716555962748,-19.16344434239531,42.521603301559495,2.224579331363036,fundamental,0.08
C_open,open,C,low,47,stabilization,130.94716555962748,130.94716555962748,-20.13818792068373,41.54825146992869,2.224579331363036,fundamental,0.14
C_open,open,C,low,47,body,130.94716555962748,130.94716555962748,-20.43495675450032,45.95229423031115,2.224579331363036,fundamental,0.4
C_open,open,C,low,47,sustain,130.94716555962748,130.94716555962748,-20.921871584457847,45.46521324022296,2.224579331363036,fundamental,0.3
C_open,open,C,low,47,decay,130.94716555962748,130.94716555962748,-20.42767518972552,38.68017384465832,2.224579331363036,fundamental,0.08
C_open,open,C,low,48,attack,130.89606799910646,130.89606799910646,-15.59571416460716,39.22113052061165,2.1794719704945,fundamental,0.08
C_open,open,C,low,48,stabilization,130.89606799910646,130.89606799910646,-16.45752046551405,38.39402530311722,2.1794719704945,fundamental,0.14
C_open,open,C,low,48,body,130.89606799910646,130.89606799910646,-17.306976254497535,42.76641896516818,2.1794719704945,fundamental,0.4
C_open,open,C,low,48,sustain,130.89606799910646,130.89606799910646,-18.15862773769108,44.60594245261052,2.1794719704945,fundamental,0.3
C_open,open,C,low,48,decay,130.89606799910646,130.89606799910646,-18.453281694591062,36.06072958853016,2.1794719704945,fundamental,0.08
C_open,open,C,low,49,attack,130.94502742325705,130.94502742325705,-15.761526089596948,41.88870345188785,2.153568360069758,fundamental,0.08
C_open,open,C,low,49,stabilization,130.94502742325705,130.94502742325705,-16.139616849229178,40.92671907121566,2.153568360069758,fundamental,0.14
C_open,open,C,low,49,body,130.94502742325705,130.94502742325705,-16.144444117887296,45.325580107113815,2.153568360069758,fundamental,0.4
C_open,open,C,low,49,sustain,130.94502742325705,130.94502742325705,-16.46887549647093,47.38357071603927,2.153568360069758,fundamental,0.3
C_open,open,C,low,49,decay,130.94502742325705,130.94502742325705,-16.401802164490526,38.66464388938866,2.153568360069758,fundamental,0.08
C_open,open,C,low,50,attack,130.92583365646743,130.92583365646743,-13.341458620892183,36.20339137117337,2.209761740384449,fundamental,0.08
C_open,open,C,low,50,stabilization,130.92583365646743,130.92583365646743,-14.727954837856204,35.51734643178886,2.209761740384449,fundamental,0.14
C_open,open,C,low,50,body,130.92583365646743,130.92583365646743,-15.758268635748143,40.19890261683999,2.209761740384449,fundamental,0.4
C_open,open,C,low,50,sustain,130.92583365646743,130.92583365646743,-17.010932683219636,42.311038905420844,2.209761740384449,fundamental,0.3
C_open,open,C,low,50,decay,130.92583365646743,130.92583365646743,-18.391811567799515,34.10958058671032,2.209761740384449,fundamental,0.08
C_open,open,C,low,51,attack,130.9647028122429,130.9647028122429,-12.100144909626168,38.516270395965016,2.110330720510481,fundamental,0.08
C_open,open,C,low,51,stabilization,130.9647028122429,130.9647028122429,-13.05994443988554,38.093039775043586,2.110330720510481,fundamental,0.14
C_open,open,C,low,51,body,130.9647028122429,130.9647028122429,-13.364084069835137,42.59983299719979,2.110330720510481,fundamental,0.4
C_open,open,C,low,51,sustain,130.9647028122429,130.9647028122429,-14.11503639009178,45.02361777612016,2.110330720510481,fundamental,0.3
C_open,open,C,low,51,decay,130.9647028122429,130.9647028122429,-14.288580118052565,36.37637137990924,2.110330720510481,fundamental,0.08
C_open,open,C,low,52,attack,130.93670188089638,130.93670188089638,-16.016738161964412,39.66948573156894,2.17739277054075,fundamental,0.08
C_open,open,C,low,52,stabilization,130.93670188089638,130.93670188089638,-16.400937260427348,38.58445700133808,2.17739277054075,fundamental,0.14
C_open,open,C,low,52,body,130.93670188089638,130.93670188089638,-16.999473638478555,43.08344189758978,2.17739277054075,fundamental,0.4
C_open,open,C,low,52,sustain,130.93670188089638,130.93670188089638,-17.412834678788272,44.97901063565579,2.17739277054075,fundamental,0.3
C_open,open,C,low,52,decay,130.93670188089638,130.93670188089638,-17.648407476483413,36.44458835311613,2.17739277054075,fundamental,0.08
C_open,open,C,low,53,attack,130.97776144501424,130.97776144501424,-14.557760715531671,39.35663227430353,2.1168252658958626,fundamental,0.08
C_open,open,C,low,53,stabilization,130.97776144501424,130.97776144501424,-16.408171785438917,40.17092435523035,2.1168252658958626,fundamental,0.14
C_open,open,C,low,53,body,130.97776144501424,130.97776144501424,-15.85446563218563,44.4466804367759,2.1168252658958626,fundamental,0.4
C_open,open,C,low,53,sustain,130.97776144501424,130.97776144501424,-15.891385719391993,46.82121075120763,2.1168252658958626,fundamental,0.3
C_open,open,C,low,53,decay,130.97776144501424,130.97776144501424,-15.959455262032144,38.418070158239445,2.1168252658958626,fundamental,0.08
C_open,open,C,low,54,attack,130.93081744000648,130.93081744000648,-17.22163996871501,39.79948806219185,2.1842279464478374,fundamental,0.08
C_open,open,C,low,54,stabilization,130.93081744000648,130.93081744000648,-17.30049657737947,38.72138850658774,2.1842279464478374,fundamental,0.14
C_open,open,C,low,54,body,130.93081744000648,130.93081744000648,-17.11166653041122,43.29966726341041,2.1842279464478374,fundamental,0.4
C_open,open,C,low,54,sustain,130.93081744000648,130.93081744000648,-17.109554689246536,45.40956917268528,2.1842279464478374,fundamental,0.3
C_open,open,C,low,54,decay,130.93081744000648,130.93081744000648,-17.139412391970744,36.97304882177105,2.1842279464478374,fundamental,0.08
C_open,open,C,low,55,attack,130.91886723837308,130.91886723837308,-15.216871288678703,36.26986774561193,2.1405184970641185,fundamental,0.08
C_open,open,C,low,55,stabilization,130.91886723837308,130.91886723837308,-14.863092060209295,35.17473158556575,2.1405184970641185,fundamental,0.14
C_open,open,C,low,55,body,130.91886723837308,130.91886723837308,-14.514973121253846,39.722078510527346,2.1405184970641185,fundamental,0.4
C_open,open,C,low,55,sustain,130.91886723837308,130.91886723837308,-14.356185109853088,41.63356970835636,2.1405184970641185,fundamental,0.3
C_open,open,C,low,55,decay,130.91886723837308,130.91886723837308,-14.21293339437556,33.18569032515221,2.1405184970641185,fundamental,0.08
C_open,open,C,low,56,attack,130.98481259491456,130.98481259491456,-13.446512886810956,36.3885760345133,2.039834457612456,fundamental,0.08
C_open,open,C,low,56,stabilization,130.98481259491456,130.98481259491456,-15.781013687554156,39.13208607831054,2.039834457612456,fundamental,0.14
C_open,open,C,low,56,body,130.98481259491456,130.98481259491456,-15.686186106400712,43.392791302273096,2.039834457612456,fundamental,0.4
C_open,open,C,low,56,sustain,130.98481259491456,130.98481259491456,-16.28716125035949,45.73159615540098,2.039834457612456,fundamental,0.3
C_open,open,C,low,56,decay,130.98481259491456,130.98481259491456,-16.46292864255109,37.23246562185182,2.039834457612456,fundamental,0.08
C_open,open,C,low,57,attack,130.99574154854787,130.99574154854787,-11.568434426580149,38.707398130949414,2.0092595854512765,fundamental,0.08
C_open,open,C,low,57,stabilization,130.99574154854787,130.99574154854787,-12.104344873273526,38.0797312296545,2.0092595854512765,fundamental,0.14
C_open,open,C,low,57,body,130.99574154854787,130.99574154854787,-12.12542796713825,42.69125895794057,2.0092595854512765,fundamental,0.4
C_open,open,C,low,57,sustain,130.99574154854787,130.99574154854787,-12.38703373223283,44.92780262150215,2.0092595854512765,fundamental,0.3
C_open,open,C,low,57,decay,130.99574154854787,130.99574154854787,-12.451495480792332,36.42131173390315,2.0092595854512765,fundamental,0.08
C_open,open,C,low,58,attack,130.9725499949277,130.9725499949277,-15.445779523853062,38.95573206257239,2.1094372953244203,fundamental,0.08
C_open,open,C,low,58,stabilization,130.9725499949277,130.9725499949277,-16.17248541569618,38.62641052094271,2.1094372953244203,fundamental,0.14
C_open,open,C,low,58,body,130.9725499949277,130.9725499949277,-15.992884087507406,43.15737189062942,2.1094372953244203,fundamental,0.4
C_open,open,C,low,58,sustain,130.9725499949277,130.9725499949277,-16.491642809917998,45.558270136179324,2.1094372953244203,fundamental,0.3
C_open,open,C,low,58,decay,130.9725499949277,130.9725499949277,-16.69773346707214,37.235074723378276,2.1094372953244203,fundamental,0.08
C_open,open,C,low,59,attack,131.01776947285992,131.01776947285992,-16.78946821431441,34.5761570266714,2.1049333721509784,fundamental,0.08
C_open,open,C,low,59,stabilization,131.01776947285992,131.01776947285992,-18.329407469707256,35.184541872789225,2.1049333721509784,fundamental,0.14
C_open,open,C,low,59,body,131.01776947285992,131.01776947285992,-17.718632429234923,39.72419781612338,2.1049333721509784,fundamental,0.4
C_open,open,C,low,59,sustain,131.01776947285992,131.01776947285992,-17.657362989571496,42.1619632995435,2.1049333721509784,fundamental,0.3
C_open,open,C,low,59,decay,131.01776947285992,131.01776947285992,-17.709490643841875,33.967846819111045,2.1049333721509784,fundamental,0.08
C_open,open,C,low,60,attack,130.94753468502506,130.94753468502506,-16.542293432223204,38.33765225148324,2.093537003240065,fundamental,0.08
C_open,open,C,low,60,stabilization,130.94753468502506,130.94753468502506,-17.05063980540782,38.24458854140022,2.093537003240065,fundamental,0.14
C_open,open,C,low,60,body,130.94753468502506,130.94753468502506,-15.977168735513438,42.174052004600945,2.093537003240065,fundamental,0.4
C_open,open,C,low,60,sustain,130.94753468502506,130.94753468502506,-15.079888366742615,44.00183199662318,2.093537003240065,fundamental,0.3
C_open,open,C,low,60,decay,130.94753468502506,130.94753468502506,-14.838567341500294,35.54183193996236,2.093537003240065,fundamental,0.08
C_open,open,C,low,61,attack,130.98695510587035,130.98695510587035,-10.40287374072686,39.50143142981206,1.902947796630566,fundamental,0.08
C_open,open,C,low,61,stabilization,130.98695510587035,130.98695510587035,-11.298724829564163,38.998306086541064,1.902947796630566,fundamental,0.14
C_open,open,C,low,61,body,130.98695510587035,130.98695510587035,-11.395212811799269,43.444583055738875,1.902947796630566,fundamental,0.4
C_open,open,C,low,61,sustain,130.98695510587035,130.98695510587035,-11.431377171144083,45.45349577003242,1.902947796630566,fundamental,0.3
C_open,open,C,low,61,decay,130.98695510587035,130.98695510587035,-11.709096289558332,36.92765855153624,1.902947796630566,fundamental,0.08
C_open,open,C,low,62,attack,130.92062687953285,130.92062687953285,-0.4977143443658534,24.83384473932972,2.065388199467409,fundamental,0.08
C_open,open,C,low,62,stabilization,130.92062687953285,130.92062687953285,0.4397500149116311,23.129791715739927,2.065388199467409,fundamental,0.14
C_open,open,C,low,62,body,130.92062687953285,130.92062687953285,-1.2409953513794392,29.453532654529667,2.065388199467409,fundamental,0.4
C_open,open,C,low,62,sustain,130.92062687953285,130.92062687953285,-3.212812282828594,33.47453616827299,2.065388199467409,fundamental,0.3
C_open,open,C,low,62,decay,130.92062687953285,130.92062687953285,-3.816883586300243,25.715781067600176,2.065388199467409,fundamental,0.08
C_open,open,C,low,63,attack,130.93684288654268,130.93684288654268,-11.98825148528745,37.910314344256975,2.201831619790647,fundamental,0.08
C_open,open,C,low,63,stabilization,130.93684288654268,130.93684288654268,-14.27693278478921,39.36917306613709,2.201831619790647,fundamental,0.14
C_open,open,C,low,63,body,130.93684288654268,130.93684288654268,-14.304488699383036,43.45191805531792,2.201831619790647,fundamental,0.4
C_open,open,C,low,63,sustain,130.93684288654268,130.93684288654268,-15.1554032231263,45.92793563137397,2.201831619790647,fundamental,0.3
C_open,open,C,low,63,decay,130.93684288654268,130.93684288654268,-15.46848339747715,37.58624794402049,2.201831619790647,fundamental,0.08
C_open,open,C,low,64,attack,130.95913218813408,130.95913218813408,-13.544514426099076,35.616170879273824,2.143587804325715,fundamental,0.08
C_open,open,C,low,64,stabilization,130.95913218813408,130.95913218813408,-13.10337669476526,34.74265280373201,2.143587804325715,fundamental,0.14
C_open,open,C,low,64,body,130.95913218813408,130.95913218813408,-12.906692308283652,39.49479033147843,2.143587804325715,fundamental,0.4
C_open,open,C,low,64,sustain,130.95913218813408,130.95913218813408,-13.187583609060518,42.20805586024228,2.143587804325715,fundamental,0.3
C_open,open,C,low,64,decay,130.95913218813408,130.95913218813408,-13.286639954374737,33.961503883397604,2.143587804325715,fundamental,0.08
C_open,open,C,low,65,attack,130.99525738491096,130.99525738491096,-1.9103823202608368,28.292709276601002,2.127749846593792,fundamental,0.08
C_open,open,C,low,65,stabilization,130.99525738491096,130.99525738491096,-5.104308288790612,30.183035272322492,2.127749846593792,fundamental,0.14
C_open,open,C,low,65,body,130.99525738491096,130.99525738491096,-6.090326931030567,35.20977120017277,2.127749846593792,fundamental,0.4
C_open,open,C,low,65,sustain,130.99525738491096,130.99525738491096,-7.64224345053767,38.25249707429995,2.127749846593792,fundamental,0.3
C_open,open,C,low,65,decay,130.99525738491096,130.99525738491096,-8.45653181135468,30.07777176248102,2.127749846593792,fundamental,0.08
C_open,open,C,low,66,attack,130.95399322081676,130.95399322081676,-11.42226118461371,38.67736827947322,2.1842418406453823,fundamental,0.08
C_open,open,C,low,66,stabilization,130.95399322081676,130.95399322081676,-11.540118190483206,37.77023242393778,2.1842418406453823,fundamental,0.14
C_open,open,C,low,66,body,130.95399322081676,130.95399322081676,-11.446322350266604,42.314564257044395,2.1842418406453823,fundamental,0.4
C_open,open,C,low,66,sustain,130.95399322081676,130.95399322081676,-11.585359508015005,44.650337555019085,2.1842418406453823,fundamental,0.3
C_open,open,C,low,66,decay,130.95399322081676,130.95399322081676,-11.62485142659449,36.28558957461873,2.1842418406453823,fundamental,0.08
C_open,open,C,low,67,attack,130.98933357121277,130.98933357121277,-8.186821548354246,34.863507455549176,1.950225698363625,fundamental,0.08
C_open,open,C,low,67,stabilization,130.98933357121277,130.98933357121277,-9.410579076403463,34.794839938755835,1.950225698363625,fundamental,0.14
C_open,open,C,low,67,body,130.98933357121277,130.98933357121277,-9.795259122736937,39.317610366472195,1.950225698363625,fundamental,0.4
C_open,open,C,low,67,sustain,130.98933357121277,130.98933357121277,-10.810599266919198,41.589345315669426,1.950225698363625,fundamental,0.3
C_open,open,C,low,67,decay,130.98933357121277,130.98933357121277,-11.553911037747028,33.23478604170673,1.950225698363625,fundamental,0.08
C_open,open,C,low,68,attack,130.95772276825318,130.95772276825318,-13.03605649727978,39.59138255834631,2.107241008559238,fundamental,0.08
C_open,open,C,low,68,stabilization,130.95772276825318,130.95772276825318,-13.329277952406288,38.61685533131211,2.107241008559238,fundamental,0.14
C_open,open,C,low,68,body,130.95772276825318,130.95772276825318,-13.287880636506712,43.02102130694273,2.107241008559238,fundamental,0.4
C_open,open,C,low,68,sustain,130.95772276825318,130.95772276825318,-13.254105390778385,44.95883395187026,2.107241008559238,fundamental,0.3
C_open,open,C,low,68,decay,130.95772276825318,130.95772276825318,-13.322976569614688,36.51647865321644,2.107241008559238,fundamental,0.08
C_open,open,C,low,69,attack,130.9796666938945,130.9796666938945,-13.267876849350962,35.80427086061667,2.136724991875058,fundamental,0.08
C_open,open,C,low,69,stabilization,130.9796666938945,130.9796666938945,-15.341539938066823,36.42258334254288,2.136724991875058,fundamental,0.14
C_open,open,C,low,69,body,130.9796666938945,130.9796666938945,-15.5923305695649,40.72029498582448,2.136724991875058,fundamental,0.4
C_open,open,C,low,69,sustain,130.9796666938945,130.9796666938945,-16.851811782380153,43.37414433819905,2.136724991875058,fundamental,0.3
C_open,open,C,low,69,decay,130.9796666938945,130.9796666938945,-17.353841850407264,34.906776689741605,2.136724991875058,fundamental,0.08
C_open,open,C,low,70,attack,130.89102083075608,130.89102083075608,-12.401506631821825,38.28540727403633,2.0715085470782166,fundamental,0.08
C_open,open,C,low,70,stabilization,130.89102083075608,130.89102083075608,-12.600266945046876,37.21184698068094,2.0715085470782166,fundamental,0.14
C_open,open,C,low,70,body,130.89102083075608,130.89102083075608,-12.859775882517056,41.399999150666545,2.0715085470782166,fundamental,0.4
C_open,open,C,low,70,sustain,130.89102083075608,130.89102083075608,-13.353189061254028,43.20150535858547,2.0715085470782166,fundamental,0.3
C_open,open,C,low,70,decay,130.89102083075608,130.89102083075608,-13.612954197846117,34.81387555503812,2.0715085470782166,fundamental,0.08
C_open,open,C,low,71,attack,130.9888495612919,130.9888495612919,-13.721762159024188,40.775759247512156,2.2263070266251925,fundamental,0.08
C_open,open,C,low,71,stabilization,130.9888495612919,130.9888495612919,-14.349688734502912,39.66570585291043,2.2263070266251925,fundamental,0.14
C_open,open,C,low,71,body,130.9888495612919,130.9888495612919,-14.4009739920903,44.081589317938636,2.2263070266251925,fundamental,0.4
C_open,open,C,low,71,sustain,130.9888495612919,130.9888495612919,-14.949429605983935,46.18827078783472,2.2263070266251925,fundamental,0.3
C_open,open,C,low,71,decay,130.9888495612919,130.9888495612919,-15.259600410429904,37.76140577677059,2.2263070266251925,fundamental,0.08
C_open,open,C,low,72,attack,130.97901082185783,130.97901082185783,-11.882574689326866,37.8137000398565,2.106448986950669,fundamental,0.08
C_open,open,C,low,72,stabilization,130.97901082185783,130.97901082185783,-13.175724144544986,37.69394086038339,2.106448986950669,fundamental,0.14
C_open,open,C,low,72,body,130.97901082185783,130.97901082185783,-13.716508699943551,42.3698187852714,2.106448986950669,fundamental,0.4
C_open,open,C,low,72,sustain,130.97901082185783,130.97901082185783,-14.604155693323214,44.71489651503409,2.106448986950669,fundamental,0.3
C_open,open,C,low,72,decay,130.97901082185783,130.97901082185783,-15.180260609458308,36.27945706575421,2.106448986950669,fundamental,0.08
C_open,open,C,low,73,attack,130.9885119245174,130.9885119245174,-11.61304205167935,40.911430003278994,2.075305489661043,fundamental,0.08
C_open,open,C,low,73,stabilization,130.9885119245174,130.9885119245174,-12.750692638656815,40.34314246902298,2.075305489661043,fundamental,0.14
C_open,open,C,low,73,body,130.9885119245174,130.9885119245174,-13.24606642070666,45.03089336335211,2.075305489661043,fundamental,0.4
C_open,open,C,low,73,sustain,130.9885119245174,130.9885119245174,-14.202075766212433,47.508938308609515,2.075305489661043,fundamental,0.3
C_open,open,C,low,73,decay,130.9885119245174,130.9885119245174,-14.424587552949724,38.939636103323075,2.075305489661043,fundamental,0.08
C_open,open,C,low,74,attack,130.96760044305256,130.96760044305256,-16.099636912765632,40.34993125874326,2.14594529809831,fundamental,0.08
C_open,open,C,low,74,stabilization,130.96760044305256,130.96760044305256,-16.740224328075833,40.38224012294173,2.14594529809831,fundamental,0.14
C_open,open,C,low,74,body,130.96760044305256,130.96760044305256,-16.361611607222414,44.94208127343607,2.14594529809831,fundamental,0.4
C_open,open,C,low,74,sustain,130.96760044305256,130.96760044305256,-16.322413433087554,47.16600498082348,2.14594529809831,fundamental,0.3
C_open,open,C,low,74,decay,130.96760044305256,130.96760044305256,-16.857823012140642,38.84744857489918,2.14594529809831,fundamental,0.08
C_open,open,C,low,75,attack,130.98356747202305,130.98356747202305,-15.42796545802549,42.59458368746881,2.131920507524669,fundamental,0.08
C_open,open,C,low,75,stabilization,130.98356747202305,130.98356747202305,-16.643043676092496,41.9411814292882,2.131920507524669,fundamental,0.14
C_open,open,C,low,75,body,130.98356747202305,130.98356747202305,-17.04471114607111,46.575277814793594,2.131920507524669,fundamental,0.4
C_open,open,C,low,75,sustain,130.98356747202305,130.98356747202305,-17.56325323730558,48.650869152030516,2.131920507524669,fundamental,0.3
C_open,open,C,low,75,decay,130.98356747202305,130.98356747202305,-17.793983548186134,40.17495657831085,2.131920507524669,fundamental,0.08
C_open,open,C,low,76,attack,130.97900929003947,130.97900929003947,-13.874066276081711,40.48643068911411,2.0686524074471326,fundamental,0.08
C_open,open,C,low,76,stabilization,130.97900929003947,130.97900929003947,-14.86785588154546,40.15720820079483,2.0686524074471326,fundamental,0.14
C_open,open,C,low,76,body,130.97900929003947,130.97900929003947,-15.169774437880273,44.611057913506826,2.0686524074471326,fundamental,0.4
C_open,open,C,low,76,sustain,130.97900929003947,130.97900929003947,-15.755501889815063,46.6632144514183,2.0686524074471326,fundamental,0.3
C_open,open,C,low,76,decay,130.97900929003947,130.97900929003947,-16.112787793368938,38.27616193874327,2.0686524074471326,fundamental,0.08
C_open,open,C,low,77,attack,130.98278471105803,130.98278471105803,-13.05418496364129,39.794203962460045,2.1798411701924105,fundamental,0.08
C_open,open,C,low,77,stabilization,130.98278471105803,130.98278471105803,-13.122690316364306,39.19217336262176,2.1798411701924105,fundamental,0.14
C_open,open,C,low,77,body,130.98278471105803,130.98278471105803,-12.913321222385854,43.135259599481834,2.1798411701924105,fundamental,0.4
C_open,open,C,low,77,sustain,130.98278471105803,130.98278471105803,-12.988585077294452,44.8210616340805,2.1798411701924105,fundamental,0.3
C_open,open,C,low,77,decay,130.98278471105803,130.98278471105803,-12.66201673012452,36.2190061349218,2.1798411701924105,fundamental,0.08
D_12,fret12,D,low,0,attack,146.66490142010338,146.66490142010338,-11.963439298176034,50.035449729906524,2.1868098859498573,fundamental,0.08
D_12,fret12,D,low,0,stabilization,146.66490142010338,146.66490142010338,-11.89099952734676,52.590101533693584,2.1868098859498573,fundamental,0.14
D_12,fret12,D,low,0,body,146.66490142010338,146.66490142010338,-12.101506794505427,53.68709290909842,2.1868098859498573,fundamental,0.4
D_12,fret12,D,low,0,sustain,146.66490142010338,146.66490142010338,-12.433147294723137,54.80337570356715,2.1868098859498573,fundamental,0.3
D_12,fret12,D,low,0,decay,146.66490142010338,146.66490142010338,-12.643120726818132,49.1373141349103,2.1868098859498573,fundamental,0.08
D_12,fret12,D,low,1,attack,146.66392236903738,146.66392236903738,-8.659016058905006,50.090892993390916,1.9007648669067372,fundamental,0.08
D_12,fret12,D,low,1,stabilization,146.66392236903738,146.66392236903738,-8.986833888479644,52.11302963098739,1.9007648669067372,fundamental,0.14
D_12,fret12,D,low,1,body,146.66392236903738,146.66392236903738,-9.203432456458556,53.731268406628416,1.9007648669067372,fundamental,0.4
D_12,fret12,D,low,1,sustain,146.66392236903738,146.66392236903738,-9.363093261055756,52.95678899371511,1.9007648669067372,fundamental,0.3
D_12,fret12,D,low,1,decay,146.66392236903738,146.66392236903738,-9.121919431845376,48.811967560270354,1.9007648669067372,fundamental,0.08
D_12,fret12,D,low,2,attack,146.6724083409863,146.6724083409863,-10.780424440756908,50.760492350363066,2.043631010470969,fundamental,0.08
D_12,fret12,D,low,2,stabilization,146.6724083409863,146.6724083409863,-10.877287965674444,53.26829999467705,2.043631010470969,fundamental,0.14
D_12,fret12,D,low,2,body,146.6724083409863,146.6724083409863,-11.106319357503317,54.39612609180082,2.043631010470969,fundamental,0.4
D_12,fret12,D,low,2,sustain,146.6724083409863,146.6724083409863,-11.305833999611494,55.568539782381905,2.043631010470969,fundamental,0.3
D_12,fret12,D,low,2,decay,146.6724083409863,146.6724083409863,-11.82374065288015,49.83596378875544,2.043631010470969,fundamental,0.08
D_open,open,D,low,0,attack,73.32093034605332,73.32093034605332,-6.62595166970349,43.77714065599663,2.210524597991028,fundamental,0.08
D_open,open,D,low,0,stabilization,73.32093034605332,73.32093034605332,-6.697383595652312,46.70438614139866,2.210524597991028,fundamental,0.14
D_open,open,D,low,0,body,73.32093034605332,73.32093034605332,-5.440614125250654,49.14404837857855,2.210524597991028,fundamental,0.4
D_open,open,D,low,0,sustain,73.32093034605332,73.32093034605332,-3.500042927981923,50.31073957422779,2.210524597991028,fundamental,0.3
D_open,open,D,low,0,decay,73.32093034605332,73.32093034605332,-2.402179123936648,49.56903275733384,2.210524597991028,fundamental,0.08
D_open,open,D,low,1,attack,73.3190141408322,73.3190141408322,-15.437488529487446,45.042499318979566,2.161108541409191,fundamental,0.08
D_open,open,D,low,1,stabilization,73.3190141408322,73.3190141408322,-14.869810480017115,48.31128534501351,2.161108541409191,fundamental,0.14
D_open,open,D,low,1,body,73.3190141408322,73.3190141408322,-14.52443827081568,50.56832891005159,2.161108541409191,fundamental,0.4
D_open,open,D,low,1,sustain,73.3190141408322,73.3190141408322,-14.072727654435226,51.50046604953388,2.161108541409191,fundamental,0.3
D_open,open,D,low,1,decay,73.3190141408322,73.3190141408322,-14.026141088774343,50.53240175106135,2.161108541409191,fundamental,0.08
D_open,open,D,low,2,attack,73.31492585494465,73.31492585494465,-5.647706822167642,44.80019069758584,2.1587924381188777,fundamental,0.08
D_open,open,D,low,2,stabilization,73.31492585494465,73.31492585494465,-5.912506774642068,47.71214110725307,2.1587924381188777,fundamental,0.14
D_open,open,D,low,2,body,73.31492585494465,73.31492585494465,-5.423280513423904,50.04780720449958,2.1587924381188777,fundamental,0.4
D_open,open,D,low,2,sustain,73.31492585494465,73.31492585494465,-5.308117844126826,50.796498453636836,2.1587924381188777,fundamental,0.3
D_open,open,D,low,2,decay,73.31492585494465,73.31492585494465,-5.325822628361962,49.69990957111832,2.1587924381188777,fundamental,0.08
D_open,open,D,low,3,attack,73.34339872551759,73.34339872551759,-6.275858676615222,44.00347661040105,2.223772429547873,fundamental,0.08
D_open,open,D,low,3,stabilization,73.34339872551759,73.34339872551759,-6.669295374278413,47.27654855846464,2.223772429547873,fundamental,0.14
D_open,open,D,low,3,body,73.34339872551759,73.34339872551759,-6.741546077068001,49.546629714318705,2.223772429547873,fundamental,0.4
D_open,open,D,low,3,sustain,73.34339872551759,73.34339872551759,-6.961192114306932,50.17570857846347,2.223772429547873,fundamental,0.3
D_open,open,D,low,3,decay,73.34339872551759,73.34339872551759,-7.227717950801541,49.20919057458667,2.223772429547873,fundamental,0.08
D_open,open,D,low,4,attack,73.30928850671191,73.30928850671191,-14.450895879814825,45.06770455829074,2.1744471310778164,fundamental,0.08
D_open,open,D,low,4,stabilization,73.30928850671191,73.30928850671191,-14.29689421749655,48.115495506453456,2.1744471310778164,fundamental,0.14
D_open,open,D,low,4,body,73.30928850671191,73.30928850671191,-14.089171865927192,50.242541967924275,2.1744471310778164,fundamental,0.4
D_open,open,D,low,4,sustain,73.30928850671191,73.30928850671191,-13.994312402297789,51.00865916021518,2.1744471310778164,fundamental,0.3
D_open,open,D,low,4,decay,73.30928850671191,73.30928850671191,-14.18343491939354,49.86641215136265,2.1744471310778164,fundamental,0.08
D_open,open,D,low,5,attack,73.35802582709164,73.35802582709164,-4.576691859072184,45.60302193671069,2.1764115750508237,fundamental,0.08
D_open,open,D,low,5,stabilization,73.35802582709164,73.35802582709164,-4.416397665210653,48.774988801988876,2.1764115750508237,fundamental,0.14
D_open,open,D,low,5,body,73.35802582709164,73.35802582709164,-3.398335481887841,51.14110209109303,2.1764115750508237,fundamental,0.4
D_open,open,D,low,5,sustain,73.35802582709164,73.35802582709164,-2.7103704453392226,51.996466537946205,2.1764115750508237,fundamental,0.3
