pair,event,phase,f0_cafe_hz,f0_azul_hz,amplitude_cafe,amplitude_azul,delta_db,snr_cafe,snr_azul
E_open,11,sustain,40.82476881050917,41.5225918863826,0.0032708861157587925,0.0016854503069684014,-5.758989416175012,0.8029576026335061,0.7860740086742144
E_open,11,decay,40.82476881050917,41.5225918863826,0.003222066552267537,0.001640597441899137,-5.862649531029227,0.33499289207650773,0.13031782162345737
E_open,12,attack,41.15232655045477,41.54756983762087,0.012849412484618683,0.0034697837994896183,-11.37161711715229,-1.8019047362908376,-1.00419277785484
E_open,12,stabilization,41.15232655045477,41.54756983762087,0.010761773524865592,0.0020411527809440447,-14.44016670644693,-2.2597182245523975,-0.9252774322205308
E_open,12,body,41.15232655045477,41.54756983762087,0.009200303681223742,0.001824019836057394,-14.055452114564652,0.45335359865824865,0.5684667865553861
E_open,12,sustain,41.15232655045477,41.54756983762087,0.007511678607043402,0.0014536159088577576,-14.265746612835414,0.6438504493826844,0.7798890393747254
E_open,12,decay,41.15232655045477,41.54756983762087,0.007047545607922056,0.001275407230874608,-14.847780403959838,0.49715290467652967,0.2594915112099711
E_open,13,attack,41.10174289903142,41.446532556772375,0.010762728733975246,0.002328400085817616,-13.297295754933302,-1.0017376960151188,-1.2437679192675128
E_open,13,stabilization,41.10174289903142,41.446532556772375,0.009150940261641906,0.0026304878998534213,-10.828588236759096,-2.354645207961549,-0.1842999371247373
E_open,13,body,41.10174289903142,41.446532556772375,0.0071931252691070655,0.0021733150022090137,-10.39589891488054,0.5794527711548615,0.5686337916067409
E_open,13,sustain,41.10174289903142,41.446532556772375,0.005673505943601852,0.0018204587310444009,-9.873413520836088,0.717673938889633,0.7164551619535348
E_open,13,decay,41.10174289903142,41.446532556772375,0.0054067503625257465,0.001674821853122045,-10.179353981846774,0.31960613047102077,0.29179463910774456
E_open,14,attack,41.77672410560938,41.55718806230828,0.012232733834968338,0.003101774948489635,-11.918264844003758,-3.007741052295198,-1.3420210087267068
E_open,14,stabilization,41.77672410560938,41.55718806230828,0.0100658048731491,0.0018741303258881876,-14.600974382283951,-2.6114137295193203,-1.287715748552662
E_open,14,body,41.77672410560938,41.55718806230828,0.006827775642475145,0.0016499208385796305,-12.336322684589781,0.6764541461068629,0.5916964123193792
E_open,14,sustain,41.77672410560938,41.55718806230828,0.005843081328918362,0.0011004384481182992,-14.501523509402865,0.8474804187687169,0.8418427815549934
E_open,14,decay,41.77672410560938,41.55718806230828,0.0054266597891394095,0.0007680368280117072,-16.983011002207263,0.23417847142325676,-0.1838923620178197
E_open,15,attack,41.3084583057105,41.38912485323037,0.013698633820583348,0.001925224594360907,-17.04391711192268,-1.5867954614124113,-1.312063728470933
E_open,15,stabilization,41.3084583057105,41.38912485323037,0.010714598121946608,0.001637471254150216,-16.316044033846772,-2.879840483947724,-1.0062093969300139
E_open,15,body,41.3084583057105,41.38912485323037,0.008968519310790382,0.0014870675149115358,-15.607801221042386,0.6596694426039352,0.5174850113740953
E_open,15,sustain,41.3084583057105,41.38912485323037,0.007614735461573961,0.001242922069454203,-15.744218418713658,0.7538529642490088,0.7423397009572543
E_open,15,decay,41.3084583057105,41.38912485323037,0.00710106404697429,0.0010934838364489961,-16.25022123819805,0.30259927329278385,0.37163438580446106
E_open,16,attack,41.759859607878404,41.42777807921518,0.011131127662947334,0.002181817611885901,-14.154414411945133,-1.2061672468461093,-2.5805173563845836
E_open,16,stabilization,41.759859607878404,41.42777807921518,0.008280738945288968,0.0010928178721194555,-17.590426091508718,-3.019271980406656,-2.9903871844655763
E_open,16,body,41.759859607878404,41.42777807921518,0.004949570714151856,0.001134509480057346,-12.795188082566618,0.920617866181886,0.629339305606184
E_open,16,sustain,41.759859607878404,41.42777807921518,0.0034106932701841912,0.000852888085600015,-12.039012333783013,0.627454600126256,0.9061317498835175
E_open,16,decay,41.759859607878404,41.42777807921518,0.0029841099671126803,0.0007032618267723515,-12.55395557588325,0.04375451588068319,0.41777214063730206
E_open,17,attack,41.640630276884266,41.404040285156796,0.01375533185422763,0.002007272614708296,-16.7172942575639,-0.8249801467024988,-1.1434923157085923
E_open,17,stabilization,41.640630276884266,41.404040285156796,0.009114133898598777,0.0014255366505483518,-16.11474034298461,-0.979762450600642,-0.733222675042679
E_open,17,body,41.640630276884266,41.404040285156796,0.006418067702240255,0.0013121506322292186,-13.788411999944564,0.5924111356563334,0.5568855101609442
E_open,17,sustain,41.640630276884266,41.404040285156796,0.004222607595694459,0.000991027349872983,-12.589901689847956,0.9014921160069923,0.7089298393569228
E_open,17,decay,41.640630276884266,41.404040285156796,0.002854764943430462,0.0009356778460104481,-9.688880162786937,0.027796027136866873,0.39219870851523336
E_open,18,attack,41.55856090311196,41.49541888112752,0.013463526388061897,0.001928062428885355,-16.88075468066573,-0.8257959260213334,-0.9465859511738772
E_open,18,stabilization,41.55856090311196,41.49541888112752,0.012811275429877079,0.0009937938224731373,-22.205921508000806,-1.837377745191381,-1.2659159018810764
E_open,18,body,41.55856090311196,41.49541888112752,0.007922088899875218,0.0009518598323265974,-18.40533422598773,0.7973581883437411,0.5534156274712336
E_open,18,sustain,41.55856090311196,41.49541888112752,0.005203595585737439,0.0006902425067784318,-17.546036718650058,0.7731500905531037,0.7264362183910543
E_open,18,decay,41.55856090311196,41.49541888112752,0.004519266330369302,0.0005716923222700392,-17.958111525353587,-4.306967029186941,0.35498836278430634
E_open,19,attack,41.67408577328339,41.4128403331753,0.010598025066348694,0.0022974725514517433,-13.279492218348729,-0.22175505066720713,-1.7064230007322123
E_open,19,stabilization,41.67408577328339,41.4128403331753,0.009720601447137028,0.0015686660537155893,-15.843252772676365,-0.07171383484211745,-1.0185431369349167
E_open,19,body,41.67408577328339,41.4128403331753,0.004972172948910621,0.0014010282472047815,-11.001986698761378,0.63084207433003,0.3469118713554835
E_open,19,sustain,41.67408577328339,41.4128403331753,0.0022928174171980495,0.0009239018284840042,-7.894872910607845,0.9001526889441369,0.7410742407418438
E_open,19,decay,41.67408577328339,41.4128403331753,0.0013281594417082435,0.0006692930872529533,-5.952677490291286,-0.6384962359360512,0.40198453028594877
E_open,20,attack,41.70829977349176,41.67404902555493,0.009355453400240807,0.0020754195034122314,-13.079178925041631,-1.6950110698361909,-1.3871536690752477
E_open,20,stabilization,41.70829977349176,41.67404902555493,0.004625004216045338,0.0010894047944508282,-12.55845701408802,-3.141397999956404,-1.9267836027037384
E_open,20,body,41.70829977349176,41.67404902555493,0.0026844700862528807,0.0009650095813786427,-8.886538869712496,0.7310785759359352,0.536884909552715
E_open,20,sustain,41.70829977349176,41.67404902555493,0.0015513577092443685,0.0006641648207265531,-7.368721597911495,1.0250800080594533,0.8388530870176203
E_open,20,decay,41.70829977349176,41.67404902555493,0.0010756025479159248,0.0005433098923663879,-5.932084195142593,0.6304890550043983,0.4379458304500313
E_open,21,attack,40.98411469383852,40.9432359935892,0.00512305436518087,0.0018191438287103326,-8.993238542308909,-3.5572453865980225,-0.9274682856828451
E_open,21,stabilization,40.98411469383852,40.9432359935892,0.0064582421857143175,0.0008709082033277068,-17.402838916553726,-1.0936099959868106,-1.2061194669607842
E_open,21,body,40.98411469383852,40.9432359935892,0.003817682697601292,0.0006783402596294336,-15.007044727337224,0.4716891928314296,0.5295993994031488
E_open,21,sustain,40.98411469383852,40.9432359935892,0.0026695177920927583,0.0004019046758825654,-16.446195215995104,0.6689616749187826,0.8457055087779409
E_open,21,decay,40.98411469383852,40.9432359935892,0.002339694161229018,0.0003773525515249167,-15.848236007699796,0.26424109990567135,0.18777666108253296
E_open,22,attack,41.43515975393348,41.41159073338185,0.012593017550017363,0.0020703012953647722,-15.681925094947452,-1.005577612443019,-0.6669223948495394
E_open,22,stabilization,41.43515975393348,41.41159073338185,0.008771446557813013,0.001555991600066452,-15.021279470590251,-1.9479528555282504,-0.9739090081229912
E_open,22,body,41.43515975393348,41.41159073338185,0.007164771471370965,0.0014755538882940615,-13.724945355165403,0.6375293658410603,0.5157587556338215
E_open,22,sustain,41.43515975393348,41.41159073338185,0.0055626864533008255,0.0013818847518447465,-12.096255129001207,0.7385244120699391,0.6696290453969399
E_open,22,decay,41.43515975393348,41.41159073338185,0.0047363154491525975,0.0012909016532888563,-11.290949252869012,0.24715530332688274,0.2484918822360085
E_open,23,attack,41.16113280969558,41.302761582102725,0.009108868299149739,0.002119921288180296,-12.662893736215466,-1.6839097664825478,-0.9933362504240069
E_open,23,stabilization,41.16113280969558,41.302761582102725,0.0085131147931561,0.0018112518460648354,-13.44219296911114,-3.420864366868796,-0.24912666489273147
E_open,23,body,41.16113280969558,41.302761582102725,0.005118880470690271,0.0016805376983606635,-9.674534589036874,0.6677371853797558,0.4033999225303776
E_open,23,sustain,41.16113280969558,41.302761582102725,0.0030761004184731476,0.0014132230342803883,-6.755796027056654,0.847135762565817,0.6312078692231002
E_open,23,decay,41.16113280969558,41.302761582102725,0.0023455215580943903,0.0012705328019995505,-5.325070940836902,0.5104175381420728,0.21673380272150097
E_open,24,attack,41.31951587657069,41.3440323998805,0.012624289835299061,0.0025260850661481017,-13.975179707517732,-0.06920521616722372,-0.8722935402286819
E_open,24,stabilization,41.31951587657069,41.3440323998805,0.009041795686611382,0.0016056216906182345,-15.012229255492258,0.5315886977569673,-0.6472331195705766
E_open,24,body,41.31951587657069,41.3440323998805,0.007469038862846688,0.0014006773299627994,-14.53853239068706,0.36969921276318995,0.45846388971627877
E_open,24,sustain,41.31951587657069,41.3440323998805,0.006035783700018727,0.0011270502784853063,-14.57580754469739,0.6237441008195453,0.7217168982307155
E_open,24,decay,41.31951587657069,41.3440323998805,0.005632882250820528,0.0011452758139468475,-13.836411670880906,0.19665977232886878,0.7251754081913898
E_open,25,attack,41.08234302946959,41.358300005852264,0.009151969494089413,0.00295287663376581,-9.825385211705218,-1.3517294803858637,-2.2769090362669555
E_open,25,stabilization,41.08234302946959,41.358300005852264,0.00654277662756649,0.0025880443055676795,-8.055807734288798,-2.3322945012878877,-0.5619438657981519
E_open,25,body,41.08234302946959,41.358300005852264,0.004901122398448086,0.002121829816163196,-7.271700013173366,0.6074347734625605,0.3739916537033129
E_open,25,sustain,41.08234302946959,41.358300005852264,0.0037182152000377745,0.0015565272374865107,-7.563555943536528,0.7425129973320533,0.6769934371688782
E_open,25,decay,41.08234302946959,41.358300005852264,0.003448283009765503,0.0012627789258804266,-8.725511536854142,0.23949065199557157,0.29506620521871535
E_open,26,attack,41.459267122979675,41.28834644063763,0.010295982486579178,0.0020478713689265496,-14.027302418920357,-0.8106549559715249,-0.8220568375973707
E_open,26,stabilization,41.459267122979675,41.28834644063763,0.009831492208933128,0.0013265365058178094,-17.398004665535247,-0.7878667124977172,-0.476898006574779
E_open,26,body,41.459267122979675,41.28834644063763,0.0068299827079277165,0.0009662397473073988,-16.986694109085164,0.6118538637501019,0.6945030056979715
E_open,26,sustain,41.459267122979675,41.28834644063763,0.0052061163206398005,0.0005128796966146406,-20.129967207580272,0.6984552657097736,0.7985090856554333
E_open,26,decay,41.459267122979675,41.28834644063763,0.004513571710885605,0.0002927584002270693,-23.760219631031376,0.18669220322764518,0.31433303944624624
E_open,27,attack,41.34876258827059,41.30626539053684,0.014338609012599207,0.0018531748139335106,-17.771812666466992,-0.9445370670147291,-0.6845805213199867
E_open,27,stabilization,41.34876258827059,41.30626539053684,0.009968329613833747,0.001698315717593699,-15.372079220851312,-0.26705383637306956,-1.3196236018095724
E_open,27,body,41.34876258827059,41.30626539053684,0.007964069235192661,0.0014030450113718775,-15.081268458907736,0.4722123959793889,0.5914791808545012
E_open,27,sustain,41.34876258827059,41.30626539053684,0.005730958235324079,0.001252156901283113,-13.21136984104519,0.715213603730862,0.7027757038125972
E_open,27,decay,41.34876258827059,41.30626539053684,0.004880347981999287,0.0011570191712861001,-12.502204688035015,0.3069393020292994,0.28271769939868086
E_open,28,attack,41.357306859248126,40.9031528506891,0.015606819893779642,0.0009844846280194213,-24.002109583978644,-0.7980803822279113,-2.627135070277939
E_open,28,stabilization,41.357306859248126,40.9031528506891,0.014046375857634802,0.0006002259290374316,-27.384990654806685,-1.3979556082789033,-3.2231625866993694
E_open,28,body,41.357306859248126,40.9031528506891,0.009208111790391162,0.0004772715766623228,-25.70810023850433,0.5767183366044839,0.1319880260644582
E_open,28,sustain,41.357306859248126,40.9031528506891,0.005991373401486798,0.0003712152748233008,-24.1580109743891,0.7649803883926833,0.6200947920339304
E_open,28,decay,41.357306859248126,40.9031528506891,0.004602670763416516,0.0004065001150642872,-21.07898474694052,0.31470231436572765,0.1465583231270551
E_open,29,attack,41.60819698813348,41.28764580953714,0.0073184408922314535,0.002348053444851298,-9.874211835322498,-2.442415480834557,-1.4911456935130873
E_open,29,stabilization,41.60819698813348,41.28764580953714,0.0047399716116548595,0.001701383027104837,-8.899472892748733,-4.429486104937299,-1.5903341252907537
E_open,29,body,41.60819698813348,41.28764580953714,0.0037527480003973004,0.0015406681980881013,-7.732805682164496,0.8313819161070114,0.5713634980751885
E_open,29,sustain,41.60819698813348,41.28764580953714,0.0031525385105238184,0.0012148347422595706,-8.282863939415456,0.853044575913311,0.7187832537022321
E_open,29,decay,41.60819698813348,41.28764580953714,0.002991699823482078,0.0009711353580785955,-9.772764983440524,0.27934491384368715,0.32900136749379977
E_open,30,attack,41.21408323225367,41.056399139476596,0.009093422954542378,0.002108733224927782,-12.694115014881078,-1.8639588897347525,-0.5079696283179662
E_open,30,stabilization,41.21408323225367,41.056399139476596,0.009407357684218208,0.0011328909554000034,-18.385590948376475,-3.3111517796353422,-0.3623904264118008
E_open,30,body,41.21408323225367,41.056399139476596,0.006217498966188334,0.0008704913552234932,-17.077025183942304,0.6258172125514829,0.6873423511173526
E_open,30,sustain,41.21408323225367,41.056399139476596,0.004517226113436763,0.0005146697065128974,-18.866864473289432,0.761837051670504,0.7550785717909634
E_open,30,decay,41.21408323225367,41.056399139476596,0.0038211634287452743,0.0004422760348201005,-18.730044105406407,0.32174067123054734,0.4712093349601351
E_open,31,attack,41.320727814881586,41.417801664706,0.013162685765271588,0.003172923632760124,-12.357697879950528,-0.6505162901442831,-1.5155761040844027
E_open,31,stabilization,41.320727814881586,41.417801664706,0.01029364180553793,0.002373957610230309,-12.741921837952994,-0.08822941646657216,-0.38487782023739675
E_open,31,body,41.320727814881586,41.417801664706,0.008165686689095009,0.0021973575229237564,-11.40183974900279,0.4226223313446955,0.475939342325905
E_open,31,sustain,41.320727814881586,41.417801664706,0.006242031331830603,0.001876188415397679,-10.440989884139896,0.6913370168776463,0.7072327448812222
E_open,31,decay,41.320727814881586,41.417801664706,0.00571389069066361,0.0016073256334130602,-11.016561140855536,0.35705681884300683,0.2156428418161898
E_open,32,attack,41.34919632783072,41.37608903509364,0.01142704473156016,0.0020232899852573472,-15.03751591105808,-0.8801325248874831,-1.797183565049375
E_open,32,stabilization,41.34919632783072,41.37608903509364,0.010936016594530225,0.0012055611888337002,-19.153398049414733,-1.5441334606071644,-1.1877302994128518
E_open,32,body,41.34919632783072,41.37608903509364,0.0076070522541832756,0.0010410263626875402,-17.27509343795102,0.6250516101399907,0.33518897465232955
E_open,32,sustain,41.34919632783072,41.37608903509364,0.005823535142972552,0.0007763813318958659,-17.502232328118687,0.7811608158620484,0.5684362791317275
E_open,32,decay,41.34919632783072,41.37608903509364,0.0046397943664040955,0.0006346719216009367,-17.27898896091513,0.21692530798146928,0.20696712299384387
E_open,33,attack,42.17899452383679,41.339762649952476,0.0050413319750914854,0.0008794447343535307,-15.166734880767706,-1.9644969035724344,-2.307848610020101
E_open,33,stabilization,42.17899452383679,41.339762649952476,0.002067612382975845,0.0012399117908571422,-4.441566691753131,-7.920799441454754,-0.19513534891455453
E_open,33,body,42.17899452383679,41.339762649952476,0.0010568418852866682,0.0009627299757218111,-0.810110456648971,1.3536802606793943,0.5692207493547143
E_open,33,sustain,42.17899452383679,41.339762649952476,0.0006562949046202006,0.0006677845367752,0.1507465167612878,0.16528190809957694,0.6727955235742509
E_open,33,decay,42.17899452383679,41.339762649952476,0.0008243863220109417,0.0006909400631265371,-1.5338080428646208,-0.5332739357976009,0.155559146707812
E_open,34,attack,41.26725565190764,41.23369338274039,0.010155508189089878,0.0021634300348488426,-13.431176119716632,-1.310422380561178,-1.0587816408268547
E_open,34,stabilization,41.26725565190764,41.23369338274039,0.010553696554278102,0.0014295173855851755,-17.364303227843173,-2.9328285023867324,-1.615990914662727
E_open,34,body,41.26725565190764,41.23369338274039,0.005536872683761055,0.0012871849066860817,-12.672471973876178,0.6613210747860542,0.5158119505189225
E_open,34,sustain,41.26725565190764,41.23369338274039,0.0028896265439478717,0.001100803747117272,-8.382636376631332,0.9166567487756266,0.6693763165916682
E_open,34,decay,41.26725565190764,41.23369338274039,0.0015664191904062154,0.0010063560090864188,-3.843127018406811,0.7406397531305654,0.27824973010805126
E_open,35,attack,41.86506656073923,41.72910435438233,0.008656564526399204,0.001719785960402154,-14.03742342786174,-2.777779216597762,-2.215097661221387
E_open,35,stabilization,41.86506656073923,41.72910435438233,0.005337840183783565,0.0015157192517953515,-10.934935999188063,-4.425659359109747,-1.363722256930279
E_open,35,body,41.86506656073923,41.72910435438233,0.0030782284615178237,0.000982454098190169,-9.919771615662825,0.6636025891803455,0.6394386169858911
E_open,35,sustain,41.86506656073923,41.72910435438233,0.0017387622535389076,0.00066296322121829,-8.375015352105436,1.2938446727284454,0.8178590634306753
E_open,35,decay,41.86506656073923,41.72910435438233,0.0016711235349680341,0.000653580039831719,-8.154195501559592,0.38401518913924676,0.07877439821043944
E_open,36,attack,41.81589081062123,41.78586439111618,0.010206427049385892,0.0020398559197009254,-13.985484852434041,-3.420953092746928,-1.4648776522015234
E_open,36,stabilization,41.81589081062123,41.78586439111618,0.008909519869169862,0.0015088786324942943,-15.42399984470633,-3.1577962621582762,-0.7225948249593293
E_open,36,body,41.81589081062123,41.78586439111618,0.004589550691871086,0.0013488441611977642,-10.636167894030258,0.8811856642085925,0.649804040836077
E_open,36,sustain,41.81589081062123,41.78586439111618,0.0025403825678042458,0.001163545418377015,-6.78231567050269,0.9388026337193017,0.8727683539982124
E_open,36,decay,41.81589081062123,41.78586439111618,0.0022478033649941383,0.0011020863141491324,-6.190854154520132,0.07212292679112615,0.33374851289476487
E_open,37,attack,41.54964227935067,41.56644065858183,0.013062516882772157,0.002622665074150749,-13.945680638898587,-1.488218052806472,0.04088457870882059
E_open,37,stabilization,41.54964227935067,41.56644065858183,0.008878001833385104,0.0017853127210150327,-13.932018617405845,-2.4085607514437717,0.34310862381485235
E_open,37,body,41.54964227935067,41.56644065858183,0.007123542444680887,0.0018734894067442968,-11.600895490446135,0.5869261243740608,0.520938546354492
E_open,37,sustain,41.54964227935067,41.56644065858183,0.0054367063628918645,0.0017053392049247097,-10.07050201898744,0.8785673840828322,0.7858811924163713
E_open,37,decay,41.54964227935067,41.56644065858183,0.004749611651353872,0.0015970349081780787,-9.466873843842556,0.303752871399846,0.21302580553690428
E_open,38,attack,41.30378335056315,41.20588498054008,0.010439684074237864,0.0007619937443537921,-22.734719005268104,-1.3313990114540266,0.053707215794861034
E_open,38,stabilization,41.30378335056315,41.20588498054008,0.0112482316615334,0.0012804389450850808,-18.874507546080082,-0.5554316971905527,-0.4580320498128715
E_open,38,body,41.30378335056315,41.20588498054008,0.008389875795368602,0.001136636400032318,-17.362679432148475,0.5063518738120646,0.7767566833279935
E_open,38,sustain,41.30378335056315,41.20588498054008,0.006602876383462749,0.0011351873670898413,-15.293312344289028,0.7373892756591454,0.5863117824180959
E_open,38,decay,41.30378335056315,41.20588498054008,0.0055325319064971875,0.0013061037709632764,-12.538924877358177,0.33305366006596115,-0.24978171853646094
E_open,39,attack,41.548688413476626,41.164213562550685,0.009722115734144181,0.0018350441064381908,-14.482285588986514,-1.3314591176802406,-1.342893110760424
E_open,39,stabilization,41.548688413476626,41.164213562550685,0.005639215903799025,0.0015369550070753277,-11.29115136490693,-3.5638911286832986,-0.46764349702259633
E_open,39,body,41.548688413476626,41.164213562550685,0.004304357457227123,0.0015393341802862853,-8.931508350310807,0.7206254866199555,0.425983583159382
E_open,39,sustain,41.548688413476626,41.164213562550685,0.003331438827336047,0.001364801404313015,-7.751247647373667,0.714034428771183,0.6205631321972569
E_open,39,decay,41.548688413476626,41.164213562550685,0.003151081789341449,0.0013812464695063913,-7.16376989767403,0.21723564470786103,0.09997973941426802
E_open,40,attack,41.178077826700296,41.42155802263677,0.006541200145773159,0.0028606287491600674,-7.183918775852092,-0.5750509007622904,-1.3991685795808406
E_open,40,stabilization,41.178077826700296,41.42155802263677,0.00729068751647902,0.00202213784141781,-11.139154560688517,-0.3016839401523227,-1.1117010019872284
E_open,40,body,41.178077826700296,41.42155802263677,0.004144367760547593,0.0019363602254200687,-6.609442667247386,0.524511204764523,0.5843648074551286
E_open,40,sustain,41.178077826700296,41.42155802263677,0.002886990523271057,0.0017125205021252038,-4.5361915751602595,0.8134228653814339,0.7112438456282815
E_open,40,decay,41.178077826700296,41.42155802263677,0.002369019239418424,0.0016283876566103657,-3.256215720872902,0.3829829312820709,0.21780961351887207
E_open,41,attack,42.087723606785005,41.94729885444174,0.008679205510383686,0.0013416989720034828,-16.216497697977836,-0.8860657744871516,-2.709762123711244
E_open,41,stabilization,42.087723606785005,41.94729885444174,0.004047050333297909,0.0004453311747898648,-19.169110147659303,-2.0800650748193537,-5.289591084025409
E_open,41,body,42.087723606785005,41.94729885444174,0.002326314368195802,0.000464847100135582,-13.987165540503007,0.7523363685110284,0.8747430816586549
E_open,41,sustain,42.087723606785005,41.94729885444174,0.0011447677157263648,0.00045523340673409653,-8.009664968285918,0.855671633582864,0.863286652431205
E_open,41,decay,42.087723606785005,41.94729885444174,0.0011929692284833125,0.0004897850866429182,-7.732473686880802,0.20325815127500235,0.2546188692714717
E_open,42,attack,41.45156439888123,41.35271195254069,0.016050489341786947,0.002218178003260273,-17.189837666021972,-0.8105302359271221,-1.3695820135204033
E_open,42,stabilization,41.45156439888123,41.35271195254069,0.014679365400524058,0.002076063909632743,-16.989331248078514,-1.7542977090929324,-0.2514896248776389
E_open,42,body,41.45156439888123,41.35271195254069,0.010248415742065729,0.0017777843699922084,-15.21555302517595,0.5944810911749985,0.5616939083171981
E_open,42,sustain,41.45156439888123,41.35271195254069,0.0071941775212826155,0.0015720252637446475,-13.210432577988811,0.7729968086412311,0.715557735877826
E_open,42,decay,41.45156439888123,41.35271195254069,0.005787653364896828,0.001411181876865501,-12.258390440021955,0.2610606674492488,0.2619280467448818
E_open,43,attack,41.359115020567494,41.264127576930996,0.008810741058160758,0.0018065374860126242,-13.763309202170895,-0.2269158335041913,-1.367066394918107
E_open,43,stabilization,41.359115020567494,41.264127576930996,0.004726786795943896,0.0015242018320589788,-9.830470687467745,-0.5626734650848079,-0.3288107036823043
E_open,43,body,41.359115020567494,41.264127576930996,0.00351597829770654,0.0013016176396721609,-8.631255203199949,0.4612924511996873,0.4864421496673757
E_open,43,sustain,41.359115020567494,41.264127576930996,0.002214717665133633,0.0009911410028198805,-6.9836585346740065,0.7171669274035881,0.6386421152995769
E_open,43,decay,41.359115020567494,41.264127576930996,0.0016573163066984484,0.0008910034419970812,-5.39052043505481,0.2746237675463933,0.14205900659238654
E_open,44,attack,41.37332769422882,41.288612782137896,0.008257328369642667,0.0024210385240203674,-10.656757109605273,-2.5383253013863665,-0.9675705827017704
E_open,44,stabilization,41.37332769422882,41.288612782137896,0.008280846251934312,0.0017492199640954634,-13.504605918640245,-0.5033984171185857,-1.0775749732279818
E_open,44,body,41.37332769422882,41.288612782137896,0.005927037333231426,0.0015455318326928083,-11.675194166069375,0.5100210652827007,0.5091342685202161
E_open,44,sustain,41.37332769422882,41.288612782137896,0.004297002614564368,0.0012265769645169384,-10.8894162737664,0.7031282353621535,0.7145515965971421
E_open,44,decay,41.37332769422882,41.288612782137896,0.0033961921684922416,0.0010769538408048733,-9.975903334497197,0.07515471192413038,0.30788356305711756
E_open,45,attack,41.40235649251914,41.212666410781374,0.007114692331223088,0.001661140551528191,-12.634994876739093,-0.42518151782399766,-0.5503509718362566
E_open,45,stabilization,41.40235649251914,41.212666410781374,0.004263807060356612,0.0011200252501259384,-11.611394615467901,-1.0995240616370996,-1.037842504888521
E_open,45,body,41.40235649251914,41.212666410781374,0.00283440431356145,0.001014849693785827,-8.921201504913228,0.5810351474025434,0.31773813564062253
E_open,45,sustain,41.40235649251914,41.212666410781374,0.0018303749772443651,0.0007249277753701928,-8.04490660126391,0.777968192441974,0.6488056167148892
E_open,45,decay,41.40235649251914,41.212666410781374,0.0014423356063561486,0.0007087928559221465,-6.170939866919163,0.0823484409938122,0.4980582440466126
E_open,46,attack,41.260952772005794,41.17579138116634,0.008043087781519635,0.0013891225518375262,-15.253644932280743,-1.646593943828232,-0.7776608978646489
E_open,46,stabilization,41.260952772005794,41.17579138116634,0.00814669993612719,0.001258683452070219,-16.22130395731999,-3.3164214925128546,-0.5420769226095136
E_open,46,body,41.260952772005794,41.17579138116634,0.0048242401117017985,0.0011606524991655109,-12.374534089226032,0.6638562126811282,0.2564392972732337
E_open,46,sustain,41.260952772005794,41.17579138116634,0.002983689250008303,0.0009617615281904003,-9.833723777391697,0.8643763993625652,0.5963396488902583
E_open,46,decay,41.260952772005794,41.17579138116634,0.0019399903175787775,0.0008176159736421947,-7.505003895342973,0.5665891274519754,0.1246820752994656
E_open,47,attack,41.29682221566224,41.12692433202355,0.011292816568284101,0.0011398695747153065,-19.918942243768782,-1.5175360668639928,-1.4447877632693413
E_open,47,stabilization,41.29682221566224,41.12692433202355,0.00744239023684695,0.0015612431474007734,-13.564837860901001,-0.6564488538888467,-0.24246542162414864
E_open,47,body,41.29682221566224,41.12692433202355,0.005649064055353155,0.000990283928291403,-15.124335370121102,0.4384503640379645,0.3518999199170569
E_open,47,sustain,41.29682221566224,41.12692433202355,0.004094143784219749,0.0008976271470708862,-13.181342244991981,0.7138562914522196,0.6158595708067005
E_open,47,decay,41.29682221566224,41.12692433202355,0.00348236362746197,0.0008756132423634236,-11.991235940987636,0.42942201166883465,0.34140584068187146
E_open,48,attack,41.59550795746138,41.249766449965634,0.008777158542150672,0.0023891791440094506,-11.302104562479727,-1.4293712227852762,-0.8410252650459499
E_open,48,stabilization,41.59550795746138,41.249766449965634,0.007896331642046922,0.0018062678555065162,-12.812864538892384,-3.0943665649282086,-0.09932824035343367
E_open,48,body,41.59550795746138,41.249766449965634,0.004551618540492866,0.0017111653398450477,-8.497477658235901,0.7279758275139241,0.499303483456687
E_open,48,sustain,41.59550795746138,41.249766449965634,0.0027908400669887767,0.0015577429550850132,-5.064783070361237,0.9908710296554714,0.6126112426730591
E_open,48,decay,41.59550795746138,41.249766449965634,0.0019631560044880746,0.0014740109368342252,-2.4890821357317563,-0.00658553691142498,0.2188676695135205
E_open,49,attack,41.60003257618706,41.33104057291351,0.01110152058842205,0.0031235547753931817,-11.014666849023598,-0.31089608201675284,-1.048635106804016
E_open,49,stabilization,41.60003257618706,41.33104057291351,0.007125444499473569,0.002558084809541134,-8.897940458145428,-0.18792996534805942,-0.8835442760191431
E_open,49,body,41.60003257618706,41.33104057291351,0.004872589229824264,0.002391609618460861,-6.18139019102864,0.5379609170431975,0.5362435782523066
E_open,49,sustain,41.60003257618706,41.33104057291351,0.0030864243251986783,0.0020541189872814447,-3.536600722556315,0.7558220020459372,0.7269430481402045
E_open,49,decay,41.60003257618706,41.33104057291351,0.002282715389541506,0.0018750794479129496,-1.7086418609631266,0.2925096451432986,0.2919384569627958
E_open,50,attack,41.07824878129414,41.14790541217149,0.006817290707105445,0.0019091912215247256,-11.055247700725936,-1.4183563710147296,-0.5585346844784971
