frequency_hz,baseline_central_db,repro_central_db,delta_db,baseline_effective_pairs,baseline_support
30.032174050256177,0.004938314812077,0.0006200811950213,-0.0043182336170557,1,Inferido localmente
30.08287734270255,0.0047959158866301,0.0005604528578341,-0.0042354630287959995,1,Inferido localmente
30.133666237471967,0.0046535169611833,0.000500824520647,-0.0041526924405363005,1,Inferido localmente
30.18454087908676,0.0045111180357365,0.0004411961834598,-0.0040699218522767,1,Inferido localmente
30.23550141231325,0.0043687191102896,0.0003815678462727,-0.0039871512640169,1,Inferido localmente
30.286547982162165,0.0042263201848427,0.0003219395090856,-0.0039043806757571,1,Inferido localmente
30.33768073388906,0.0040839212593959,0.0002623111718984,-0.0038216100874974997,1,Inferido localmente
30.38889981299472,0.0039415223339491,0.0002026828347113,-0.0037388394992378003,1,Inferido localmente
30.44020536522558,0.0037991234085022,0.0001430544975241,-0.0036560689109781,1,Inferido localmente
30.491597536574144,0.0036567244830554,8.342616033706415e-05,-0.003573298322718336,1,Inferido localmente
30.54307647327939,0.0035143255576085,2.3797823149921044e-05,-0.0034905277344585792,1,Inferido localmente
30.594642321827184,0.0033719266321616,-3.583051403722244e-05,-0.003407757146198822,1,Inferido localmente
30.64629522895072,0.0032295277067148,-9.545885122435018e-05,-0.00332498655793915,1,Inferido localmente
30.698035341630906,0.003087128781268,-0.0001550871884114,-0.0032422159696794003,1,Inferido localmente
30.74986280709681,0.0029447298558211,-0.0002147155255986,-0.0031594453814197,1,Inferido localmente
30.801777772826068,0.0028023309303743,-0.0002743438627857,-0.00307667479316,1,Inferido localmente
30.853780386545285,0.0026599320049274,-0.0003339721999729,-0.0029939042049002998,1,Inferido localmente
30.905870796230484,0.0023850326312118,-0.0004778724146897,-0.0028629050459015,1,Inferido localmente
30.958049150107524,0.0020501702854554,-0.0006599098002778,-0.0027100800857331997,1,Inferido localmente
31.010315596652493,0.0017153079396989,-0.000841947185866,-0.0025572551255649,1,Inferido localmente
31.062670284592176,0.0013804455939423,-0.0010239845714541,-0.0024044301653964,1,Inferido localmente
31.11511336290443,0.0010455832481859,-0.0012060219570422,-0.0022516052052281004,1,Inferido localmente
31.167644980818647,0.0007107209024294,-0.0013880593426304,-0.0020987802450598,1,Inferido localmente
31.22026528781616,0.0003758585566729,-0.0015700967282185,-0.0019459552848914,1,Inferido localmente
31.272974433630655,4.0996210916535714e-05,-0.0017521341138066,-0.0017931303247231357,1,Inferido localmente
31.32577256824865,-0.0002938661348399,-0.0019341714993948,-0.0016403053645549,1,Inferido localmente
31.37865984190984,-0.0006287284805964,-0.0021162088849829,-0.0014874804043865,1,Inferido localmente
31.4316364051076,-0.0009635908263529,-0.002298246270571,-0.0013346554442181,1,Inferido localmente
31.48470240858937,-0.0012984531721094,-0.0024802836561592,-0.0011818304840498,1,Inferido localmente
31.537858003357115,-0.0016333155178659,-0.0026623210417473,-0.0010290055238814,1,Inferido localmente
31.591103340667708,-0.0019681778636223,-0.0028443584273354,-0.0008761805637130999,1,Inferido localmente
31.64443857203341,-0.0023030402093788,-0.0030263958129236,-0.0007233556035447998,1,Inferido localmente
31.69786384922227,-0.0026379025551353,-0.0032084331985117,-0.0005705306433764,1,Inferido localmente
31.75137932425857,-0.0029727649008917,-0.0033904705840998,-0.0004177056832080999,1,Inferido localmente
31.804985149423263,-0.0033076272466482,-0.003572507969688,-0.0002648807230397998,1,Inferido localmente
31.85868147725438,-0.0036424895924048,-0.0037545453552761,-0.00011205576287129978,1,Inferido localmente
31.91246846054749,-0.0039773519381612,-0.0039365827408642,4.076919729700031e-05,1,Inferido localmente
31.96634625235614,-0.0043122142839177,-0.0041186201264524,0.0001935941574653004,1,Inferido localmente
32.02031500599225,-0.0046470766296742,-0.0043006575120405,0.00034641911763370024,1,Inferido localmente
32.074374875026606,-0.0049819389754306,-0.0044826948976286,0.0004992440778020003,1,Inferido localmente
32.128526013289246,-0.0053168013211871,-0.0046647322832168,0.0006520690379702996,1,Inferido localmente
32.18276857486992,-0.0056516636669435,-0.0048467696688049,0.0008048939981385997,1,Inferido localmente
32.23710271411854,-0.0059865260127001,-0.005028807054393,0.0009577189583071001,1,Inferido localmente
32.29152858564561,-0.0063213883584566,-0.0052108444399812,0.0011105439184754002,1,Inferido localmente
32.34604634432264,-0.0066562507042131,-0.0053928818255693,0.0012633688786438,1,Inferido localmente
32.40065614528262,-0.0069911130499695,-0.0055749192111574,0.0014161938388121001,1,Inferido localmente
32.45535814392046,-0.007325975395726,-0.0057569565967456,0.0015690187989804002,1,Inferido localmente
32.51015249589342,-0.0076608377414825,-0.0059389939823337,0.0017218437591488,1,Inferido localmente
