frequency_hz,bass_pink_db,bass_sweep_aligned_db,bass_recommended_analog_db,bass_uncertainty_db,hybrid_pink_db,hybrid_sweep_aligned_db,hybrid_recommended_analog_db,hybrid_uncertainty_db,guitar_pink_db,guitar_sweep_aligned_db,guitar_recommended_analog_db,guitar_uncertainty_db
21.11290356721114,15.120513411689451,15.128727304533237,15.125928999269464,0.08902722057740177,2.611735256665213,2.671692317567884,2.6684870835422343,0.09458095451200316,-2.775539116864124,-2.8622512740937305,-2.8610579934953675,0.10415547051928824
21.151048269164782,15.14369365621021,15.132266779475218,15.12925332028485,0.08901612418390878,2.591705725408417,2.675124260742004,2.6716851727309034,0.09466646888224389,-2.8101342305500907,-2.8583591608023737,-2.857509060570707,0.10398213798325263
21.189261887185907,15.155386385356081,15.135769631078654,15.132576951396484,0.0890042012080816,2.567562407446715,2.6785222975929743,2.674893808519879,0.09475545086208004,-2.8466479586632403,-2.8544754473438996,-2.8539334161935863,0.10380430956039308
21.227544545785243,15.126551421412813,15.139235376366392,15.135897830017477,0.08901766803122184,2.5394634989893063,2.681886330708982,2.6781121628320923,0.09488417491216854,-2.8850398741887773,-2.850601892246072,-2.8503324705489215,0.10362174664082488
21.265896369698464,15.09227295809611,15.142663629245286,15.139214168830039,0.08906348855816999,2.5076081718275702,2.685216450260823,2.681339720757153,0.09483057534031696,-2.925244504422892,-2.846740122355537,-2.846707368627775,0.10345034062525825
21.304317483886607,15.052673245428835,15.146054113117161,15.142524442608414,0.08910521453742916,2.472231844998035,2.688512945200168,2.684576260444088,0.094800904502871,-2.9671703925295674,-2.8428916303974567,-2.843059006388813,0.10328966947784038
21.342808013536473,15.00791681688601,15.149406674813987,15.145827372679785,0.08914444253335192,2.433605229502348,2.6917763167198205,2.6878218296028082,0.09472739891649647,-3.0099788092799855,-2.839057770826211,-2.839388050390817,0.10310803069971732
21.38136808406104,14.9582114733874,15.152721302874848,15.14912190947266,0.089161874586725,2.3920302995433786,2.6950072911880207,2.6910767191372424,0.09465933836213095,-3.0534849269004525,-2.8352397519133756,-2.8356949603228006,0.10291110342340619
21.41999782109987,14.903807287888114,15.155998145323952,15.152407213594422,0.08918495069142568,2.347837040232946,2.698206833571268,2.6943414344264176,0.09461150646880048,-3.0995616402774715,-2.831438625431089,-2.8319800138374966,0.10274985115656875
21.45869735051951,14.84499397475885,15.159237525431584,15.15568263586603,0.08918044491245104,2.301380717804392,2.701376156446373,2.6976166647801536,0.09459624875708643,-3.147860065099934,-2.8276552767516008,-2.828243333074857,0.10258935878514945
21.497466798413928,14.782100553961243,15.16243995226002,15.158947696720066,0.08918241486264313,2.253036624793822,2.7045167224455957,2.700903251580898,0.09461287110611609,-3.1977107533565032,-2.8238904145002897,-2.8244849122590443,0.10239869055735094
21.536306291104893,14.715491407263649,15.165606126358226,15.162202065349156,0.08920524937708664,2.2031946826458295,2.7076302412487996,2.704202155608365,0.09463565798145718,-3.2467253946467025,-2.820144561591773,-2.820704645768241,0.10223187141907703
21.575215955142397,14.645565068327855,15.168736942865408,15.165445538950122,0.08924371087974012,2.152255052924204,2.7107186644224885,2.70751442401457,0.09464592982755302,-3.296210539302848,-2.8164180474786122,-2.8169023561052864,0.1020917087057246
21.614195917305075,14.572753137228823,15.171833494573805,15.168678022388438,0.08927483416709255,2.100623882220418,2.713784175553431,2.710841157390382,0.0946466111678448,-3.340288398118389,-2.812711000429083,-2.813077821212245,0.10195589216714278
21.653246304600625,14.49751518614682,15.17489707303673,15.17189950856514,0.08930034336827289,2.048707742485874,2.7168291801128612,2.7141834773355606,0.09464892359853495,-3.3725459558558413,-2.809023342498872,-2.8092308006311995,0.10182756938369947
21.692367244266183,14.420334520050801,15.177929164938407,15.175110059735218,0.0893212179794712,1.996908304616909,2.7198562851283317,2.717542494905094,0.09465353462503028,-3.40618017925992,-2.8053547888766874,-2.805361060052337,0.10171080299209034
21.73155886376879,14.350939717213905,15.180931440045983,15.178309789983706,0.08933699688972072,1.9548438366549306,2.722868272669313,2.7209192802569024,0.09466559266917374,-3.4317909384194394,-2.8017048499150903,-2.801468393850288,0.10160340262212843
21.77082129080577,14.312231748216675,15.183905732976061,15.181498849031605,0.08934750520053641,1.9452768209862228,2.725868062429494,2.7243148338072585,0.09471864822476535,-3.4268085006556106,-2.7980728381029927,-2.7975526452700907,0.10149293187001408
21.810154653305155,14.288291737002332,15.186854018497433,15.18467740750612,0.08935243814203546,1.9376345370538388,2.7288586727431534,2.7277300591464657,0.09476918245883843,-3.4219717133087215,-2.7944578759147727,-2.7936137239905574,0.10140016721842215
21.849559079426108,14.331008598477403,15.189778389730018,15.187845643767607,0.08935159022966815,1.9825375709280166,2.7318431793074547,2.7311657379375616,0.09479763793755834,-3.4014896660553973,-2.7908589039849816,-2.7896516208615054,0.10131705799601784
21.889034697559346,14.370186763020385,15.19268103519431,15.191003732358453,0.08934708716385148,2.0539650199481656,2.7348246763936555,2.734622506994658,0.09483802404728428,-3.4006194237030627,-2.7872746901457157,-2.785666419680342,0.10126159866551582
21.928581636327536,14.514096265906694,15.195564215770556,15.194151834100623,0.08933920618903324,2.130350769292562,2.737806235935678,2.7381008377029232,0.09488310807609253,-3.354320061364234,-2.7837038372390714,-2.7816583059459847,0.10121557345545142
21.968200024585734,14.663875645972709,15.198430237807573,15.197290087840592,0.08932256345628715,2.2114177455748347,2.740790865091192,2.741601017917952,0.09492761433954677,-3.265237305718088,-2.7801447948407736,-2.7776275725990507,0.1011619185949073
22.007889991421802,14.818819520960375,15.201281421334903,15.200418603817294,0.08930287282560599,2.296848323709071,2.74378145933537,2.7451231364673916,0.09487944083439717,-3.1735431377934304,-2.7765958717983183,-2.773574622826598,0.10111921184710847
22.047651666156817,15.001812302082676,15.204120068842078,15.203537458604456,0.0892721576170159,2.4099115315316624,2.746780757586665,2.7486670703567095,0.09482406503314245,-3.0559940591318053,-2.773055250306083,-2.7694999700708895,0.10107740349946398
