setup,run,frequency_hz,transfer_db,median_snr_db
Bajo,1,5958.271276941196,12.339206619979292,20.609431234684568
Bajo,1,5979.820353941091,12.326962569226058,21.004761635441355
Bajo,1,6001.447366754564,12.314326855161916,21.08364383462665
Bajo,1,6023.15259724944,12.301551189980728,19.631353407109746
Bajo,1,6044.936328312935,12.28897173748259,18.73188734528837
Bajo,1,6066.79884385538,12.27690301678789,17.170169123285696
Bajo,1,6088.740428813931,12.26553731752804,16.99559613242886
Bajo,1,6110.761369156251,12.254892324514614,18.211349111412815
Bajo,1,6132.861951884247,12.244822323321749,20.67645106691939
Bajo,1,6155.04246503784,12.235079470294568,19.829454924776027
Bajo,1,6177.303197698674,12.225392414223387,20.441774190172573
Bajo,1,6199.644439993904,12.21552680177664,18.60498600731344
Bajo,1,6222.066483100001,12.205313097972057,16.99443831966433
Bajo,1,6244.569619246499,12.19464718671141,18.077715741258487
Bajo,1,6267.154141719831,12.183477640734003,17.995941167014298
Bajo,1,6289.820344867175,12.171792194947061,18.153112055738944
Bajo,1,6312.568524100233,12.159606617924098,20.633357873903147
Bajo,1,6335.398975899119,12.146948896809882,21.33876682988082
Bajo,1,6358.311997816238,12.133842500603672,19.231718898843283
Bajo,1,6381.30788848012,12.120299930489383,19.12730361958507
Bajo,1,6404.386947599334,12.106334045951815,18.519635382815757
Bajo,1,6427.549475966418,12.091985195535116,17.569409427085596
Bajo,1,6450.795775461753,12.077345881873917,18.246987982382713
Bajo,1,6474.12614905752,12.062564618264117,18.30797355138502
Bajo,1,6497.540900821674,12.0478272840581,18.46447964703175
Bajo,1,6521.040335921857,12.03332487128065,18.379522325335145
Bajo,1,6544.624760629402,12.019220401883883,17.561915990415343
Bajo,1,6568.294482323345,12.005624284664968,20.26479333515958
Bajo,1,6592.049809494387,11.992577025803508,21.989679352460353
Bajo,1,6615.891051748937,11.980038805784899,21.812693359903044
Bajo,1,6639.81851981317,11.967889311175991,20.076439222668583
Bajo,1,6663.832525537028,11.955945443318917,20.599226750300573
Bajo,1,6687.933381898316,11.944002141991184,21.87137930432022
Bajo,1,6712.121403006794,11.931890567728178,21.073729491119852
Bajo,1,6736.396904108227,11.91952985262171,22.393937495241104
Bajo,1,6760.760201588523,11.906947695440982,19.55908549693794
Bajo,1,6785.211612977875,11.894256976374459,18.20317256433809
Bajo,1,6809.751456954851,11.881599765664696,19.47645979544606
Bajo,1,6834.380053350574,11.869086813720557,20.264168562015584
Bajo,1,6859.0977231529105,11.856753265630157,18.986744383650834
Bajo,1,6883.9047885106165,11.844540278600848,20.238440257779715
Bajo,1,6908.801572737543,11.832295877097298,19.534319983095706
Bajo,1,6933.78840031689,11.819788375696282,18.85901153297033
Bajo,1,6958.865596905379,11.806739642996043,18.554786467887002
Bajo,1,6984.03348933752,11.792886396915314,15.706617074512014
Bajo,1,7009.292405629903,11.778067110623391,16.48748335412997
Bajo,1,7034.642674985418,11.762310124713096,17.89305423473258
Bajo,1,7060.0846277975725,11.74588022139774,19.169260741883924
Bajo,1,7085.61859565482,11.729248793347976,19.607749305246188
Bajo,1,7111.244911344835,11.712984001294092,17.60429573937126
Bajo,1,7136.963908858874,11.697591292706125,17.156424372626752
Bajo,1,7162.775923396153,11.683359637377297,18.641827730970732
Bajo,1,7188.681291368167,11.670268633551089,16.077959754853794
Bajo,1,7214.6803504031,11.657982991733029,15.41428032798495
Bajo,1,7240.773439350247,11.645938889107663,16.35165219606501
Bajo,1,7266.960898284383,11.633493313815345,16.75227322746887
Bajo,1,7293.243068510221,11.620088241270548,17.57801410665489
Bajo,1,7319.620292566887,11.605384147904546,17.625328350996178
Bajo,1,7346.092914232324,11.589326980567856,18.094894268200086
Bajo,1,7372.661278527811,11.572135563919845,19.360375821646596
Bajo,1,7399.325731722479,11.55422018605329,16.18057525353843
Bajo,1,7426.08662133777,11.536064824165315,15.785948868669985
Bajo,1,7452.944296151996,11.518112990614338,18.085211853982408
Bajo,1,7479.899106204913,11.50068956105482,16.64186193331605
Bajo,1,7506.951402802222,11.483974049401162,16.158012502104484
Bajo,1,7534.1015385201845,11.468022160058371,16.745037370270897
Bajo,1,7561.349867210237,11.452809375030807,17.273886837160724
Bajo,1,7588.69674400355,11.438266844476306,17.537945910619754
Bajo,1,7616.142525315687,11.42429217082115,18.32878868809796
Bajo,1,7643.6875688512755,11.410735374559636,19.31598926730591
Bajo,1,7671.332233608613,11.397377555894717,18.00022240137899
Bajo,1,7699.07687988437,11.383930968139135,16.50629907113216
Bajo,1,7726.921869278325,11.370074234001573,17.41941731521392
Bajo,1,7754.867564698006,11.355512830146434,17.341260947870914
Bajo,1,7782.914330363465,11.340040169074303,17.670179547303785
Bajo,1,7811.062531812036,11.323570698239157,19.974699741263663
Bajo,1,7839.312535903056,11.306133547695657,18.577811534353028
Bajo,1,7867.664710822672,11.287833486273488,18.212122466473957
Bajo,1,7896.119426088657,11.268804277578191,17.30591345745031
Bajo,1,7924.677052555187,11.249180137173264,18.64425096883756
Bajo,1,7953.337962417689,11.22909568255688,17.0035628554459
Bajo,1,7982.1025292177255,11.208711826156627,16.19183953323871
Bajo,1,8010.971127847806,11.188248947376053,17.79874601339008
Bajo,1,8039.944134556303,11.16799794502499,18.88334843845757
Bajo,1,8069.021926952379,11.148292953942635,18.465032600802395
Bajo,1,8098.2048840108555,11.129444757308994,17.376857630969408
Bajo,1,8127.493386077178,11.111654901375193,18.833021154333224
Bajo,1,8156.887814872406,11.09494695604976,17.67480335208583
Bajo,1,8186.388553498127,11.079148017747166,16.649802166594085
Bajo,1,8215.995986441476,11.063934437311074,18.636429500021027
Bajo,1,8245.710499580182,11.048929094537566,16.316709677990072
Bajo,1,8275.532480187534,11.033817430164207,16.403992120333864
Bajo,1,8305.46231693746,11.018437669803793,16.283380632536396
Bajo,1,8335.50039990962,11.002807439995573,15.24571252011689
Bajo,1,8365.647120594434,10.987079498418785,15.731670185017775
Bajo,1,8395.902871898212,10.971449698706914,16.59090464189728
Bajo,1,8426.2680481483,10.956054475635295,16.446441676817457
Bajo,1,8456.743045098172,10.940901037456467,13.692501250107785
Bajo,1,8487.328259932603,10.925851396207399,14.300219484268071
Bajo,1,8518.02409127289,10.910660293136242,14.831318110799744
Bajo,1,8548.830939181973,10.89504708887308,15.26846293227172
Bajo,1,8579.74920516969,10.878775724208626,15.39502383755298
Bajo,1,8610.779292198036,10.861719059742292,15.117395394793663
Bajo,1,8641.921604686355,10.8438927990718,14.945025395738394
Bajo,1,8673.176548516634,10.82545831449212,14.180586928687774
Bajo,1,8704.54453103884,10.80670004464252,15.217137388517223
Bajo,1,8736.025961076153,10.787985065855622,14.440054672250726
Bajo,1,8767.621248930333,10.769706187092615,15.226512644577383
Bajo,1,8799.330806387086,10.75221380365212,16.683402697559114
Bajo,1,8831.155046721393,10.735747435199361,17.937523803557276
Bajo,1,8863.094384702901,10.72037752496888,16.18475871986091
Bajo,1,8895.149236601375,10.705972923977946,16.322292372309924
Bajo,1,8927.32002019206,10.692203643142568,17.510238425125912
Bajo,1,8959.60715476115,10.678581548100453,17.030501884221547
Bajo,1,8992.011061111294,10.664539030859913,15.177380220778119
Bajo,1,9024.532161567005,10.649535916869631,16.034607019195455
Bajo,1,9057.170879980207,10.633174668165003,17.29260561972194
Bajo,1,9089.927641735789,10.615292223153542,16.279950967787215
Bajo,1,9122.802873757078,10.595992821742893,16.094300539546154
Bajo,1,9155.797004511443,10.575598432923298,16.87985618614816
Bajo,1,9188.91046401591,10.554533607362924,16.244962640247554
Bajo,1,9222.143683842694,10.533196615810846,14.885496381200072
Bajo,1,9255.49709712487,10.51187144485364,16.525055575502506
Bajo,1,9288.971138562041,10.490705897485537,16.129873965296873
Bajo,1,9322.56624442594,10.469741559376757,17.145503091040766
Bajo,1,9356.282852566146,10.4489544572967,16.99474304621102
Bajo,1,9390.121402415833,10.42826955513873,17.41766991331138
Bajo,1,9424.082334997422,10.407550702730973,15.918901598176305
Bajo,1,9458.166092928359,10.386595530922666,14.081048418036413
Bajo,1,9492.373120426933,10.365170190655029,15.272483232244207
Bajo,1,9526.703863317984,10.34309304890157,16.23231934432774
Bajo,1,9561.15876903875,10.320340157766372,15.426567054899719
Bajo,1,9595.738286644735,10.297118495268595,14.85793854579185
Bajo,1,9630.442866815494,10.273859160494851,15.71303551398756
Bajo,1,9665.272961860537,10.251116647477572,14.088554086482052
Bajo,1,9700.229025725264,10.229405153524766,15.199269584541884
Bajo,1,9735.311513996807,10.209038385161554,13.836129463094196
Bajo,1,9770.520883910003,10.190042834796142,13.48446013866066
Bajo,1,9805.857594353394,10.172179305258776,14.773777138014346
Bajo,1,9841.322105875131,10.155055882936518,14.457216915572026
Bajo,1,9876.914880689012,10.138267700673904,14.921526400005728
Bajo,1,9912.636382680546,10.121489947073577,16.416488355445033
Bajo,1,9948.487077412929,10.104489226070632,15.587383339329364
Bajo,1,9984.467432133131,10.08707526214567,15.06309056817488
Bajo,1,10020.577915778049,10.069054642948238,15.780873634529065
Bajo,1,10056.818998980523,10.050243516188269,15.348388497526344
Bajo,1,10093.191154075517,10.030546454116497,15.531598315670129
Bajo,1,10129.694855106309,10.010052675448604,14.946263057566158
Bajo,1,10166.330577830597,9.989079719312244,14.625229858702696
Bajo,1,10203.098799726738,9.968119378477645,14.885752228241534
Bajo,1,10240.0,9.947700686340783,14.528735425410026
Bajo,1,10277.034659588744,9.928229051623779,15.926780111487467
Bajo,1,10314.203261170724,9.9098617165483,16.635558159085285
Bajo,1,10351.506289169412,9.89245148093837,14.968724911053915
Bajo,1,10388.944229760245,9.875566005400373,16.1088826410616
Bajo,1,10426.517570876993,9.858579092289343,15.24802667846534
Bajo,1,10464.226802218154,9.840822322970775,15.157302404889075
Bajo,1,10502.07241525327,9.821767261586647,15.573956249697552
Bajo,1,10540.054903229355,9.801180791791822,14.650981763748257
Bajo,1,10578.174761177379,9.779193913035604,15.569312881514223
Bajo,1,10616.432485918633,9.756252945366224,14.759507807182338
Bajo,1,10654.828576071248,9.73297532407852,13.98489829512098
Bajo,1,10693.363532056717,9.709971640888499,14.174539276907922
Bajo,1,10732.037856106366,9.68769660504006,13.123253756713527
Bajo,1,10770.85205226792,9.66636205037338,14.001091724316495
Bajo,1,10809.806626412104,9.645919650973237,14.387914466227514
Bajo,1,10848.902086239188,9.626107768401912,14.564876863603542
Bajo,1,10888.138941285608,9.606553258730042,15.470515992071494
Bajo,1,10927.517702930674,9.586910946495548,15.155068381344067
Bajo,1,10967.038884403137,9.567002055208903,15.242072062162894
Bajo,1,11006.703000787928,9.546899137856066,15.615359859936586
Bajo,1,11046.510569032907,9.526913577727537,15.410620777716169
Bajo,1,11086.462107955524,9.507476299021295,16.27252556834602
Bajo,1,11126.558138249617,9.488953040999787,15.091551777419596
Bajo,1,11166.79918249224,9.471467589752892,14.151551342476784
Bajo,1,11207.185765150389,9.45480927378325,14.27559054237997
Bajo,1,11247.718412587892,9.438468873035525,15.041253072633532
Bajo,1,11288.39765307229,9.421792734338501,15.756228728552077
Bajo,1,11329.224016781656,9.404194525729778,15.33894926029389
Bajo,1,11370.19803581154,9.385338702543454,15.168391236705911
Bajo,1,11411.320244181938,9.365224270951613,14.621540052648653
Bajo,1,11452.591177844188,9.344148737974836,15.149347043298043
Bajo,1,11494.011374687976,9.322582919988923,15.318921811312464
Bajo,1,11535.581374548397,9.301017142316073,14.722623851571992
Bajo,1,11577.301719212915,9.279840447722565,15.01446883131517
Bajo,1,11619.172952428451,9.259283788675727,15.444470015258265
Bajo,1,11661.195619908522,9.239416396522442,15.48369585955665
Bajo,1,11703.370269340267,9.220161566767134,15.742749629490902
Bajo,1,11745.697450391626,9.201311553996906,15.039209526401091
Bajo,1,11788.177714718542,9.182555273278023,14.663291587980087
Bajo,1,11830.81161597208,9.163547403662307,15.547441714377978
Bajo,1,11873.599709805669,9.144024454851577,15.674984457664394
Bajo,1,11916.542553882393,9.123924385759784,15.053672578744393
Bajo,1,11959.640707882181,9.103429831050132,14.773477911070394
Bajo,1,12002.894733509129,9.082878047623844,14.605164717599386
Bajo,1,12046.30519449888,9.062560818035951,15.135669232619842
Bajo,1,12089.87265662587,9.04250339444348,15.250269039389895
Bajo,1,12133.59768771076,9.022334137768295,14.817729570944799
Bajo,1,12177.480857627863,9.00131996058309,14.253327641675375
Bajo,1,12221.522738312502,8.978553840942878,13.96475290570276
Bajo,1,12265.723903768494,8.953213449364826,14.426900375008415
Bajo,1,12310.08493007568,8.924793558910086,14.826026469828427
Bajo,1,12354.606395397348,8.893245766245535,14.924283732774741
Bajo,1,12399.288879987807,8.859012067141538,14.680390079687129
Bajo,1,12444.132966200003,8.822973726683701,14.406913394561158
Bajo,1,12489.139238492999,8.786333138543318,14.269761729839125
Bajo,1,12534.308283439663,8.75043567864501,14.267494513755423
Bajo,1,12579.64068973435,8.716544166256286,14.317501253209446
Bajo,1,12625.137048200466,8.685603909584707,14.220350045056163
Bajo,1,12670.797951798239,8.658069481930031,14.201407987052708
Bajo,1,12716.623995632475,8.633857431285723,14.357400953098972
Bajo,1,12762.61577696024,8.612450902266312,13.8896239462294
Bajo,1,12808.773895198668,8.593119151163718,13.584957499218554
Bajo,1,12855.098951932836,8.575161784502958,13.566741959825645
Bajo,1,12901.591550923506,8.558078435241573,13.269814350254649
Bajo,1,12948.25229811504,8.541614124121221,12.998908498646728
Bajo,1,12995.081801643348,8.525694572724012,12.79129381925333
Bajo,1,13042.080671843714,8.510303553594671,12.94023449402756
Bajo,1,13089.249521258804,8.495362542851986,12.935862556423956
Bajo,1,13136.58896464669,8.480653534019773,12.967828893630358
Bajo,1,13184.099618988774,8.465793737973186,13.439439230576129
Bajo,1,13231.782103497873,8.450264405250785,13.691048470781128
Bajo,1,13279.63703962634,8.43349520595446,13.497048271654638
Bajo,1,13327.665051074056,8.414974121563908,13.043904350867153
Bajo,1,13375.866763796632,8.394342332048913,12.988795578208158
Bajo,1,13424.242806013588,8.371434414577111,13.055766048219628
Bajo,1,13472.793808216455,8.346241611718614,13.158501316657889
Bajo,1,13521.520403177046,8.318830984104055,13.027997402640583
Bajo,1,13570.42322595575,8.28928966235066,13.534553629105435
Bajo,1,13619.502913909702,8.25774735431835,13.36653827596387
Bajo,1,13668.760106701147,8.224481998803732,13.083872495685544
Bajo,1,13718.195446305821,8.190029472581813,12.90088248452208
Bajo,1,13767.809577021233,8.155191272760018,12.592313399924194
Bajo,1,13817.603145475086,8.120867730287603,12.61693105959877
Bajo,1,13867.57680063378,8.087737123933602,12.352276240775046
Bajo,1,13917.731193810758,8.055915534911282,12.085452337634285
Bajo,1,13968.06697867504,8.024780415753074,11.932672597375769
Bajo,1,14018.584811259807,7.993095083377262,11.988520729944339
Bajo,1,14069.285349970836,7.959419856920586,12.482627312357671
Bajo,1,14120.169255595145,7.922651784348286,12.818918615183641
Bajo,1,14171.23719130964,7.882458527899426,12.910879509769561
Bajo,1,14222.48982268967,7.839409673193863,12.350984611259515
Bajo,1,14273.927817717748,7.794757210263683,12.08264319544277
Bajo,1,14325.551846792307,7.749979587984505,12.194064771231186
Bajo,1,14377.362582736334,7.70629204605745,11.784485008651751
Bajo,1,14429.3607008062,7.664337162218036,11.896293636409423
Bajo,1,14481.546878700494,7.624169555601515,11.840381984411893
Bajo,1,14533.921796568766,7.585469331363545,11.776767554976253
Bajo,1,14586.486137020442,7.547834582037624,11.23472780006675
Bajo,1,14639.240585133773,7.510982295084423,10.686746412018296
Bajo,1,14692.185828464648,7.474773618817628,10.634533851034808
Bajo,1,14745.322557055622,7.439109323173797,10.721239771840686
Bajo,1,14798.651463444958,7.4038256575017645,10.662719664648932
Bajo,1,14852.17324267554,7.368689638328106,10.687390835907213
Bajo,1,14905.888592303992,7.333492065750908,10.881006279877107
Bajo,1,14959.798212409825,7.2981479163696585,10.728543190478746
Bajo,1,15013.902805604444,7.262711455183807,9.869678689445745
Bajo,1,15068.203077040369,7.227297961734536,9.925964451403022
Bajo,1,15122.699734420474,7.191964843048291,10.552744259074633
Bajo,1,15177.3934880071,7.156648130609434,10.408962433386678
Bajo,1,15232.285050631373,7.121211857801791,10.814920602056464
Bajo,1,15287.375137702551,7.085572979685644,10.724022594116498
Bajo,1,15342.664467217226,7.049824573372667,10.35295317403647
Bajo,1,15398.15375976874,7.0142718727929765,10.805258912773912
Bajo,1,15453.84373855665,6.979317604208248,10.9603817482458
Bajo,1,15509.735129396013,6.945212340148828,10.795812801157808
Bajo,1,15565.82866072693,6.911773444165941,10.34862820862925
Bajo,1,15622.125063624071,6.878244543774954,9.804291010720686
Bajo,1,15678.625071806113,6.843433141644251,10.106664406777357
Bajo,1,15735.329421645343,6.806143676488258,10.060509047106496
Bajo,1,15792.238852177314,6.765740346759289,9.929735077613735
Bajo,1,15849.354105110375,6.722529630073552,9.521820974602281
Bajo,1,15906.675924835377,6.677712929521551,9.475452248587194
Bajo,1,15964.205058435451,6.632858025792537,9.727204305577784
Bajo,1,16021.942255695612,6.589128594210875,9.799564222581038
Bajo,1,16079.888269112605,6.546710266852747,9.899349195765442
Bajo,1,16138.043853904757,6.5048223172622475,9.846252397213437
Bajo,1,16196.409768021711,6.462379333068659,9.496546432248923
Bajo,1,16254.986772154356,6.418996779510591,9.460640690329964
Bajo,1,16313.775629744812,6.375775421632942,9.666930538051975
Bajo,1,16372.777106996255,6.335360313786307,9.678726950928159
Bajo,1,16431.99197288295,6.301159258392128,9.804497280330686
Bajo,1,16491.420999160364,6.2760738424379126,9.3523293993867
Bajo,1,16551.064960375068,6.261353356523153,9.273859121680157
Bajo,1,16610.92463387492,6.256081439451257,9.025064585395867
Bajo,1,16671.00079981924,6.2574518478773475,8.718461390330049
Bajo,1,16731.29424118887,6.261618003447701,8.856384713564033
Bajo,1,16791.805743796423,6.26473569822274,8.519814567147526
Bajo,1,16852.5360962966,6.26383929326099,8.61952725337764
Bajo,1,16913.486090196344,6.257350243164844,8.870105892739307
Bajo,1,16974.656519865206,6.24517868248384,9.330657150584791
Bajo,1,17036.04818254578,6.228490892213182,9.290330179165807
Bajo,1,17097.661878363946,6.209251274631167,8.8067681584918
Bajo,1,17159.49841033938,6.189711296009765,8.851308330169367
Bajo,1,17221.558584396073,6.171977114829991,9.074204548318415
Bajo,1,17283.84320937271,6.157828356444703,9.173307233741498
Bajo,1,17346.35309703327,6.148806442712657,8.911395670073695
Bajo,1,17409.08906207768,6.14646171430284,9.353743405464177
Bajo,1,17472.051922152306,6.152511895347406,9.408769741705225
Bajo,1,17535.242497860665,6.1686522867203815,9.361636237381497
Bajo,1,17598.661612774173,6.195916618002428,8.375419169880045
Bajo,1,17662.310093442786,6.2337732189100254,8.421870111709985
Bajo,1,17726.188769405802,6.279451761801223,8.651128606349316
Bajo,1,17790.29847320275,6.32803065325336,7.839408238390906
Bajo,1,17854.64004038412,6.373503221159313,7.667347287963064
Bajo,1,17919.2143095223,6.410489249355358,7.460058112175441
Bajo,1,17984.02212222259,6.435818203995543,7.3678865590022
Bajo,2,20.0,15.347276968296834,33.47374584363854
Bajo,2,20.072333319509255,15.352010598227254,33.49688114236398
Bajo,2,20.14492824447408,15.35770957221867,33.52060669753111
Bajo,2,20.21778572103401,15.364263593706275,33.54554543587612
Bajo,2,20.29090669875047,15.371515090252407,33.55759948877048
Bajo,2,20.364292130619134,15.379291661366075,33.56007172721726
Bajo,2,20.437942973082333,15.38743391355698,33.56668747034321
Bajo,2,20.51186018604153,15.395811966972817,33.569724102756005
Bajo,2,20.58604473286984,15.404329719321542,33.56252345709027
Bajo,2,20.66049758042457,15.412920335141548,33.558395354861794
Bajo,2,20.735219699059822,15.421537863294022,33.554249471582864
Bajo,2,20.81021206263916,15.430148812538246,33.54187341286415
Bajo,2,20.885475648548276,15.43872561137584,33.52799090544629
Bajo,2,20.96101143770774,15.447242402501448,33.51925367549185
Bajo,2,21.03682041458579,15.455672827866016,33.50399338602456
Bajo,2,21.11290356721114,15.463989299678035,33.481632775754804
Bajo,2,21.189261887185907,15.472163360998058,33.463345506489304
Bajo,2,21.265896369698464,15.480167083468814,33.44325896528288
Bajo,2,21.342808013536473,15.487974649537271,33.41879654302029
Bajo,2,21.41999782109987,15.495564146366412,33.40031498636719
Bajo,2,21.497466798413928,15.502919052171308,33.385389595316894
Bajo,2,21.575215955142397,15.510029102233837,33.36679161568553
Bajo,2,21.653246304600625,15.51689042365022,33.353180219946765
Bajo,2,21.73155886376879,15.523505068947212,33.34645928404535
Bajo,2,21.810154653305155,15.529880191747543,33.33704443344218
Bajo,2,21.889034697559346,15.536027179754837,33.327952324996886
Bajo,2,21.968200024585734,15.54196101963096,33.32737741497586
Bajo,2,22.047651666156817,15.547700012398726,33.3242541959377
Bajo,2,22.127390657776665,15.553265834977433,33.32778932445018
Bajo,2,22.207418038694424,15.5586837739299,33.34457210611324
Bajo,2,22.287734851917847,15.563982855606902,33.367251924308874
Bajo,2,22.368342144226922,15.569195609640216,33.39602598997196
Bajo,2,22.44924096618746,15.574357199045686,33.44214170962243
Bajo,2,22.53043237216484,15.579503741650441,33.4952296515467
Bajo,2,22.611917420337715,15.584669974762146,33.55318509463443
Bajo,2,22.693697172711826,15.589886576011201,33.62329212891651
Bajo,2,22.77577269513383,15.595177572544,33.690726971385104
Bajo,2,22.8581450573052,15.600558399689845,33.752362669703004
Bajo,2,22.940815332796156,15.606034913271506,33.819448756370576
Bajo,2,23.023784599059653,15.611603330108116,33.877351743676925
Bajo,2,23.107053937445457,15.617251009117034,33.92286933307601
Bajo,2,23.190624433214207,15.622957805079658,33.96742893101438
Bajo,2,23.27449717555155,15.628697687675144,34.00116789213527
Bajo,2,23.358673257582375,15.634440568729254,34.02054265041424
Bajo,2,23.44315377638503,15.640154239466755,34.038699318487566
Bajo,2,23.527939833005625,15.645806281969087,34.04538447250457
Bajo,2,23.613032532472396,15.651365972409891,34.03596647820087
Bajo,2,23.698432983810086,15.65680610442006,34.025813888995074
Bajo,2,23.78414230005442,15.66210464953235,34.00476763568147
Bajo,2,23.870161598266595,15.667246273115603,33.96536474654201
Bajo,2,23.95649199954785,15.672223553289856,33.920472939270894
Bajo,2,24.043134629054062,15.677037705630934,33.863319599017274
Bajo,2,24.130090616010435,15.681698635127548,33.792421040052865
Bajo,2,24.2173610937262,15.686224157763048,33.725579733286665
Bajo,2,24.30494719960938,15.690638426586876,33.65676580813256
Bajo,2,24.392850075181627,15.694969740161472,33.5888009851909
Bajo,2,24.481070866093106,15.699247999584841,33.53485317027741
Bajo,2,24.5696107221374,15.70350207337867,33.486016132565986
Bajo,2,24.65847079726652,15.707757193483069,33.444168210412684
Bajo,2,24.74765224960594,15.712032560302994,33.418357700110896
Bajo,2,24.83715624146968,15.716339352298744,33.39512686824636
Bajo,2,24.92698393937546,15.720679368526074,33.37567122275518
Bajo,2,25.01713651405991,15.725044709879521,33.361224183266565
Bajo,2,25.10761514049382,15.729418613115929,33.341653089294304
Bajo,2,25.198420997897465,15.73377731708522,33.31533583878462
Bajo,2,25.28955526975595,15.738092712720995,33.27757149292112
Bajo,2,25.381019143834664,15.742335221681984,33.22258949191381
Bajo,2,25.472813812194744,15.746476594154727,33.15780610668706
Bajo,2,25.56494047120861,15.750492545665297,33.082155708745944
Bajo,2,25.657400321575565,15.75436512545582,33.00200042899601
Bajo,2,25.750194568337438,15.75808493818497,32.92496896073809
Bajo,2,25.843324420894294,15.76165308010351,32.8537524065036
Bajo,2,25.936791093020194,15.765082408932987,32.79221741249759
Bajo,2,26.03059580287901,15.768397777770105,32.74196183582008
Bajo,2,26.12473977304031,15.771634671211352,32.70952750641548
Bajo,2,26.21922423049529,15.774835959135373,32.702166006179525
Bajo,2,26.314050406672752,15.778046921879763,32.71272431033381
Bajo,2,26.409219537455183,15.781309172082178,32.727708863412445
Bajo,2,26.504732863194825,15.784654669883476,32.74230972342339
Bajo,2,26.600591628729873,15.788101141737938,32.75036754061727
Bajo,2,26.69679708340069,15.791649921136859,32.75519487266172
Bajo,2,26.793350481066057,15.795286524035056,32.75420083369269
Bajo,2,26.890253080119585,15.798983508754674,32.74816895836325
Bajo,2,26.987506143506042,15.802704630687426,32.742797905229196
Bajo,2,27.085110938737852,15.806409148248193,32.73600664595792
Bajo,2,27.183068737911626,15.810055529414408,32.72897156117571
Bajo,2,27.281380817724703,15.813604083529114,32.72037243036851
Bajo,2,27.38004845949181,15.817018585452082,32.71064367847176
Bajo,2,27.479072949161782,15.820267194119507,32.71317905041464
Bajo,2,27.57845557733428,15.82332301407494,32.72480850633183
Bajo,2,27.67819763927664,15.82616490943917,32.744642021498805
Bajo,2,27.778300434940746,15.828778818904325,32.77330964166937
Bajo,2,27.87876526897999,15.831159763756148,32.80543851227877
Bajo,2,27.979593450766224,15.833314306819648,32.846739654284974
Bajo,2,28.080786294406895,15.835262687724809,32.88065550745853
Bajo,2,28.18234511876212,15.837039873578336,32.90255332099369
Bajo,2,28.284271247461902,15.838694544853396,32.91355002361075
Bajo,2,28.38656600892336,15.840285653456675,32.92007947606305
Bajo,2,28.489230736368064,15.841876709684781,32.93732569459959
Bajo,2,28.5922667678394,15.843528514893219,32.95591973964197
Bajo,2,28.695675446220005,15.845291574055306,32.9939788843205
Bajo,2,28.799458119249273,15.847199316288844,33.05310970993203
Bajo,2,28.903616139540933,15.849263136076395,33.12209633908995
Bajo,2,29.00815086460065,15.851469825319706,33.20105284708869
Bajo,2,29.113063656843746,15.853781696407411,33.262771713479374
Bajo,2,29.21835588361294,15.856139445241176,33.30712576596298
Bajo,2,29.32402891719617,15.858467725219256,33.327803983722305
Bajo,2,29.430084134844485,15.860683020916012,33.32547071216541
Bajo,2,29.536522918789988,15.862703132321405,33.30970170196935
Bajo,2,29.643346656263855,15.864457033818557,33.27867331740845
Bajo,2,29.750556739514415,15.865893598295147,33.24238787544698
Bajo,2,29.858154565825295,15.86698791348418,33.197620494691535
Bajo,2,29.96614153753363,15.867744135645511,33.15633065335732
Bajo,2,30.07451906204833,15.868194854045527,33.1212157309099
Bajo,2,30.183288551868458,15.868397154314954,33.10813433018384
Bajo,2,30.29245142460158,15.868426249966074,33.14162828015769
Bajo,2,30.402009102982298,15.868367426168408,33.20732180751854
Bajo,2,30.511963014890764,15.868307181163326,33.30352966926243
Bajo,2,30.622314593371303,15.86832456715143,33.4041697858343
Bajo,2,30.73306527665107,15.868483811971819,33.497752666860606
Bajo,2,30.844216508158816,15.868829564144876,33.560257029563004
Bajo,2,30.955769736543687,15.869385635676153,33.565510181660244
Bajo,2,31.067726415694107,15.870157599743662,33.515896510964986
Bajo,2,31.18008800475674,15.871138481472462,33.40114814739317
Bajo,2,31.292855968155486,15.872316040936344,33.236759458582114
Bajo,2,31.406031775610572,15.873679685244145,33.03740480417015
Bajo,2,31.51961690215773,15.875225264089334,32.84098005146797
Bajo,2,31.63361282816739,15.876956510777251,32.6652370059151
Bajo,2,31.748021039363987,15.878882853782446,32.511497517140924
Bajo,2,31.862843026845336,15.881013972831148,32.391927694145565
Bajo,2,31.978080287102046,15.88335258585324,32.31782097409384
Bajo,2,32.09373432203703,15.88588726201873,32.295951932201575
Bajo,2,32.209806638985086,15.888587698636977,32.303903039272356
Bajo,2,32.32629875073255,15.891404082761694,32.324796363852435
Bajo,2,32.443212175536964,15.894271422676557,32.35091263385797
Bajo,2,32.560548437146956,15.897117841969775,32.370406477819564
Bajo,2,32.678309064821995,15.899874840488291,32.37505389795457
Bajo,2,32.7964955933524,15.902486716635702,32.36256648637348
Bajo,2,32.9151095630793,15.904917011252872,32.33433235331938
Bajo,2,33.03415251991472,15.907150900156925,32.297029672350234
Bajo,2,33.153626015361745,15.909193790803338,32.257523601511025
Bajo,2,33.273531606534725,15.911067220263599,32.24163713017397
Bajo,2,33.393870856179575,15.912803376898076,32.24014194771988
