setup,run,frequency_hz,normalized_transfer_db,snr_db
bass,1,4763.351931658989,12.863737507625792,32.14740238979915
bass,1,4771.95788389834,12.861632926472197,30.731133686198717
bass,1,4780.5793845193775,12.859631255343539,30.27417668406113
bass,1,4789.216461613376,12.857726839830045,30.602656835227048
bass,1,4797.869143322368,12.85590362675704,30.718631136659553
bass,1,4806.537457839222,12.85413552063842,30.33083667854095
bass,1,4815.2214334077435,12.852388164781965,30.114440560532355
bass,1,4823.921098322777,12.850621888835104,30.098869380543487
bass,1,4832.636480930271,12.848795501272672,29.656897073472678
bass,1,4841.367609627397,12.846870454257719,28.72303826229905
bass,1,4850.114512862632,12.844814478417705,27.592524953034516
bass,1,4858.877219135847,12.842604193099412,27.14556354671769
bass,1,4867.6557569984,12.84022634867205,27.627615358653692
bass,1,4876.450155053246,12.837677664407511,28.525117498241794
bass,1,4885.260441955004,12.83496337717123,28.812194803911403
bass,1,4894.086646410067,12.832094840418451,28.3484250311625
bass,1,4902.928797176697,12.829086565845516,28.217777797689536
bass,1,4911.786923065108,12.825953062066715,29.148075882979132
bass,1,4920.661052937562,12.82270632185425,31.058342898573898
bass,1,4929.55121570848,12.819354450224523,33.14989007213471
bass,1,4938.4574403445085,12.815901422032132,33.66061211340244
bass,1,4947.379755864633,12.812347834661932,32.44109332222348
bass,1,4956.318191340273,12.808692575019203,30.764810242576218
bass,1,4965.272775895365,12.804934975937465,29.67324283784557
bass,1,4974.243538706461,12.80107698929218,29.632081010778183
bass,1,4983.230509002837,12.797124889007192,30.376965053207886
bass,1,4992.233716066568,12.793090164767388,30.727592645247285
bass,1,5001.253189232635,12.788989412246076,30.20455495357307
bass,1,5010.2889578890245,12.784843114133562,29.367227584965235
bass,1,5019.341051476811,12.780673659881309,28.696107404465856
bass,1,5028.409499490259,12.776503103493837,28.159230964511025
bass,1,5037.49433147693,12.772351088289351,27.746562579574867
bass,1,5046.595577037761,12.76823338068449,27.8948256073801
bass,1,5055.713265827169,12.764161216194145,28.724729300364015
bass,1,5064.847427553154,12.760141363570158,29.524938160707073
bass,1,5073.998091977384,12.756176874680126,30.165746045122415
bass,1,5083.165288915296,12.752268546996465,29.57686588656224
bass,1,5092.349048236202,12.748416649116788,29.185709194280626
bass,1,5101.549399863372,12.744622403346206,29.812324498197043
bass,1,5110.766373774138,12.74088889749721,30.93217996429942
bass,1,5120.0,12.737221384529212,30.901970216546214
bass,1,5129.250308626705,12.733626879304063,29.017781831481074
bass,1,5138.517329794372,12.730112899522064,27.47064682425195
bass,1,5147.80109369755,12.726685643068292,27.312752152339183
bass,1,5157.101630585362,12.723347920105697,28.338952368883604
bass,1,5166.418970761579,12.720097337351726,29.755924856352337
bass,1,5175.753144584706,12.716924985674362,30.55545458740506
bass,1,5185.104182468114,12.713814654532904,31.10399084463017
bass,1,5194.472114880123,12.710742487086593,32.30380109126217
bass,1,5203.85697234408,12.707677413997729,33.65650061011558
bass,1,5213.2587854384965,12.704582384991726,33.83479619028469
bass,1,5222.677584797134,12.701416296146443,32.14383939798849
bass,1,5232.113401109077,12.69813632323694,30.687407853468642
bass,1,5241.566265118878,12.694700552075608,30.144247181506188
bass,1,5251.036207626635,12.69107079203417,30.52012501780979
bass,1,5260.523259488071,12.687215325730206,31.92609387370397
bass,1,5270.027451614677,12.683111548378205,33.46044940614961
bass,1,5279.548814973794,12.678748097950844,32.46217383997755
bass,1,5289.0873805886895,12.674126326187697,32.49195696752133
bass,1,5298.643179538702,12.669260964554057,33.92305305056838
bass,1,5308.216242959316,12.664179863354734,36.26008289540911
bass,1,5317.806602042259,12.658922784301796,34.422222479900256
bass,1,5327.414288035624,12.653539138854141,32.04155275689412
bass,1,5337.0393322439595,12.648084872038051,29.93281514822459
bass,1,5346.681766028359,12.642618693175873,28.99904324988112
bass,1,5356.341620806589,12.637198240076211,29.46867749599501
bass,1,5366.018928053183,12.631876479249023,30.56857147690337
bass,1,5375.713719299519,12.62669853627019,31.100229466187304
bass,1,5385.42602613396,12.621699210311904,31.030617358812023
bass,1,5395.155880201941,12.616901278908973,31.19031668591444
bass,1,5404.903313206052,12.612314850453345,31.96323311164781
bass,1,5414.6683569061815,12.607937794736486,32.33026423942564
bass,1,5424.451043119594,12.603757083009391,31.21936150120127
bass,1,5434.251403721022,12.59975066956171,30.12432796679878
bass,1,5444.069470642804,12.595889607778089,30.09179877184758
bass,1,5453.905275874973,12.592140241087348,30.78973468658161
bass,1,5463.758851465337,12.58846627946693,31.254857818006325
bass,1,5473.630229519624,12.584830488326295,31.125542288315682
bass,1,5483.519442201568,12.581195926252022,31.617298251795386
bass,1,5493.426521732995,12.577526815779795,33.01192905622673
bass,1,5503.351500393964,12.57378918152722,33.50082400611204
bass,1,5513.294410522854,12.569951554217823,31.889220737826914
bass,1,5523.255284516454,12.56598574038243,30.613140673635858
bass,1,5533.234154830097,12.56186769604238,30.68746800962864
bass,1,5543.231053977762,12.557578498765094,32.17023313822538
bass,1,5553.246014532143,12.553105411696398,34.20768661673569
bass,1,5563.279069124808,12.548443071775571,33.31992896517472
bass,1,5573.330250446279,12.543594494310723,33.14269456339957
bass,1,5583.39959124612,12.538571613388552,31.775732534474766
bass,1,5593.487124333082,12.533395213595183,30.777697765664662
bass,1,5603.592882575194,12.528094158337073,30.90115106188731
bass,1,5613.716898899849,12.522703730219478,31.36814170912001
bass,1,5623.859206293946,12.517263181772496,30.995817058036778
bass,1,5634.019837803984,12.511812793715425,30.08063787223663
bass,1,5644.198826536145,12.506390743408437,29.245171561171222
bass,1,5654.396205656448,12.50103016279123,28.90508704757813
bass,1,5664.612008390828,12.495756649525532,29.098886991873236
bass,1,5674.846268025235,12.490586539354668,29.605448496940255
bass,1,5685.09901790577,12.485526008617231,30.291233062448846
bass,1,5695.370291438786,12.480571340852533,31.177159712753465
bass,1,5705.660122090969,12.475710063319646,32.086526453128
bass,1,5715.968543389491,12.47092270453079,32.68171576050026
bass,1,5726.295588922094,12.466184993363445,32.34042008128782
bass,1,5736.641292337186,12.461470424095051,32.25808440047197
bass,1,5747.005687343988,12.45675273276203,32.56522193695556
bass,1,5757.388807712619,12.452008034506306,33.1561646424661
bass,1,5767.790687274199,12.447216568225226,34.07190082543855
bass,1,5778.21135992098,12.44236374649998,34.64059856267652
bass,1,5788.650859606458,12.437440549908986,32.67564663936537
bass,1,5799.109220345443,12.432443408843769,32.46185011570389
bass,1,5809.5864762142255,12.427373678185818,33.84341490594088
bass,1,5820.0826613506615,12.422236714483319,32.935229487910135
bass,1,5830.597809954261,12.417040720555123,32.426522120041255
bass,1,5841.1319562863455,12.41179534163027,32.457739524830444
bass,1,5851.685134670133,12.40650993160282,32.07120341495318
bass,1,5862.257379490838,12.401191816669865,31.007568286567675
bass,1,5872.848725195813,12.395844816036156,30.39934941287214
bass,1,5883.459206294651,12.390468173229426,30.805294127403915
bass,1,5894.088857359271,12.385055948648146,31.449026519300183
bass,1,5904.737713024077,12.379597036124276,30.413293818825004
bass,1,5915.40580798604,12.374076091953976,30.48360954528489
bass,1,5926.0931770048055,12.368475280155847,30.84859659589586
bass,1,5936.799854902834,12.362776566831483,31.248356948381392
bass,1,5947.525876565504,12.35696450627834,32.04584774062703
bass,1,5958.271276941196,12.351029105486964,32.47345034081875
bass,1,5969.036091041458,12.344968286862995,32.66034636404334
bass,1,5979.820353941091,12.338789628946392,31.556330195245174
bass,1,5990.624100778241,12.332510991387206,30.239373869727046
bass,1,6001.447366754564,12.326159916256195,30.18893954945066
bass,1,6012.290187135317,12.319772154191345,30.864148964832875
bass,1,6023.15259724944,12.3133892297794,31.21854208936698
bass,1,6034.034632489733,12.30705511001534,30.900274175401854
bass,1,6044.936328312935,12.300812537468472,30.63026915800681
bass,1,6055.857720239826,12.294699346770662,31.18591818248548
bass,1,6066.79884385538,12.2887452474891,30.777369785988444
bass,1,6077.759734808865,12.282969588877092,30.1793783332633
bass,1,6088.740428813931,12.277380162048447,30.299703848377924
bass,1,6099.740961648781,12.271973134728837,30.35255981063039
bass,1,6110.761369156251,12.266734108086156,30.27673843768501
bass,1,6121.801687243916,12.261640036653866,30.13708374832192
bass,1,6132.861951884247,12.256661446352094,29.8954469231173
bass,1,6143.942199114705,12.251764848156707,29.697494935915056
bass,1,6155.04246503784,12.24691534621173,29.779030252614056
bass,1,6166.162785821449,12.242078967544975,30.276256647235744
bass,1,6177.303197698674,12.237224438664759,30.942618509532338
bass,1,6188.463736968098,12.232324252507578,31.167741743480526
bass,1,6199.644439993904,12.227355131346638,31.30726933215167
bass,1,6210.845343205979,12.22229810716838,31.54593302340409
bass,1,6222.066483100001,12.217138437142715,30.99432033593597
bass,1,6233.307896237609,12.21186526245478,30.0727872662006
bass,1,6244.569619246499,12.20647096250453,29.784640361851203
bass,1,6255.8516888205195,12.200950645533315,30.281365702210596
bass,1,6267.154141719831,12.195301791564695,31.082766745135665
bass,1,6278.477014771021,12.189524010295429,31.01911615315409
bass,1,6289.820344867175,12.183618635087523,30.404897550143772
bass,1,6301.184168968064,12.177588209385565,30.95596830634809
bass,1,6312.568524100233,12.171436007383056,30.02287927298728
bass,1,6323.973447357098,12.165165598299904,28.38029119865653
bass,1,6335.398975899119,12.158780347822363,27.83839063436272
bass,1,6346.845146953889,12.152282936427937,28.374382557418244
bass,1,6358.311997816238,12.145675134414349,29.65485767903559
bass,1,6369.799565848403,12.138958000198343,28.844557612492004
bass,1,6381.30788848012,12.132132523348819,28.642931150431874
bass,1,6392.837003208729,12.125200569827436,28.763196592164
bass,1,6404.386947599334,12.11816579240584,28.845521491636127
bass,1,6415.957759284916,12.111034431815993,28.844996158550167
bass,1,6427.549475966418,12.10381604530445,28.960754679087177
bass,1,6439.162135412924,12.096523931742981,29.066284387871715
bass,1,6450.795775461753,12.08917518358762,29.314734311102654
bass,1,6462.450434018564,12.0817901953383,29.256311987063842
bass,1,6474.12614905752,12.074391826881834,28.161235719918565
bass,1,6485.8229586213965,12.06700429272373,28.26366881597758
bass,1,6497.540900821674,12.059652109516254,29.097944697170213
bass,1,6509.280013838714,12.052359030221,27.682416645442373
bass,1,6521.040335921857,12.045147065261359,27.311534645845796
bass,1,6532.821905389527,12.03803554308014,27.779952888324274
bass,1,6544.624760629402,12.031040325275459,28.278905159609266
bass,1,6556.448940098511,12.02417337560597,28.34839837824991
bass,1,6568.294482323345,12.017442296984948,29.063901539238877
bass,1,6580.16142590002,12.01084996537107,28.759348843627627
bass,1,6592.049809494387,12.00439416896252,28.469754254169363
bass,1,6603.959671842129,11.998067443054367,28.560314781032005
bass,1,6615.891051748937,11.991857177593396,28.696812773760367
bass,1,6627.843988090613,11.985745956017352,28.420565677565925
bass,1,6639.81851981317,11.979712157337426,27.952631442193034
bass,1,6651.81468593301,11.973730958565957,27.643562356686733
bass,1,6663.832525537028,11.967775901653118,27.51815630113747
bass,1,6675.872077782711,11.961820731408972,27.38723198017096
bass,1,6687.933381898316,11.955841484712368,26.976325458072186
bass,1,6700.016477182973,11.949818524329391,26.384798104111788
bass,1,6712.121403006794,11.943738096306722,25.99780979886855
bass,1,6724.248198811038,11.937593192679376,26.23784255242581
bass,1,6736.396904108227,11.931383789240305,27.30885544699644
bass,1,6748.5675584822475,11.925116521856019,28.71709526293634
bass,1,6760.760201588523,11.918803740227554,29.050036235768246
bass,1,6772.974873154126,11.912462041645439,28.175546149014007
bass,1,6785.211612977875,11.906110177491504,27.530173170642975
bass,1,6797.470460930522,11.899766619659843,27.62649049082548
bass,1,6809.751456954851,11.893447546696079,28.288542680838592
bass,1,6822.054641065787,11.887165398988918,28.89664300896896
bass,1,6834.380053350574,11.880927801810518,28.83428750856283
bass,1,6846.727733968881,11.874736891133487,28.080492362412237
bass,1,6859.0977231529105,11.868588808638373,27.273054883944226
bass,1,6871.490061207579,11.862473333340919,26.96963077230816
bass,1,6883.9047885106165,11.8563740216874,27.24770508917521
bass,1,6896.341945512682,11.850268736197863,27.75955440937915
bass,1,6908.801572737543,11.844130285392003,28.13192084478308
bass,1,6921.28371078218,11.837927253447058,28.41963402727687
bass,1,6933.78840031689,11.831625099856689,28.553746862052094
bass,1,6946.315682085486,11.825187626163283,28.14311108953553
bass,1,6958.865596905379,11.818579257014562,27.403174891561477
bass,1,6971.438185667711,11.811767824043994,26.893181341660203
bass,1,6984.03348933752,11.80472763366328,26.82885200545263
bass,1,6996.651548953861,11.79744244868755,27.366401696004115
bass,1,7009.292405629903,11.78990827378252,28.429728962526525
bass,1,7021.956100553126,11.782135527736576,29.48840469894341
bass,1,7034.642674985418,11.774150006687464,29.564982472482434
bass,1,7047.352170263194,11.765992791362155,28.39739577779349
bass,1,7060.0846277975725,11.757718607634276,26.88957171531127
bass,1,7072.840089074492,11.749392748581968,26.10594130054599
bass,1,7085.61859565482,11.741086910395856,25.94214787595135
bass,1,7098.420189174532,11.732874267946414,26.00662710026303
bass,1,7111.244911344835,11.724823974604991,25.933342909637787
bass,1,7124.092803952262,11.716995807066018,25.793802853468534
bass,1,7136.963908858874,11.709435559712528,26.1633036287501
bass,1,7149.858268002359,11.702171188567066,27.262733521814265
bass,1,7162.775923396153,11.695210414122325,28.342594310532995
bass,1,7175.71691712962,11.688539932702302,28.09356255860596
bass,1,7188.681291368167,11.682126177222369,28.102000557777682
bass,1,7201.669088353359,11.675917311045216,27.676985266624484
bass,1,7214.6803504031,11.669846601740511,27.561191485478616
bass,1,7227.715119911753,11.663836898234656,27.243335918057028
bass,1,7240.773439350247,11.65780592526005,26.66842300774253
bass,1,7253.85535126627,11.65167184991089,26.144280300635693
bass,1,7266.960898284383,11.645358563508411,25.853964047878687
bass,1,7280.090123106128,11.63880042238154,25.706889679043993
bass,1,7293.243068510221,11.63194613405913,25.936313349404514
bass,1,7306.419777352672,11.624761512972674,26.584556055850893
bass,1,7319.620292566887,11.617230897421141,27.47137252661176
bass,1,7332.844657163867,11.609357328044569,27.056653686400978
bass,1,7346.092914232324,11.601161545585745,26.741699214875524
bass,1,7359.36510693879,11.592679749200085,26.031434134448254
bass,1,7372.661278527811,11.583960483200986,25.390429687255953
bass,1,7385.981472322066,11.575060786916545,25.108929517269143
bass,1,7399.325731722479,11.566041970295476,25.13741226460292
bass,1,7412.694100208408,11.556965725785394,25.269559983644406
bass,1,7426.08662133777,11.547890843453468,25.32981118207301
bass,1,7439.503338747149,11.538870356309642,25.25169014670332
bass,1,7452.944296151996,11.52994935078369,25.423586806560937
bass,1,7466.409537346743,11.521163684919966,26.060605124735673
bass,1,7479.899106204913,11.512539604648914,27.410962321858626
bass,1,7493.413046679329,11.504094316975515,26.507503899035846
bass,1,7506.951402802222,11.495837220981414,25.993690588705377
bass,1,7520.514218685347,11.487771329404952,26.232353396358302
bass,1,7534.1015385201845,11.479894710401075,25.37557019529141
bass,1,7547.713406578055,11.472201909905746,25.69483801802052
bass,1,7561.349867210237,11.4646850311458,25.117071111147496
bass,1,7575.010964848165,11.457334502630367,24.911463893661914
bass,1,7588.69674400355,11.450139179411877,25.435236925956385
bass,1,7602.407249268492,11.443085687176346,26.204260205513098
bass,1,7616.142525315687,11.436157533390004,25.144049893022324
bass,1,7629.902616898538,11.429334414682037,25.314103296238063
bass,1,7643.6875688512755,11.422591672131368,26.255020098792272
bass,1,7657.497426089165,11.41589988574476,25.189298903208766
bass,1,7671.332233608613,11.40922503530237,24.3694494990465
bass,1,7685.1920364872985,11.402529098236512,24.06799078132369
bass,1,7699.07687988437,11.39577152873649,24.551354667289168
bass,1,7712.9868090405635,11.388911269323321,25.53928330716169
bass,1,7726.921869278325,11.381909030152826,26.613773088616156
bass,1,7740.882106002009,11.374729419895944,27.1538206477781
bass,1,7754.867564698006,11.36734274111272,27.477077149458044
bass,1,7768.878290934859,11.359726448245683,27.644571876814
bass,1,7782.914330363465,11.351865891924442,27.352505478973235
bass,1,7796.975728717199,11.343754345770616,27.27543938596387
bass,1,7811.062531812036,11.335392548955442,27.877549676261474
bass,1,7825.174785546755,11.326787648756673,28.607043712152066
bass,1,7839.312535903056,11.31795169901731,27.807221690238958
bass,1,7853.475828945694,11.30890002698994,26.149836997796342
bass,1,7867.664710822672,11.2996496228623,24.978441615309595
bass,1,7881.8792277653665,11.290217838176934,24.61855913111978
bass,1,7896.119426088657,11.28062174659933,24.737987204063607
bass,1,7910.385352191126,11.27087791547999,24.930573807594378
bass,1,7924.677052555187,11.261002523922844,25.02243565425957
bass,1,7938.9945737472,11.251012177510232,25.065635870425314
bass,1,7953.337962417689,11.240925232589136,25.025382429600782
bass,1,7967.707265301459,11.230762955293063,24.601260545614668
bass,1,7982.1025292177255,11.22055054219939,24.06555593515167
bass,1,7996.523801070317,11.210317640142742,23.92838414346651
bass,1,8010.971127847806,11.200098460781343,24.208332194781462
bass,1,8025.44455662363,11.189931403554644,24.52655146901921
bass,1,8039.944134556303,11.179858007404087,24.6108785182655
bass,1,8054.4699088895395,11.169921063193888,24.59490716312104
bass,1,8069.021926952379,11.16016209522571,24.99613952531762
bass,1,8083.600236159402,11.150618602477243,25.700450719066268
bass,1,8098.2048840108555,11.141321117034465,26.15196279029231
bass,1,8112.835918092768,11.132290602312608,26.403000428617478
bass,1,8127.493386077178,11.123536375199057,26.619939744364395
bass,1,8142.17733572225,11.115054977318843,26.421624374341164
bass,1,8156.887814872406,11.106830183993578,25.772211866797758
bass,1,8171.624871458535,11.098834083663508,25.09755543325754
bass,1,8186.388553498127,11.091028996597876,25.00756574275501
bass,1,8201.17890909539,11.083370210576428,25.743221665671243
bass,1,8215.995986441476,11.075809493605751,26.756475178861052
bass,1,8230.839833814603,11.068298920542514,27.03679213809228
bass,1,8245.710499580182,11.060794753026112,26.514559741254736
bass,1,8260.608032191038,11.05326093627386,25.99139395930397
bass,1,8275.532480187534,11.045671536589342,26.209673275347768
bass,1,8290.483892197703,11.038012089289028,26.68889722141502
bass,1,8305.46231693746,11.030279894455628,25.965510262531176
bass,1,8320.46780321074,11.022483082018045,26.3999274860566
bass,1,8335.50039990962,11.014638577471857,27.675059125940127
bass,1,8350.56015601454,11.006769266571348,28.544251621420365
bass,1,8365.647120594434,10.998900720020922,28.111577220639678
bass,1,8380.761342806858,10.991057877033024,27.521886453014712
bass,1,8395.902871898212,10.983261891039984,27.505874217899088
bass,1,8411.071757203867,10.975527330692827,26.95277978082922
bass,1,8426.2680481483,10.967860063812415,25.126914290808784
bass,1,8441.491794245316,10.96025627650364,24.260008286988036
bass,1,8456.743045098172,10.952702665456826,24.480036739717175
bass,1,8472.021850399715,10.945177439003604,25.591649194589184
bass,1,8487.328259932603,10.93765193584565,27.29535105542486
bass,1,8502.662323569437,10.93009261525315,28.82644780677087
bass,1,8518.02409127289,10.922463549418884,29.384440494796667
bass,1,8533.413613095934,10.914729065044915,28.982271189342008
bass,1,8548.830939181973,10.90685633029491,26.777740919787547
bass,1,8564.276119764974,10.898817746372643,24.993777061955203
bass,1,8579.74920516969,10.890592836187869,24.22607000072064
bass,1,8595.250245811802,10.882169554973949,24.179969146783304
bass,1,8610.779292198036,10.873545089353629,24.311618716126283
bass,1,8626.336394926411,10.864726000502403,24.176027605701513
bass,1,8641.921604686355,10.855728026516354,23.844993335559206
bass,1,8657.534972258843,10.846575624730352,23.738910867500273
bass,1,8673.176548516634,10.837301201119162,24.04766582241441
bass,1,8688.846384424394,10.82794398007364,24.667495854089744
bass,1,8704.54453103884,10.818548536125856,25.550406112895708
bass,1,8720.27103950896,10.809162973969235,26.05117345234237
bass,1,8736.025961076153,10.799837002025242,25.79641241014191
bass,1,8751.80934707437,10.790620023769337,25.424642134622644
bass,1,8767.621248930333,10.781558953746147,25.65069915804255
bass,1,8783.461718163675,10.772695860809057,26.53481317461746
bass,1,8799.330806387086,10.76406569788889,27.626069741626566
bass,1,8815.228565306532,10.755694315040754,28.039109538317337
bass,1,8831.155046721393,10.747596828718525,27.86310724342474
bass,1,8847.110302524608,10.73977637496464,27.845326644061316
bass,1,8863.094384702901,10.732223228464685,27.95007620228315
bass,1,8879.10734533692,10.724914410247163,27.902336869676528
bass,1,8895.149236601375,10.717814077906345,27.58150151093755
bass,1,8911.220110765276,10.710874699378179,26.93816980207653
bass,1,8927.32002019206,10.704038675712901,26.333876748672967
bass,1,8943.449017339744,10.697240479860545,25.728206068813492
bass,1,8959.60715476115,10.690409384687579,25.186016962195442
bass,1,8975.794485104048,10.68347276146864,24.993202332182925
bass,1,8992.011061111294,10.676359613665541,25.222869960964573
bass,1,9008.256935621064,10.669004319717802,25.622012377168943
bass,1,9024.532161567005,10.661350333194127,25.761810663341215
bass,1,9040.836791978356,10.653353562202284,25.438135155618152
bass,1,9057.170879980207,10.644985045900638,25.046145804089956
bass,1,9073.534478793623,10.636232634497807,24.85010619219711
bass,1,9089.927641735789,10.627101459478183,24.725709712611184
bass,1,9106.350422220257,10.617613055718415,24.78136639793401
bass,1,9122.802873757078,10.607803121672266,25.14479476809415
bass,1,9139.285049952947,10.597718158219221,25.60954761013519
bass,1,9155.797004511443,10.587411239523407,25.81925939295345
bass,1,9172.338791233173,10.576937461361178,25.678619825350836
bass,1,9188.91046401591,10.56634990955288,25.48826433057387
bass,1,9205.512076854837,10.555696300446824,25.538248288117433
bass,1,9222.143683842694,10.545016640368297,25.60964069981487
bass,1,9238.805339169914,10.534341994397996,25.551230222569664
bass,1,9255.49709712487,10.523694449224907,25.167404870039412
bass,1,9272.21901209402,10.513088107899389,24.153898935484712
bass,1,9288.971138562041,10.502530504138223,23.10934126338183
bass,1,9305.753531112092,10.492024053555456,22.76451318486631
bass,1,9322.56624442594,10.481567282119224,23.239452694380137
bass,1,9339.409333284113,10.471155566540848,24.390327518441495
bass,1,9356.282852566146,10.46078126141644,25.382008731874866
bass,1,9373.186857250726,10.450433345918618,25.588552114581752
bass,1,9390.121402415833,10.440097050910689,25.443924403557524
bass,1,9407.086543238993,10.42975334445883,25.184843519430476
bass,1,9424.082334997422,10.419378800009037,25.091290316446653
bass,1,9441.108833068165,10.408946090108943,25.320891375158688
bass,1,9458.166092928359,10.398425318161655,25.706759827740115
bass,1,9475.25417015537,10.38778641027305,25.712521069706078
bass,1,9492.373120426933,10.377002359814115,25.009923490266353
bass,1,9509.522999521425,10.366052804749899,24.18918745313805
bass,1,9526.703863317984,10.354927575947677,24.135006379183466
bass,1,9543.91576779668,10.343629661228633,24.777870648430817
bass,1,9561.15876903875,10.33217714967976,25.412462889932574
bass,1,9578.432923226757,10.320603933722277,24.849269354458634
bass,1,9595.738286644735,10.308958662953374,24.70142208886007
bass,1,9613.074915678439,10.297302163452219,24.06697273650499
bass,1,9630.442866815494,10.285703455735842,23.90116245688055
bass,1,9647.842196645553,10.274234749013466,23.98652941087425
bass,1,9665.272961860537,10.262965656108806,24.306422971873708
bass,1,9682.735219254799,10.251957591125505,24.677431197146685
bass,1,9700.229025725264,10.241258937980971,24.96072196497898
bass,1,9717.754438271688,10.230901247340931,24.87348301304028
bass,1,9735.311513996807,10.220897082544266,24.302252864465046
bass,1,9752.900310106492,10.211239845971155,24.067885049525742
bass,1,9770.520883910003,10.201905628196332,24.68305822557361
bass,1,9788.17329282014,10.192856480488018,26.03145110256422
bass,1,9805.857594353394,10.184044672661635,27.458438899831616
bass,1,9823.57384613021,10.175417429012287,27.816799136209454
bass,1,9841.322105875131,10.166921453906744,27.662963387484616
bass,1,9859.10243141696,10.158506725930497,27.616770773589675
bass,1,9876.914880689012,10.15012913667089,27.53275819645507
bass,1,9894.759511729273,10.141751544506864,27.676562061317345
bass,1,9912.636382680546,10.133343078548767,27.512844295058354
bass,1,9930.545551790725,10.124877595233153,27.35949643256322
bass,1,9948.487077412929,10.11633162777075,26.961837574660453
bass,1,9966.461018005673,10.10768242885298,26.359427968412476
bass,1,9984.467432133131,10.098906563160252,26.133664297757505
bass,1,10002.506378465278,10.089979704847268,26.685952823154707
bass,1,10020.577915778049,10.080877445279222,26.927460125059078
bass,1,10038.682102953615,10.071577353779986,26.635541549067014
bass,1,10056.818998980523,10.06206220139022,25.098709936272734
bass,1,10074.98866295386,10.052323446311744,24.09941465708112
bass,1,10093.191154075517,10.042364476918964,23.77003930750622
bass,1,10111.426531654344,10.032202975349914,23.79564076509648
bass,1,10129.694855106309,10.021871793272727,23.871890374658005
bass,1,10147.996183954763,10.011417950204269,24.057138573370935
bass,1,10166.330577830597,10.000899989368156,24.52993369296111
bass,1,10184.698096472404,9.990383918752029,25.147497268260295
bass,1,10203.098799726738,9.979938241211261,25.527156443791682
bass,1,10221.532747548283,9.969628641977081,25.37873740009138
bass,1,10240.0,9.959512951316347,24.925221277396
bass,1,10258.50061725341,9.949636751348597,24.777841768903208
bass,1,10277.034659588744,9.940029734747846,25.07919263467607
bass,1,10295.6021873951,9.9307031785197,25.556205800911712
bass,1,10314.203261170724,9.92164881768095,25.661948251917014
bass,1,10332.837941523157,9.912838920245614,25.320999756990755
bass,1,10351.506289169412,9.904227400405015,24.93346494084369
bass,1,10370.208364936228,9.895751864973452,24.258570473775634
bass,1,10388.944229760245,9.887337163220169,22.735215610012872
bass,1,10407.71394468816,9.8788998484067,21.069027578693532
bass,1,10426.517570876993,9.870353429928445,20.11277132243794
bass,1,10445.355169594268,9.86161423284019,20.002307411187484
bass,1,10464.226802218154,9.852607422245708,20.492086878157885
bass,1,10483.132530237755,9.843272558919374,21.142598365299573
bass,1,10502.07241525327,9.833568341517848,21.491966356787376
bass,1,10521.046518976142,9.8234758442738,21.57615026568296
bass,1,10540.054903229355,9.812999859525567,21.893737808749854
bass,1,10559.097629947588,9.802168263342438,22.581395579089808
bass,1,10578.174761177379,9.791029569138407,23.803090808091973
bass,1,10597.286359077403,9.779648826575505,25.082454923381597
bass,1,10616.432485918633,9.768102146187424,25.562691095098344
bass,1,10635.613204084519,9.75647078917,25.31985202591124
bass,1,10654.828576071248,9.744835295547201,24.902384367292278
bass,1,10674.078664487919,9.733270314895973,24.33334259512694
bass,1,10693.363532056717,9.721840163124922,23.61910108037867
bass,1,10712.683241613178,9.710595617220122,22.838832484190323
bass,1,10732.037856106366,9.699571763399305,22.45138216218809
bass,1,10751.427438599037,9.68878689998186,22.642063635238454
bass,1,10770.85205226792,9.678242463615769,23.360908877485542
bass,1,10790.311760403882,9.66792397448439,24.395749189693625
bass,1,10809.806626412104,9.657803162088056,24.863818031970865
bass,1,10829.336713812363,9.647840958314267,25.47144488234182
bass,1,10848.902086239188,9.637991115831976,25.191138848525263
bass,1,10868.502807442044,9.628204377897067,24.674538410390497
bass,1,10888.138941285608,9.6184331064775,24.515950478838676
bass,1,10907.810551749946,9.608636022123296,24.81988913018697
bass,1,10927.517702930674,9.59878260532389,25.350434503555718
bass,1,10947.260459039248,9.588856958946423,25.931878346188952
bass,1,10967.038884403137,9.578859851822111,26.758329477584194
bass,1,10986.85304346599,9.568809204792803,27.97241691507942
bass,1,11006.703000787928,9.55873877815996,28.86070851558978
bass,1,11026.588821045709,9.54869503861044,28.70646432875261
bass,1,11046.510569032907,9.538732605715031,27.809518204853564
bass,1,11066.468309660195,9.528908504027692,26.673290400667064
bass,1,11086.462107955524,9.519275613984549,25.847686338142527
bass,1,11106.492029064286,9.509876128326994,25.52313408884174
bass,1,11126.558138249617,9.50073629451765,25.46152780420776
bass,1,11146.660500892558,9.491862471838255,25.09203671693388
bass,1,11166.79918249224,9.483238979887243,24.699650431391813
bass,1,11186.974248666163,9.474828248650642,24.504681198889603
bass,1,11207.185765150389,9.466573095298326,24.652748836944653
bass,1,11227.433797799698,9.458401065706296,24.294059611195028
bass,1,11247.718412587892,9.450230286963606,24.26081545736586
bass,1,11268.039675607968,9.44197611897169,24.614134949990483
bass,1,11288.39765307229,9.433558262764832,24.957475399153818
bass,1,11308.792411312896,9.424907248653685,25.191445479920503
bass,1,11329.224016781656,9.415969898721311,25.644911241423234
