frequency_hz,pair_first_db,pair_mad_db,n_pairs,attack_db,sustain_db,attack_sustain_disagreement_db
3293.4876007031717,10.842734010709242,13.052130780385417,13,8.17505238840185,16.74031013041298,8.565257742011129
3321.860331489571,10.844000138914732,13.050253618707957,13,8.072835894859058,16.489483641209283,8.416647746350225
3350.4774876237702,10.845275276529426,13.048363099680412,13,7.968832718077383,16.334589940184138,8.365757222106755
3379.341174780803,10.846559542275186,13.04645904728575,13,7.813681162249808,16.212681295295603,8.399000133045796
3408.453516775647,10.847853054606274,13.044541285903678,13,7.7756638445199915,16.115775998172243,8.340112153652251
3437.8166557195386,10.84915593171871,13.042609640296778,13,7.737013550983324,16.038000280416497,8.300986729433173
3467.4327521775695,10.850468291560489,13.040663935595358,13,7.6966153112552735,16.022386052484418,8.325770741229144
3497.303985327642,10.85179025183996,13.038703997285015,13,7.186083722389402,16.018382831998522,8.83229910960912
3527.432553120858,10.853121930035691,14.102119760912869,13,6.662084216115362,16.01472397448859,9.352639758373227
3557.8206724432243,10.854463443406038,15.430112827713293,13,6.343238695827637,16.011311012583,9.668072316755364
3588.4705792787518,10.855814908997715,15.750331798002277,13,6.233787935648076,16.00805944371096,9.774271508062883
3619.3845288740235,10.857176443655135,15.752159775060274,13,5.600353539863769,16.004894290575592,10.404540750711824
3650.5647959041166,10.754090571179725,15.59913473776283,13,5.600288933005561,16.00174720477745,10.401458271771887
3682.0136746399526,10.516648939264686,15.246914560746108,13,6.652806289094192,15.99855301032124,9.345746721227048
3713.733479117164,10.590299366521966,14.391155280757236,12,6.631937853328249,16.855558235091163,10.223620381762913
3745.7265433063026,10.543549023692883,14.391061379875898,12,6.616128166290814,16.853819011233785,10.237690844942971
3777.9952212846283,10.529698560615646,14.390967830276551,12,6.4725334836788875,16.85195973109095,10.379426247412063
3810.5418874093016,10.432510688439148,14.390874630855398,12,6.470064191008284,16.849945852275052,10.379881661266769
3843.3689364920665,10.26287085221716,14.390781780511897,12,6.467968865202943,16.847740207287593,10.37977134208465
3876.4787839755113,10.031981403267967,14.390689278148747,12,6.466238426248124,16.845437646495586,10.379199220247463
3909.873866110774,9.980331662257147,14.39059712267187,12,6.464864050462804,16.84451119690744,10.379647146444636
3943.55664013678,9.792978847203047,14.390505312990422,12,6.46383703882184,16.843601302065814,10.379764263243974
3977.5295844610973,9.133039886706076,14.193512424433145,12,6.463148355529857,16.842700206383054,10.379551850853197
4011.7951988422733,8.939548624029419,13.906560365688817,12,6.462787121585235,16.841801139170656,10.37901401758542
4046.356004573747,8.457519451043899,13.191822358504153,12,6.462739522865778,16.84089790674117,10.378158383875391
4081.2145446694167,7.958426433749009,12.451785852404425,12,6.462987070931007,16.839984895232433,10.376997824301426
4116.373384050729,7.925154112247582,12.40237546582322,12,6.463503850160306,16.839057006713254,10.375553156552948
4151.835109735392,7.779405717537667,12.18620840831804,12,6.464253488902111,16.838109376425667,10.373855887523556
4187.602331027766,7.706100978571142,12.077446669315437,12,6.465185134830309,16.836208911141874,10.371023776311565
4223.677679710849,7.573481427316109,11.880745143396556,12,6.4601694502870215,16.83163174974983,10.371462299462806
4260.063810239888,7.511038136283209,11.788087293953607,12,6.445999218745195,16.826658805125955,10.38065958638076
4296.763399937755,7.491862022123119,11.759577713303566,12,6.4384486313948335,16.821248892260698,10.382800260865864
4333.779149191916,7.480284459014259,11.742334096096792,12,6.436442546226052,16.815358243259055,10.378915697033003
4371.113781653104,7.474870848716887,11.734229506279245,12,6.439139341491229,16.808939402819274,10.369800061328045
4408.77004443578,7.905778779435003,12.373015583421134,12,7.313829252486826,16.770603436384548,9.456774183897721
4446.75070832024,8.028138646189769,12.554348650482593,12,7.321968641970089,16.769697847498723,9.447729205528635
4485.05856795647,9.263302781962501,14.385525675646285,12,7.331420040435255,16.768714802397263,9.437294761962008
4523.696442069824,9.133494407853098,14.192994805822261,12,7.105751867800391,16.767646798801497,9.661894931001106
4562.667173668408,9.153031645963292,14.22188408814873,12,7.11615856748158,15.84476361168657,8.72860504420499
4601.973630252242,9.175507130296117,14.255129961111619,12,6.784042711282732,13.649711178288339,6.865668467005607
4641.618704024307,9.203903398636879,14.297154334547258,12,6.555722972075451,13.587663629744627,7.0319406576691765
4681.605312103326,9.59603328776575,14.388740084636423,12,6.548835927308424,12.399042251799678,5.850206324491253
4721.936396738387,9.613836148463559,14.388655290282177,12,6.543335790216977,12.296891748335334,5.753555958118357
4762.614925525486,9.632858708900567,14.388570818521464,12,6.539005013575039,12.19717118301143,5.658166169436392
