frequency_hz,support_score,effective_score,snr_proxy_score,repeatability,bootstrap_score,loo_score,phase_score,codec_prior,reliability
4845.026313986197,1.0,0.09089346798020005,0.16553868672450023,0.09089346798020005,0.13064764378013652,0.8489271478103938,0.4018107644131315,1.0,0.25827165766828974
4886.7652375608295,1.0,0.09089473307585386,0.16554041475221293,0.09089473307585386,0.1306491870736171,0.8493671748530968,0.4080465060701656,1.0,0.2581666324983818
4928.863733535759,1.0,0.09089599336352903,0.1655421362066015,0.09089599336352903,0.13065072449860063,0.8501760962210624,0.4143280485644558,1.0,0.2582168708353052
4971.324899554601,1.0,0.09089724885828461,0.16554385110830372,0.09089724885828461,0.13065225607349473,0.851323044532169,0.4206640413486258,1.0,0.2583950872973543
5014.151859946579,1.0,0.0908984995751359,0.1655455594778971,0.0908984995751359,0.13065378181665302,0.8527656821627657,0.4270634842891683,1.0,0.2586742302214705
5057.3477659563805,1.0,0.09089974552905548,0.1655472613359002,0.09089974552905548,0.130655301746377,0.854462875156699,0.4335363547198452,1.0,0.25902934573487774
5100.915795976,1.0,0.090900986734972,0.16554895670277106,0.090900986734972,0.13065681588091405,0.856365697832693,0.49882890763356963,1.0,0.2594383891646157
5144.859155778676,1.0,0.09090222320777142,0.16555064559890884,0.09090222320777142,0.13065832423845933,0.8584231915879248,0.4988062272401963,1.0,0.2598830743191322
5189.181078754697,1.0,0.09090345496229683,0.1655523280446537,0.09090345496229683,0.13065982683715546,0.860582277251296,0.4987896507669093,1.0,0.2603487872970318
5233.884826149389,1.0,0.09090468201334803,0.165554004060286,0.09090468201334803,0.1306613236950917,0.8627910257441203,0.49877713325778456,1.0,0.2608237765081633
5278.973687303044,1.0,0.09090590437568259,0.16555567366602805,0.09090590437568259,0.13066281483030587,0.8649963221149395,0.4987676975720367,1.0,0.26129903488952283
5324.450979892928,1.0,0.090907122064015,0.16555733688204266,0.090907122064015,0.13066430026078268,0.8671554858606261,0.49876160289512095,1.0,0.2617674038130993
5370.320050177459,1.0,0.09090833509301761,0.1655589937284347,0.09090833509301761,0.1306657800044553,0.8692249631730872,0.4987606873681798,1.0,0.2622230863614438
5416.584273242392,1.0,0.09090954347732014,0.16556064422525013,0.09090954347732014,0.13066725407920454,0.8711657533284861,0.4987688067302741,1.0,0.2626609090888554
5463.247053249135,1.0,0.09091074723151008,0.1655622883924769,0.09091074723151008,0.13066872250285952,0.8729438059078537,0.49879293740258807,1.0,0.26307577367039303
5510.311823685293,1.0,0.09091194637013286,0.1655639262500449,0.09091194637013286,0.13067018529319765,0.8745299687689482,0.49884462121983,1.0,0.26346235394257084
5557.782047617271,1.0,0.09091314090769169,0.16556555781782578,0.09091314090769169,0.1306716424679446,0.8759031255876687,0.5293696481248226,1.0,0.263815142521917
5605.661217945059,1.0,0.09091433085864793,0.16556718311563381,0.09091433085864793,0.13067309404477487,0.8770369223745175,0.5938746455510153,1.0,0.2641279109008284
5653.952857659311,1.0,0.09091551623742121,0.16556880216322536,0.09091551623742121,0.13067454004131152,0.8779165712823231,0.5939244302950651,1.0,0.2643954463516608
5702.660520100533,1.0,0.09091669705838933,0.16557041498029945,0.09091669705838933,0.13067598047512644,0.8785282354368013,0.5939526472998701,1.0,0.26461008460163443
