frequency_hz,eq_copy_db,eq_before_air_taper_db,source_variant,air_policy,smoothing,pipeline_version
6140.5812595157,4.114971663065926,4.114971663065926,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6150.948397334991,4.114932942813404,4.114932942813404,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6161.333037983741,4.114894173101544,4.114894173101544,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6171.735211011961,4.114854928813556,4.114854928813556,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6182.154946019551,4.114815684525568,4.114815684525568,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6192.592272656387,4.114776440237579,4.114776440237579,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6203.047220622398,4.114737195949592,4.114737195949592,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6213.51981966766,4.114697946742537,4.114697946742537,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6224.010099592475,4.114658173431999,4.114658173431999,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6234.518090247454,4.11461840012146,4.11461840012146,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6245.043821533608,4.114578626810921,4.114578626810921,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6255.587323402428,4.114538853500383,4.114538853500383,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6266.148625855974,4.114499080189844,4.114499080189844,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6276.727758946957,4.114458813299468,4.114458813299468,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6287.324752778824,4.114418505935968,4.114418505935968,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6297.93963750585,4.114378198572468,4.114378198572468,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6308.572443333217,4.114337891208968,4.114337891208968,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6319.223200517102,4.114297583845468,4.114297583845468,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6329.891939364764,4.114256824083251,4.114256824083251,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6340.57869023463,4.114215977592681,4.114215977592681,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6351.283483536381,4.114175131102113,4.114175131102113,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6362.0063497310375,4.114134284611543,4.114134284611543,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6372.747319331051,4.114093438120974,4.114093438120974,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6383.506422900381,4.11405218124302,4.11405218124302,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6394.283691054594,4.114010790507204,4.114010790507204,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6405.079154460941,4.113969399771389,4.113969399771389,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6415.892843838452,4.113928009035574,4.113928009035574,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6426.724789958015,4.113886618299758,4.113886618299758,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6437.575023642473,4.113844860029097,4.113844860029097,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6448.443575766704,4.1138029198854085,4.1138029198854085,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6459.330477257715,4.113760979741721,4.113760979741721,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6470.235759094724,4.113719039598032,4.113719039598032,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6481.159452309253,4.113677099454344,4.113677099454344,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6492.101587985215,4.160380610162834,4.160380610162834,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6503.062197259,4.24039840994112,4.24039840994112,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6514.041311319566,4.320416209719405,4.320416209719405,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6525.038961408531,4.40043400949769,4.40043400949769,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6536.055178820251,4.480451809275976,4.480451809275976,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6547.089994901923,4.520720569690105,4.520720569690105,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6558.143441053665,4.521048855152023,4.521048855152023,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6569.215548728605,4.52137714061394,4.52137714061394,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6580.306349432978,4.521705426075859,4.521705426075859,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6591.415874726209,4.522033711537778,4.522033711537778,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6602.544156221003,4.522347250458522,4.522347250458522,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6613.691225583439,4.522639891770608,4.522639891770608,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6624.857114533056,4.522932533082694,4.522932533082694,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
6636.041854842948,4.5232251743947804,4.5232251743947804,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
