pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base,harmonic,frequency_cafe,frequency_azul
A_12,fret12,A,low,8,attack,771.8304561757442,109.8193128478788,9.009000169120839,15.971123811460927,2.240044551050365,tonal_harmonic,0.002,7,771.1578369140625,772.503662109375
A_12,fret12,A,low,8,attack,1102.901900023984,109.8193128478788,45.66590161784886,14.133281090249241,2.240044551050365,tonal_harmonic,0.002,10,1100.885009765625,1104.9224853515625
A_12,fret12,A,low,8,attack,1213.2597340906993,109.8193128478788,43.82993221065681,14.863091678581512,2.240044551050365,tonal_harmonic,0.002,11,1211.24267578125,1215.2801513671875
A_12,fret12,A,low,8,attack,1323.6175401346072,109.8193128478788,38.80509288128967,10.237870421574229,2.240044551050365,tonal_harmonic,0.002,12,1321.600341796875,1325.6378173828125
A_12,fret12,A,low,8,attack,1427.2208107422791,109.8193128478788,33.48607208894123,11.838645018277461,2.240044551050365,tonal_harmonic,0.002,13,1418.499755859375,1435.9954833984375
A_12,fret12,A,low,8,stabilization,551.115006666764,109.8193128478788,13.815031868833646,10.330246031638751,2.240044551050365,tonal_harmonic,0.006915891444466251,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,8,stabilization,661.4727412210318,109.8193128478788,31.170724683343835,13.851120519536352,2.240044551050365,tonal_harmonic,0.0035000000000000005,6,660.8001708984375,662.14599609375
A_12,fret12,A,low,8,stabilization,771.8304561757442,109.8193128478788,26.226050873715806,16.096396397205922,2.240044551050365,tonal_harmonic,0.0035000000000000005,7,771.1578369140625,772.503662109375
A_12,fret12,A,low,8,stabilization,1211.9109179604284,109.8193128478788,35.15707405691528,12.091399935030552,2.240044551050365,tonal_harmonic,0.0035000000000000005,11,1208.551025390625,1215.2801513671875
A_12,fret12,A,low,8,body,550.7788584155044,109.8193128478788,28.298273695100605,10.51766752327309,2.240044551050365,tonal_harmonic,0.010000000000000002,5,550.4425048828125,551.1154174804688
A_12,fret12,A,low,8,body,769.8073060218665,109.8193128478788,29.40154557234085,13.125777647915754,2.240044551050365,tonal_harmonic,0.010000000000000002,7,767.120361328125,772.503662109375
A_12,fret12,A,low,9,attack,551.115006666764,109.82608005748928,5.91423651940006,12.23329545243913,2.245447789491578,tonal_harmonic,0.010700676986103422,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,9,attack,661.4727412210318,109.82608005748928,13.159846755389136,15.629607265281138,2.245447789491578,tonal_harmonic,0.004286732082413867,6,660.8001708984375,662.14599609375
A_12,fret12,A,low,9,attack,771.8304561757442,109.82608005748928,7.560454950153797,16.975736641456834,2.245447789491578,tonal_harmonic,0.002,7,771.1578369140625,772.503662109375
