pair,event,ioi_cafe_s,ioi_azul_s,nominal_period_s,silence_cafe_s,overlap_cafe_s,classification
E_open,5,0.6443537414965981,0.6327437641723366,0.6,0.11635374149659805,0.0,clean
E_open,6,0.5950113378684811,0.6298412698412701,0.6,0.06701133786848112,0.0,clean
E_open,7,0.6269387755102036,0.5775963718820858,0.6,0.09893877551020358,0.0,clean
E_open,8,0.5979138321995467,0.5746938775510202,0.6,0.06991383219954672,0.0,clean
E_open,9,0.6066213151927444,0.583401360544217,0.6,0.0786213151927444,0.0,clean
E_open,10,0.5804988662131514,0.5950113378684811,0.6,0.05249886621315136,0.0,clean
E_open,11,0.6095238095238109,0.6037188208616779,0.6,0.08152380952381089,0.0,clean
E_open,12,0.5601814058956904,0.6182312925170077,0.6,0.03218140589569041,0.0,clean
E_open,13,0.58920634920635,0.5863038548752826,0.6,0.06120634920634993,0.0,clean
E_open,14,0.5921088435374138,0.5659863945578234,0.6,0.06410884353741375,0.0,clean
E_open,15,0.6182312925170077,0.6124263038548747,0.6,0.09023129251700768,0.0,clean
E_open,16,0.6008163265306123,0.6385487528344669,0.6,0.07281632653061232,0.0,clean
E_open,17,0.5775963718820858,0.5950113378684811,0.6,0.049596371882085766,0.0,clean
E_open,18,0.5369614512471657,0.6066213151927453,0.6,0.00896145124716563,0.0,clean
E_open,19,0.5834013605442152,0.5717913832199528,0.6,0.055401360544215184,0.0,clean
E_open,20,0.5863038548752861,0.6124263038548747,0.6,0.05830385487528611,0.0,clean
E_open,21,0.6617687074829917,0.6153287981859421,0.6,0.13376870748299163,0.0,clean
E_open,22,0.568888888888889,0.5746938775510202,0.6,0.040888888888888975,0.0,clean
E_open,23,0.6124263038548747,0.6124263038548747,0.6,0.0844263038548747,0.0,clean
E_open,24,0.5804988662131514,0.5572789115646266,0.6,0.05249886621315136,0.0,clean
E_open,25,0.58920634920635,0.6240362811791371,0.6,0.06120634920634993,0.0,clean
E_open,26,0.6240362811791371,0.6124263038548747,0.6,0.0960362811791371,0.0,clean
E_open,27,0.6095238095238109,0.6240362811791407,0.6,0.08152380952381089,0.0,clean
E_open,28,0.6182312925170059,0.5863038548752826,0.6,0.0902312925170059,0.0,clean
E_open,29,0.5921088435374173,0.6008163265306123,0.6,0.0641088435374173,0.0,clean
E_open,30,0.6124263038548747,0.5950113378684811,0.6,0.0844263038548747,0.0,clean
E_open,31,0.5630839002267578,0.597913832199545,0.6,0.03508390022675778,0.0,clean
E_open,32,0.5892063492063464,0.6472562358276654,0.6,0.06120634920634638,0.0,clean
E_open,33,0.6095238095238109,0.5659863945578216,0.6,0.08152380952381089,0.0,clean
E_open,34,0.5979138321995485,0.6443537414966016,0.6,0.0699138321995485,0.0,clean
E_open,35,0.6066213151927435,0.5834013605442152,0.6,0.07862131519274351,0.0,clean
E_open,36,0.5950113378684776,0.5775963718820876,0.6,0.06701133786847757,0.0,clean
E_open,37,0.5979138321995485,0.6095238095238109,0.6,0.0699138321995485,0.0,clean
E_open,38,0.6153287981859421,0.5804988662131514,0.6,0.08732879818594208,0.0,clean
E_open,39,0.5892063492063464,0.6182312925170059,0.6,0.06120634920634638,0.0,clean
E_open,40,0.6240362811791407,0.5863038548752826,0.6,0.09603628117914065,0.0,clean
E_open,41,0.597913832199545,0.6153287981859421,0.6,0.06991383219954495,0.0,clean
E_open,42,0.6356462585033995,0.597913832199545,0.6,0.10764625850339948,0.0,clean
E_open,43,0.5659863945578252,0.6153287981859421,0.6,0.037986394557825154,0.0,clean
E_open,44,0.5659863945578252,0.6008163265306159,0.6,0.037986394557825154,0.0,clean
E_open,45,0.6124263038548747,0.5834013605442152,0.6,0.0844263038548747,0.0,clean
E_open,46,0.5630839002267578,0.6008163265306123,0.6,0.03508390022675778,0.0,clean
E_open,47,0.6153287981859421,0.6066213151927471,0.6,0.08732879818594208,0.0,clean
E_open,48,0.6008163265306123,0.6095238095238074,0.6,0.07281632653061232,0.0,clean
E_open,49,0.6095238095238074,0.6008163265306123,0.6,0.08152380952380733,0.0,clean
E_open,50,0.6008163265306123,0.6037188208616797,0.6,0.07281632653061232,0.0,clean
E_open,51,0.6501587301587293,0.6153287981859421,0.6,0.12215873015872925,0.0,clean
E_open,52,0.6269387755102045,0.5863038548752826,0.6,0.09893877551020447,0.0,clean
E_open,53,0.5834013605442223,0.6240362811791371,0.6,0.05540136054422229,0.0,clean
E_open,54,0.5688888888888854,0.5746938775510202,0.6,0.04088888888888542,0.0,clean
E_open,55,0.6414512471655343,0.6124263038548747,0.6,0.11345124716553423,0.0,clean
