pair,event,phase,start_cafe,end_cafe,start_azul,end_azul,duration_cafe_ms,duration_azul_ms,cycles_cafe,cycles_azul,resolution_hz_cafe
G_open,62,sustain,42.80380952380953,42.97380952380953,49.26766439909297,49.437664399092974,170.0,170.0,16.644983814772715,16.638634307543263,1.3458251953125
G_open,62,decay,42.923809523809524,43.04380952380953,49.38766439909297,49.507664399092974,120.0,120.0,11.749400339839564,11.74491833473642,1.3458251953125
G_open,63,attack,43.06721088435374,43.142210884353744,49.55428571428571,49.629285714285714,74.98866213151928,74.98866213151928,7.342951889032108,7.340518121405407,2.691650390625
G_open,63,stabilization,43.142210884353744,43.22221088435374,49.629285714285714,49.70928571428571,80.0,80.0,7.833666242668666,7.831069831363253,2.691650390625
G_open,63,body,43.22221088435374,43.38721088435374,49.70928571428571,49.87428571428571,165.01133786848072,165.01133786848072,16.15804683897389,16.15269137268435,1.3458251953125
G_open,63,sustain,43.38721088435374,43.55721088435374,49.87428571428571,50.044285714285714,170.0,170.0,16.646540765670917,16.64102339164691,1.3458251953125
G_open,63,decay,43.50721088435374,43.627210884353744,49.99428571428571,50.114285714285714,120.0,120.0,11.750499364002998,11.746604747044879,1.3458251953125
G_open,64,attack,43.723174603174606,43.79817460317461,50.75011337868481,50.82511337868481,74.98866213151928,74.98866213151928,7.341863279383939,7.3413303071937035,2.691650390625
G_open,64,stabilization,43.79817460317461,43.87817460317461,50.82511337868481,50.90511337868481,80.0,80.0,7.832504883479449,7.831936293855273,2.691650390625
G_open,64,body,43.87817460317461,44.043174603174606,50.90511337868481,51.07011337868481,165.01133786848072,165.01133786848072,16.155651371054407,16.154478574372117,1.3458251953125
G_open,64,sustain,44.043174603174606,44.21317460317461,51.07011337868481,51.24011337868481,170.0,170.0,16.64407287739383,16.642864624442456,1.3458251953125
G_open,64,decay,44.1631746031746,44.28317460317461,51.190113378684806,51.31011337868481,120.0,120.0,11.748757325219172,11.747904440782909,1.3458251953125
G_open,65,attack,44.300770975056686,44.37577097505669,51.96916099773242,52.044160997732426,75.01133786848072,74.98866213151928,7.345818069680985,7.3421053940495105,2.691650390625
G_open,65,stabilization,44.37577097505669,44.45577097505669,52.044160997732426,52.124160997732425,80.0,80.0,7.834354942513456,7.832763178169541,2.691650390625
G_open,65,body,44.45577097505669,44.620770975056686,52.124160997732425,52.289160997732424,164.98866213151928,165.01133786848072,16.157246757859383,16.156184140459114,1.3458251953125
G_open,65,sustain,44.620770975056686,44.79077097505669,52.289160997732424,52.459160997732425,170.02267573696145,170.0,16.650224874990332,16.644621753610277,1.3458251953125
G_open,65,decay,44.740770975056684,44.846049886621316,52.40916099773242,52.529160997732426,105.28344671201815,120.0,10.310348638914393,11.749144767254313,1.3458251953125
