frequency_hz,support_score,effective_score,snr_score,bootstrap_score,codec_prior,reliability
31.85868147725438,0.0,0.0,1.0,0.9898360652649547,1.0,0.0004934786190189003
31.912468460547494,0.0,0.0,1.0,0.9898041570726758,1.0,0.0004877585642791807
31.96634625235614,0.0,0.0,1.0,0.989772249908984,1.0,0.00048184468592869046
32.02031500599225,0.0,0.0,1.0,0.9897403437738465,1.0,0.00047574596038840787
32.074374875026606,0.0,0.0,1.0,0.9897084386672297,1.0,0.0004694716144998141
32.128526013289246,0.0,0.0,1.0,0.9896765345891007,1.0,0.0004630311080875394
32.18276857486992,0.0,0.0,1.0,0.9896446315394263,1.0,0.00045643411613371145
32.23710271411854,0.0,0.0,1.0,0.9896127295181734,1.0,0.00044969051061003547
32.29152858564561,0.0,0.0,1.0,0.9895808285253087,1.0,0.00044281034204175735
32.34604634432264,0.0,0.0,1.0,0.9895489285607992,1.0,0.00043580382076586105
32.40065614528262,0.0,0.0,1.0,0.9895171155494272,1.0,0.00042868129805944283
32.45535814392046,0.0,0.0,1.0,0.989485688176922,1.0,0.00042145324712164017
32.51015249589342,0.0,0.0,1.0,0.9894542618025598,1.0,0.0004141302439748298
32.56503935712155,0.0,0.0,1.0,0.9894177811592791,1.0,0.0004067229483246379
32.62001888378814,0.0,0.0,1.0,0.9893784735046767,1.0,0.0003992420845080824
32.675091232340165,0.0,0.0,1.0,0.9893391674116911,1.0,0.00039169842248106625
32.73025655948874,0.0,0.0,1.0,0.9892998628802608,1.0,0.0003841027589691961
32.78551502220953,0.0,0.0,0.0,0.9892605599103235,1.0,0.00037646589879522887
32.84086677774327,0.0,0.0,0.0,0.989221258501817,1.0,0.0003687986365215928
32.89631198359609,0.0,0.0,0.0,0.9891819586546795,1.0,0.00036111173838924374
32.951850797540104,0.0,0.0,0.0,0.989142660368849,1.0,0.000353415924590502
33.00748337761376,0.0,0.0,0.0,0.9891033636442633,1.0,0.0003457218519761846
33.06320988212234,0.0,0.0,0.0,0.9890640684808605,1.0,0.0003380400972281689
33.11903046963837,0.0,0.0,0.0,0.9890247748785785,1.0,0.0003303811405445656
33.17494529900211,0.0,0.0,0.0,0.9889854828373553,1.0,0.0003227553498703713
33.230954529322,0.0,0.0,0.0,0.9889461923571289,1.0,0.0003151729657236427
33.287058319975074,0.0,0.0,0.0,0.9889069034378373,1.0,0.00030764408672200256
33.34325683060746,0.0,0.0,0.0,0.9888676160794185,1.0,0.00030017865569643287
33.399550221134824,0.0,0.0,0.0,0.9888283302818104,1.0,0.0002927864465345196
33.4559386517428,0.0,0.0,0.0,0.9887890460449511,1.0,0.0002854770517463337
33.512422282887464,0.0,0.0,0.0,0.9887497633687785,1.0,0.00027825987078355463
33.56900127529581,0.0,0.0,0.0,0.9887104822532307,1.0,0.00027114409913295864
33.62567578996617,0.0,0.0,0.0,0.9886589049895081,1.0,0.00026413871817619866
33.68244598816868,0.0,0.0,0.0,0.9885874338956847,1.0,0.00025725248584441783
33.73931203144578,0.0,0.0,0.0,0.9885159679685748,1.0,0.0002504939280665439
33.796274081612616,0.0,0.0,0.0,0.9884445072078046,1.0,0.0002438713310109842
33.85333230075753,0.0,0.0,0.0,0.988373051613001,1.0,0.0002373927341184337
33.910486851242524,0.0,0.0,0.0,0.9883016011837904,1.0,0.00023106592395474463
33.96773789570371,0.0,0.0,0.0,0.9882301559197993,1.0,0.00022489842868743816
